,Date,Tm,Opp,Result,MP,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG,FG.1_AVG,FGA.1_AVG,FG%.1_AVG,2P.1_AVG,2PA.1_AVG,2P%.1_AVG,3P.1_AVG,3PA.1_AVG,3P%.1_AVG,FT.1_AVG,FTA.1_AVG,FT%.1_AVG,PTS.1_AVG,FG_players_AVG,FGA_players_AVG,FG%_players_AVG,3P_players_AVG,3PA_players_AVG,3P%_players_AVG,FT_players_AVG,FTA_players_AVG,FT%_players_AVG,ORB_players_AVG,DRB_players_AVG,TRB_players_AVG,AST_players_AVG,STL_players_AVG,BLK_players_AVG,TOV_players_AVG,PF_players_AVG,PTS_players_AVG,+/-_players_AVG,TS%_players_AVG,eFG%_players_AVG,3PAr_players_AVG,FTr_players_AVG,ORB%_players_AVG,DRB%_players_AVG,TRB%_players_AVG,AST%_players_AVG,STL%_players_AVG,BLK%_players_AVG,TOV%_players_AVG,USG%_players_AVG,ORtg_players_AVG,DRtg_players_AVG,BPM_players_AVG,A/T_AVG,FG_AVG_AVG
0,27/03/2021,LAC,PHI,W 122-112,0,-1.3999999999999986,2.6000000000000085,-0.030200000000000005,0.3999999999999986,5.399999999999999,-0.042599999999999916,-1.8000000000000007,-2.8000000000000007,-0.03160000000000002,1.0,3.6999999999999993,-0.09050000000000002,-3.5999999999999943,3.299999999999997,3.799999999999997,0.016500000000000015,6.699999999999999,10.0,0.025699999999999945,-3.4000000000000004,-6.199999999999999,-0.019799999999999984,-1.0,1.6999999999999993,-0.11309999999999998,2.200000000000003,0.11489583400000036,0.8852499999999992,-0.0015304449999999914,-0.1422430560000001,-0.2247777769999999,-0.008677847000000016,0.3514652779999998,0.6679791669999999,0.07742327799999998,0.13692361099999995,0.30665277800000057,0.4435763889999995,0.05195833300000041,0.18499999999999994,-0.14265277800000004,0.481125,0.200680556,0.43901388000000097,-3.7404027770000003,-0.00875983300000005,-0.008491791999999942,-0.02951382600000002,0.07733574300000004,0.03005763900000069,-0.06212986000000065,-0.3121277780000007,0.046095839999999555,0.22196041700000002,-0.5465541660000002,2.4431340300000013,0.6239326399999996,-5.701625000000007,-2.037104100000022,-1.1597881939999999,-0.31577528900000007,0.9768958300000001
1,27/03/2021,MIL,NYK,L 96-102,0,-4.100000000000001,-14.200000000000003,0.027400000000000035,-1.7000000000000028,-6.100000000000001,0.034399999999999986,-2.4000000000000004,-8.099999999999998,0.015200000000000047,3.1999999999999993,6.299999999999999,-0.08749999999999991,-7.3999999999999915,-5.800000000000004,-5.299999999999997,-0.0373,-3.0,1.5,-0.06829999999999997,-2.8000000000000007,-6.800000000000001,-0.004699999999999982,0.5,2.400000000000002,-0.06979999999999986,-13.900000000000006,-1.0280277780000002,-2.320222221,0.042380298000000094,-0.42249305599999976,-1.1388472219999999,-0.035184645999999986,0.31535416699999974,0.6843611120000004,-0.05096546500000004,-0.20721527800000006,-0.030076389000000425,-0.23729166599999907,-0.5210625000000002,-0.18319444399999996,0.09397916700000009,0.1441597219999997,0.0506111119999999,-2.16319444,3.591916666,0.03965216000000005,0.04535615900000001,-0.028345931000000046,0.175637966,-0.2207229169999998,-0.20319165999999989,0.47007291699999953,-0.49387915999999876,-0.16827916700000034,0.5333930560000002,1.8424027700000014,-0.002581949999999722,4.486208300000001,-4.874819399999993,-0.06735972200000001,-0.4512563900000002,-3.0107638899999998
2,27/03/2021,HOU,MIN,W 129-107,0,2.3999999999999986,2.0,0.014999999999999958,1.7000000000000028,2.6000000000000014,-0.0014999999999999458,0.7000000000000011,-0.6000000000000014,0.026900000000000035,-2.3000000000000007,-2.1999999999999993,-0.024900000000000033,3.200000000000003,3.1999999999999957,-0.7000000000000028,0.0388,3.6000000000000014,2.799999999999997,0.04610000000000003,-0.40000000000000036,-3.5,0.020899999999999974,3.5999999999999996,2.8999999999999986,0.05630000000000002,9.599999999999994,0.28922222200000025,0.28240973000000125,0.02874175000000001,0.10968749999999994,-0.06522222300000013,0.019063347000000008,-0.22670833300000015,-0.19788194400000014,-0.06591507600000002,0.028750000000000053,-0.21873611099999923,-0.1899861119999997,0.33772916699999955,-0.09688194400000005,0.13258333300000003,0.31460416599999985,0.26132638900000016,0.4614236099999989,-3.486597221999999,0.016264520999999976,0.03451221500000001,-0.002406174000000094,-0.04643960399999997,0.04207638900000088,-0.20184165999999948,-0.3147736099999996,0.4459013899999995,-0.22747499999999987,0.34694444400000024,0.7576104200000007,-0.010247920000001187,-0.18982630000003553,6.964840300000006,-0.5616687499999999,-0.13274257799999978,0.6448680499999995
3,27/03/2021,DAL,NOP,L 103-112,0,2.6000000000000014,-1.2000000000000028,0.036099999999999965,2.6000000000000014,0.7000000000000028,0.04980000000000001,0.0,-1.9000000000000057,0.019000000000000017,3.5999999999999996,2.8000000000000007,0.0676000000000001,8.799999999999997,1.7999999999999972,2.0,0.01050000000000001,6.900000000000002,11.0,0.005600000000000049,-5.100000000000001,-8.999999999999996,-0.05429999999999996,5.100000000000001,7.0,-0.015899999999999914,3.6000000000000085,0.29902777800000013,-0.3516944399999993,0.020859381999999982,0.014194445,-0.30542361100000015,0.014895201000000025,0.45552777700000036,0.34804861099999984,0.02110214599999999,-0.15974999999999995,-0.24990277699999996,-0.4096527780000008,0.21316666600000023,0.12397222200000002,0.353097222,0.298076389,0.04230555600000008,1.0677777800000001,3.58325,0.03879672299999992,0.01697876399999998,-0.01401693100000001,0.10952697199999997,-0.32315138899999996,-1.0463395799999997,-0.42262569399999883,0.3568715299999994,0.18951249999999997,0.9998180560000001,1.6937395869999996,0.00379652999999891,1.9640416000000158,-1.389298600000032,0.34100208300000007,-0.40013157700000024,1.348361109999999
4,27/03/2021,BOS,OKC,W 111-94,0,0.4000000000000057,-0.5,0.006199999999999983,4.400000000000002,4.799999999999997,0.037800000000000056,-4.0,-5.300000000000004,-0.05569999999999997,-1.6999999999999993,-2.5,0.04060000000000008,-4.900000000000006,-5.100000000000001,-2.6000000000000085,-0.043200000000000016,-1.8999999999999986,2.299999999999997,-0.05469999999999997,-3.1999999999999993,-4.899999999999999,-0.031399999999999983,1.9000000000000004,1.6999999999999993,-0.01090000000000002,-11.5,-0.21314583300000045,-0.6229027799999987,-0.020306188000000003,-0.46188888900000014,-0.7066388890000006,-0.074224597,-0.25509722199999985,-0.2876111109999995,-0.05184949999999994,-0.3506944449999999,0.07960416699999984,-0.27109027799999996,-0.504847222,0.26577083299999993,-0.01433333399999992,-0.23750000000000004,-0.20416666699999997,-1.14327778,4.514930554999999,-0.04318104899999997,-0.04771375000000011,-0.075171188,-0.06428435400000002,-0.9526548609999992,-0.017247220000001562,-0.19059097300000083,-1.542823610000001,0.5036069449999998,0.02834722199999984,0.5563145899999995,-0.2128382000000002,-9.751847300000009,-13.232416700000016,-0.5391270829999999,0.05478722400000002,-1.6677777800000015
5,27/03/2021,CLE,SAC,L 98-100,0,2.1000000000000014,4.299999999999997,0.0015000000000000013,1.1000000000000014,3.5,-0.01079999999999992,1.0,0.7999999999999972,0.019199999999999995,0.8000000000000007,0.8000000000000007,0.023800000000000043,6.0,6.899999999999999,5.5,0.04830000000000001,4.700000000000003,1.6999999999999957,0.06609999999999994,2.1999999999999993,3.8000000000000007,0.03420000000000001,-0.10000000000000142,-0.8000000000000007,0.005400000000000071,15.900000000000006,0.12971527799999993,0.34291666999999926,0.014443242999999939,0.08150694400000003,-0.10213888900000034,0.05010180500000003,0.15420833300000014,0.09730555500000015,-0.018938458000000047,-0.18243055500000005,0.10670138900000037,-0.07572916600000035,-0.06796527799999996,-0.2770347230000001,-0.268236111,-0.329888889,-0.216201388,0.49514582999999845,-6.074395834,0.01638686899999997,0.02001563900000003,-0.02819484,-0.061820791000000014,-0.9909937499999995,0.43418750000000017,-0.36424375,-0.4297312499999997,-0.48065277799999984,-0.866279861,-3.6896250010000013,-0.0004729199999999878,2.714361100000005,13.464013899999998,-0.882638194,0.5148037810000001,-0.19381943999999862
6,27/03/2021,CHI,SAS,L 104-120,0,-0.9000000000000057,-1.7999999999999972,-0.0019000000000000128,-2.700000000000003,-3.3999999999999986,-0.014000000000000012,1.8000000000000007,1.5999999999999979,0.04360000000000003,-0.9000000000000004,-1.6999999999999993,0.016900000000000026,-0.9000000000000057,-1.8999999999999986,-4.200000000000003,-9.999999999998899e-05,1.1000000000000014,2.1000000000000014,0.0023999999999999577,-3.0,-6.300000000000001,-0.028400000000000036,2.3000000000000007,3.8000000000000007,-0.06710000000000005,-4.5,-0.22768750000000004,-0.36838194999999985,0.011519125000000019,0.1693402770000001,0.08893055499999969,0.07134988200000003,-0.20976388899999976,-0.39555555600000014,-0.06973274299999999,0.06371527700000001,0.46984027699999986,0.5335555559999996,-0.05547222199999968,-0.348520834,-0.253826389,-0.046875,-0.08081944500000016,-0.4957986099999996,2.5735625,0.013008297999999918,0.02306705600000003,0.01698955499999999,-0.060814652999999996,0.7024090280000008,1.4464090299999999,1.226425698,0.21472846999999895,-0.5396868060000002,-0.8555145829999997,-0.27374513999999905,-0.20977986000000115,2.96102089999998,-3.3579513000000247,0.23655208300000005,0.12138378099999958,-0.6200624999999995
7,27/03/2021,MEM,UTA,L 110-126,0,3.3999999999999986,4.700000000000003,0.014000000000000012,5.800000000000001,10.900000000000006,-0.0019000000000000128,-2.3999999999999986,-6.199999999999996,0.011899999999999966,-2.3999999999999986,-2.8999999999999986,0.0015999999999999348,2.0,-1.0,-2.9000000000000057,0.006000000000000005,-8.2,-16.400000000000006,0.01319999999999999,7.199999999999999,13.5,0.0595,2.200000000000003,1.6000000000000014,0.03370000000000006,7.400000000000006,0.7562777769999993,1.1894097199999987,-0.004029695,-0.16525000000000012,-0.469972222,-0.045168929999999996,-0.19362500000000016,-0.2639999999999998,-0.06579678500000002,0.285423611,-0.06738194499999928,0.2180416669999996,0.13878472200000047,0.026069443999999886,-0.17319444499999997,-0.06317361199999971,0.21937499999999988,1.1536805500000007,-1.768666667,-0.02597447899999994,-0.021344451000000042,-0.08003972199999998,-0.07355012500000002,0.8681479169999995,-0.04377013999999946,0.10962986100000016,-1.62827639,-0.007613888000000069,-0.10881041700000016,-1.23104236,0.0032020799999976646,0.6138056000000063,9.214847199999994,0.388195833,0.16366739899999994,1.3633819499999973
8,27/03/2021,DET,WAS,L 92-106,0,4.600000000000001,8.0,0.008599999999999997,3.5,7.199999999999996,-0.008499999999999952,1.1000000000000014,0.8000000000000007,0.025399999999999978,4.5,5.699999999999999,0.025499999999999967,14.799999999999997,3.1000000000000014,3.8000000000000114,0.01679999999999998,5.199999999999999,8.600000000000001,0.006199999999999983,-2.0999999999999996,-4.800000000000004,-0.00930000000000003,3.6999999999999993,4.399999999999999,0.020100000000000007,7.800000000000011,0.5542638890000005,1.1614652799999998,0.010787624999999967,0.21129861199999977,0.2040416670000007,0.008349514000000002,0.5744791670000002,0.750465277,0.09784325000000005,0.2324097220000001,0.47615972199999934,0.708569444000001,0.1479444449999998,0.182902778,-0.09563888900000006,0.06031944499999997,0.49440972299999997,1.8943055599999994,3.749715278,0.02052575000000001,0.012926471999999967,-0.018872818999999985,0.078280917,0.37459652799999965,1.2505312499999999,0.8573243020000003,-0.78708125,0.20454027799999985,-0.4987666669999997,0.6299263899999996,0.0029465299999991146,4.630305599999986,-3.169013899999996,1.0524909729999998,0.03881544599999964,2.8380833400000007
9,26/03/2021,CHO,MIA,W 110-105,0,-3.0999999999999943,0.7000000000000028,-0.039600000000000024,-3.1999999999999993,1.8000000000000043,-0.08150000000000002,0.09999999999999964,-1.1000000000000014,0.016599999999999948,0.09999999999999964,-0.3000000000000007,0.047599999999999976,-6.0,-0.9000000000000057,1.0999999999999943,-0.012999999999999956,1.7000000000000028,0.5,0.03249999999999997,-2.6000000000000014,0.6000000000000014,-0.0721,-1.8999999999999986,-4.0,0.07320000000000004,-6.299999999999997,-0.1369722229999999,0.5797361139999992,-0.04533534100000003,0.14886111199999985,0.1301874999999999,0.0011867569999999827,0.05631249999999999,0.029437500000000227,0.028068916,0.36572222200000004,0.16779861099999938,0.5335208339999999,0.26551388900000017,-0.29491666699999997,0.03460416699999991,0.251819445,0.004784722999999769,-0.06877082999999828,0.070368056,-0.03763277799999998,-0.04402177800000007,-0.003680764000000003,0.020794195000000015,0.7399854159999997,0.4640652800000016,0.2956041700000007,2.140541660000002,-0.5522555549999999,0.13264791600000025,0.5641333399999997,0.20962291000000022,-4.998020799999978,-1.320159799999999,-0.007209028000000006,-0.11082225000000001,0.4699513900000021
