,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2P%_AVG,3P_AVG,3PA_AVG,FT_AVG,PTS_AVG,FG.1_AVG,FG%.1_AVG,2P%.1_AVG,3P.1_AVG,3P%.1_AVG,FT%.1_AVG,PTS.1_AVG,FGA_players_AVG,FG%_players_AVG,3P_players_AVG,3PA_players_AVG,FT_players_AVG,FT%_players_AVG,DRB_players_AVG,TRB_players_AVG,AST_players_AVG,STL_players_AVG,BLK_players_AVG,TOV_players_AVG,PTS_players_AVG,+/-_players_AVG,TS%_players_AVG,3PAr_players_AVG,FTr_players_AVG,ORB%_players_AVG,TRB%_players_AVG,AST%_players_AVG,STL%_players_AVG,BLK%_players_AVG,TOV%_players_AVG,USG%_players_AVG,ORtg_players_AVG,DRtg_players_AVG,BPM_players_AVG,A/T_AVG,FG_AVG_AVG,y
369,2.155108892796164,1.3263670520314774,1.3343036578541596,0.3188786774964583,1.2129238019438715,2.364837479633528,1.8731753906261217,-0.6453333283366347,2.221101950698987,-0.2906050208250325,-0.051451531589061066,0.6110219932201646,-0.8340908295450832,-1.0565629929496847,-0.49664785835669006,-0.5292451414357966,0.7722408170345282,1.8648868749602077,2.0331545641854856,1.4599534346689151,-0.3295956682243526,0.23970054517320621,0.7811874611399544,0.7408401978729662,1.321573565752719,-0.5644286107813427,-0.9083316834382928,-1.1343333385934673,1.698193384955382,2.033544266067476,2.348396196870202,1.4081083438786839,-1.3939986952710233,0.4583462287241979,1.2281874359676233,0.4683062573915489,-0.36192573783015075,-0.9904567617625001,-1.1016253153057605,1.0175746663476555,2.5224123188652188,-0.24477583164686995,2.8897379524212297,1.8852179001613538,1.4739774368268266,0
97,0.09248661713178499,-0.30578829073178726,0.4022667028801999,0.3487154487964645,0.02898174285718905,-0.40914296462661864,-0.8074986364278904,-0.015991076822449067,-0.05914316381486143,-2.0551838192491454,-1.724796099457785,-1.3119806293726481,2.2683379954487415,0.42873845829777024,1.8937124097037348,-0.9087990553726926,0.17877527435183438,0.5606110298776179,-0.25605363440124956,-0.5395839761446205,-0.14326435225250256,0.5659378015131951,0.8979274654541399,1.809119843523099,0.6150079436690468,-0.17749768294674131,-2.1118404897247705,0.6516300029764535,0.1704386683728732,0.5426859269930578,0.30267114521105115,-0.8942056058398313,1.1876531160109263,2.295738509466329,1.9774317194836122,0.38006049836101885,-0.36635638045921814,-0.7834487011230958,0.3098006877032663,-0.6146056714032996,0.5756474571532376,-0.3878729697306627,0.5130385017669883,3.2604468121210757,0.5520625053508068,0
149,1.9144696273019877,-0.32814658309840605,2.384107015081143,1.0647979599966022,1.7554525558820178,0.9096346236282058,-0.18056680752009785,-0.5254586137625042,1.6225376081391036,1.3721711546130722,1.196130808952111,1.1101412509945843,-1.550035943005197,-0.5225220217146415,-1.2235125112975154,0.5416391157433054,0.08367815764829793,2.594060995048594,1.2026453396129306,0.1273727492102582,-0.43377874564400115,-0.36490493115807654,0.5298824903395367,-0.06296680416785909,1.3707290325493335,-0.24344294947605774,0.6426565022301621,1.1070398947373,1.5221179927330277,1.203451719697326,2.3109797306311535,-0.1380530429754601,0.138559250954003,-0.6635409020816005,0.4935938717858332,-0.22661159264975073,-0.166199435309133,-0.18436480682970108,0.772651670119853,0.23057568941621798,1.9095942003648603,0.00011601282385557916,0.6511045049622334,-3.718348071609154,1.3108150725418073,1
1058,-0.010644496651432961,0.3649604802668136,-0.32115548238838776,-1.1729598875038292,0.0931230733720408,1.7736613193813662,2.110977118832526,1.092850032988257,1.066727861476352,1.4400395699370774,0.18618319994258872,0.6642275993788566,0.563706772924662,-0.460535123267717,1.2318915735808804,1.070303495869698,-0.38376508984731295,-1.362422501063657,1.5470092388148717,1.7557007752497313,1.2138699939357565,0.3156154972131269,-0.49868201848720145,-0.8822539191101284,-0.0899197809070184,-0.7794335948474618,-1.0114309118543234,-0.4831747238081288,0.4986980881677526,0.11929762049122501,-0.7589618957151699,1.7103756773942296,-0.21689817347180224,-1.2476994226269191,-1.0413246856762206,0.187166870776644,-1.2927980028701518,-0.8595157335719776,-0.2900003026268279,-1.4097148254490335,-0.23834236973674414,0.3619636515198739,1.0826242794563872,0.48123277288406036,-0.1129713485432951,0
701,0.7800273756865804,-0.2163551212653059,1.0281110119962895,0.6470831617965221,0.4459003912037374,0.04560792787504558,-0.7426436196443247,1.002943997057659,1.13798552130491,1.100697493317056,0.48652709673953914,0.36272916447958786,1.0069108907809223,1.0247663279797354,2.2807231197706614,1.5040793975118658,2.3734203280095265,0.04100515291796119,0.9259683306630131,0.5861309760035802,1.8955961179159975,1.0497294293580792,0.9407343838611808,0.6581002277311653,1.1639633836489136,0.5874283926701342,2.3029473378117835,0.3074394428669578,2.991063190363447,-0.1864754480752209,0.2546565280819734,-0.774253291037752,0.28247247035156114,-1.7096095686158963,-1.4423849551271255,-0.15247168009839077,-0.30795767079949776,1.2261348997939003,-0.14854072141643013,-0.6120342515404067,0.47941697081787826,1.1393132533119974,-0.054207802958126015,0.4648497353020287,2.6769971292941603,0
821,1.2269288687471949,-1.133045108296729,2.2596111041279396,0.08018450709641209,0.3924492824413588,1.5008107838803675,-0.7642619585721799,1.0928500329882567,2.007328971213314,1.6436448159090884,1.6086911067501197,0.7453028087635339,0.25687315287032747,1.6184100861829727,1.2221350010581862,1.720967348332949,-0.5605116671668283,2.0719074895464393,0.9682875741862965,-0.9490643842694756,1.1638092104874198,2.229282528357484,0.2606175186884245,-0.6804881533330766,0.5717526221099228,-1.314097531326498,-0.6642136638475128,1.2341701170572188,1.5153774092064203,-0.01836793159860993,2.5030550657814534,-0.6777128569745672,0.8599991201161076,-1.5546665054236606,0.44888601101375325,-0.14363241872538385,-1.0081978835634575,-0.6007091187735822,0.47203351597710236,0.21942726196497805,1.7663377007185814,1.4792672061734204,1.411838180985161,-1.238268853682036,0.7334123970274494,0
131,-0.49192302763978757,-0.28342999836516536,-0.29423744758769926,-1.3818172866038685,-0.14740691605866327,1.455335694630202,1.3110985785018932,-0.34564654190130817,-0.11614929167770846,-1.3764996660091022,-0.7412523495073351,-1.1700990129494628,-0.15223834053545138,0.2427777629569995,0.1245205922549293,0.12141871102745633,-0.1203842021180209,0.9043342676868552,1.290870211457267,1.2033043522410858,-0.8215047404920024,-0.24522692370557492,-0.6945371730342533,-0.6683606835045098,0.03452302223101937,-0.21058737975231487,-0.7460377628071108,0.805360535744053,-0.45447843186956344,-0.5678642902114577,1.354959138571674,1.2952673658754312,-0.2102694500306769,0.2479117692980451,-0.003190745007249618,0.5074883409130829,-0.08902654570995167,-0.04488353866532409,0.83794206714692,0.21870390272079707,0.6940024736390316,0.1973030783046751,0.5797000556708669,-1.0672476817097554,-0.5727318457739801,0
889,0.8487814515420583,-0.08220536706558698,1.0314757663463725,0.43822576269648195,0.7158284904537497,0.454883731126542,-0.18056680752009632,2.0518477495813006,1.8220590556590643,-0.35847343614903776,-0.9953894929509052,-0.2022637009198797,0.7000772707265884,-0.5606678053742895,-0.7259273126400388,0.6365275942275299,-0.15939547934107828,0.4883184410181972,0.7014850505717222,0.011583087410858589,2.1740816032050905,1.2980961580781778,0.007877775296059507,-0.274280020956571,-0.5094070603857663,1.1798822336132582,1.643024872822151,0.5825633111682835,1.4989809034003274,1.1459311532771617,1.081529501326901,-0.357200872079838,1.5046291316277216,0.05270166844591241,0.43339646628859535,-1.3375290935806003,0.602450906564306,1.8842093367669877,0.09876693596522451,-0.6034627471741999,1.0695110511019508,-0.5290260939574397,0.7592283773914192,-0.7384538173998509,1.0705492893487218,1
70,-2.3139060378099883,-0.05984707469896505,-2.558717125195901,-2.6647984525041166,-1.173668204296334,1.0005848021285386,2.6298172531010424,-1.6043310449296782,-2.3678913422601338,-1.1389602123750886,-0.685144149006806,-0.2732045091314724,0.393243650672254,0.1283404119780622,0.05622458459605998,-0.7596885891831965,-0.20694842153381265,-3.204969394527907,1.1312047144683692,2.3561226785913,-1.3246335276862837,-1.1682812513688872,-0.6103581112427918,0.046663308488979496,-0.9871140633122312,-1.4032602119007416,-0.2710823022224987,-0.3636862133726751,-1.4967791665268795,-1.5116459868914705,-2.709818629126087,2.9693662147120725,-1.526378800167699,0.643056768388975,-0.8654181737289834,1.53377543746073,-0.9262224709603777,-0.16174108242353524,-0.12646781212794816,0.2187011511097129,-1.2233150913239745,0.43390325087336773,-2.3418422538814525,-0.125838876816737,-1.3504501668520847,1
1106,0.9862896032530164,0.5438268191997733,0.6041519638853924,0.8559405608965625,0.07976029618144613,0.00013283862487859134,-0.7426436196443253,0.3436330668999419,0.9812186696820817,0.7613554166970344,0.08716872847106659,0.02829392576779643,0.8705403929789963,0.5193346944894314,-0.730805598901385,0.650083091153849,1.241655203428486,0.9622598578462008,0.2834569737790047,-0.3442535491375874,0.5611346199745432,0.8764144639354748,0.7909439254601761,0.9949099861796492,0.3963117201594054,1.3946530905975465,-0.6885468270231206,0.7270610484704537,1.599616790327763,0.08509838651767161,1.203260293297602,-0.48647712608239224,-0.10906221773660046,0.6789094954274558,0.9667247322728454,-0.8027724514607381,1.1087848527503943,-0.6011093390402644,0.4451078604096164,1.834063406088046,1.0209193663853244,0.5276514314807471,-0.5459117241888458,-0.11374668137323542,1.5034985908047491,1
413,0.4362569964091839,0.700334865766114,-0.12599973008337165,-0.7850818606037543,0.39512183787948035,1.7736613193813662,2.0461221020489604,0.9729753184141262,1.3802615647220047,-1.105026004713086,-0.6983460785363389,1.1304100533407537,-0.4931645850402673,-1.8957702334618916,-0.9828503890710234,-1.3154639631622251,0.9421277870863167,0.1458284233299801,1.6269854383631484,2.1231071872524,1.0623493655857705,0.7616956590451452,0.5157035433229566,1.1136322536954153,1.5323036635671468,0.792092845430948,1.1896066730691388,0.08065329229860387,1.2251250778533804,2.477218076913663,0.873324013603601,1.5557128098858517,1.0494872018613182,1.7950525100340862,1.6413987504283432,1.0739514800881051,0.7533782688933688,1.7832555455688688,-0.412598082263306,1.0255128284607418,1.639294420506932,-1.660340905585509,2.5886219094297687,0.9472195802561209,1.6403040461733602,1
813,1.5363222100968512,0.2531690184337134,1.290561851303032,1.5720230720967008,0.5234044989091892,-0.3636678753764516,-1.3263387706964076,-0.2557405059707107,1.0382247975449286,0.9988948703310481,0.5327338500929162,-0.4961613349393325,-0.7659055806441203,0.2737712121804617,-1.423522248012774,0.5823056065222583,0.5075283013424721,1.5576924340457297,-0.18793638582335395,-1.0397842855853796,-0.23854635179604847,0.8011135986976857,-0.973170378881162,-1.072968375381076,1.039446130136857,1.14160276196963,1.9733792835073125,0.8839289350982125,0.9553160126552953,0.34869163055516644,1.266744410789306,-1.0735151944406836,-0.6160516257246333,-0.8022198590944754,-1.4799211106977985,0.14488497771675612,0.982515376886869,1.1082096577870693,0.586569834905444,0.24106620665825898,0.9872499821676015,-0.010433716715314732,0.12318327821501204,-0.4509737630644059,0.8378326717792489,1
7,1.1925518308194547,1.0133509588987957,0.5334921225335761,1.780880471196741,0.0690700744289704,-1.136744392629279,-1.3479571096242624,-0.7052706856236992,0.29714513532792747,-0.32453922848703515,0.2521928475902701,0.4590059756238921,2.472893742151631,1.3799989383101892,0.5603141649353336,1.0025260112381091,1.5451424581619508,-0.062372626414126886,-0.5957074239225765,-0.754159062450262,-0.40534820335480887,-0.9591764070388231,-0.3072324631556571,0.3602942876027904,0.44146551017481367,0.37304774186989287,-0.9515809383822651,-0.1645312244074617,1.051911138955248,-0.35898808930645576,-0.6896338426945025,-1.5328198662918995,-1.1414848376397586,1.429404327236566,0.16047209806494767,-1.0965128089221194,0.2254600572060457,-0.04579034885689578,-0.49530508058056166,0.22366387823592526,0.18376123821231194,1.4142719597173352,0.5140453305306683,0.27072018884355453,0.842735090263564,0
872,1.0550436791084967,-0.28342999836516847,1.4621643231574462,0.020510964496401888,0.9804114788275269,1.3643855161298692,0.44636502138769624,0.43353910283053887,1.5085253524134095,0.048737055794988965,0.2422914004431146,0.08656673251303325,-0.8340908295450832,-0.4128528936931598,0.3050171839247982,0.3111956679959035,-0.4647925622762076,1.9189244755487118,1.4551979925015304,0.6519649478950069,0.285465735905369,-0.4670803024260438,-0.2372998677201034,-0.024211331912993364,0.5532704655108511,0.8416103270983923,-0.5488386361069915,1.9653985817201558,0.9377402081662307,1.0585861767300333,1.8234803002126496,0.4153885755826989,0.6581469279872303,1.4267549245944575,1.7428823397995583,0.11540107992935938,0.5683751431337999,-0.7206195033144173,1.4913643889750103,0.21668661802067837,1.4349229826778456,-0.38875429958107477,0.541075866799288,-1.2522355604430735,0.7648850390149207,0
360,0.3331258826259635,-0.9765370617303881,1.1795249577501814,0.020510964496400816,0.4966789445279998,0.4094086418763759,-0.5264602303657754,-1.0049574720590262,-0.07339469578057219,1.2364343239650641,1.2027317737168823,0.524879583248945,-1.5841285674556786,0.032975952828947774,0.35380004653827635,-0.027691755162039925,-0.16033286943187727,1.6368914954575595,0.43090488097344976,-0.32272250841430733,-0.8466051593028162,-1.123355158065251,-0.7075514223855117,-0.5172295137456507,2.28329719122004,-0.1416765316148278,0.22873054654324615,0.4221546864245407,0.3018741422435135,0.3215827278215188,1.4775934396805606,-0.1978664984767425,-0.8313532651158321,0.2478688717745992,-0.4256808492384616,2.0886926088699824,-0.07436037090330505,-0.9498404320848216,0.1866749574942887,0.20703137197629717,1.1056785473688602,0.6831531821777184,0.45962992502544286,0.6486546233541877,0.5420680636329599,1
587,0.1956177309150054,-1.1777616930299697,1.2030782382007834,0.05034773579640699,1.314480908592391,0.18203319562554413,-0.20218514644795157,0.7332258892658648,0.5679242426764478,-1.4783022889951078,-1.3254377311893155,-1.2030358167619906,0.2909657773208096,-0.4557669003102637,-1.1308250723319069,-0.9630210430779625,-0.7364259959326727,0.7903486901993981,0.34244091887501543,-0.09115467342946404,0.7005796614732417,-1.2429982350291469,0.25967225522989573,-0.1368077775014755,0.4966514090233497,1.2536706927653638,0.7029433403581596,-0.5032538162653178,0.48494154597161576,1.4036994748790834,0.5315767109963576,0.2721212181035783,2.0369944222204004,-0.5827310615906035,0.5885372590244526,-0.02973249469391467,1.3137763385282757,1.4449128823022226,-0.07470373480656506,1.0309396344499342,0.5888110594736836,-0.46017320594461775,0.4455472886946523,0.3951843031806582,0.5767365562139305,1
853,-0.835693406917184,-1.7143607098288485,0.2878650549772593,-1.9188791700039722,-0.10464602904876032,1.8191364086315325,0.8571134610169395,1.4524741767106475,0.5679242426764478,-0.01913135952901387,0.2323899532959657,0.19044434453714854,-0.5272572094907487,-0.15298474251182537,-1.0885465914002244,-0.24457970598312487,-0.6172895984437494,0.6162512824898959,2.2744698993871912,1.280696609318313,1.3861494334311548,0.16666618092594745,0.15068003312107256,-0.2736867547675911,1.1227926591613038,0.7783965207144193,0.22313872927362607,1.596624580810153,1.0898404120452283,1.044034692720475,1.5960793398889843,1.6486112528297514,0.8259025581220709,-0.7273849639833879,0.31028200648889454,1.3349533248350782,0.8590141274784688,0.020741878219206974,1.7394569305659684,1.0315319776979663,0.7545311839979505,-0.28806885569339463,1.113120380841766,-1.4024310344655762,0.978110503392074,0
649,-0.6294311793507456,-1.4237029090627853,0.6176109812857383,0.2890419061964532,1.0445528093423788,-1.2731696603797793,-0.9372086699950188,1.6023175699283114,-0.15890388757484272,-1.3425654583470996,-1.2033198830411052,-0.4657581314200785,0.393243650672254,-0.7204032744490562,-0.4787608087317498,-1.301908466235906,-1.6301986491426257,-0.5260164510040757,-1.4907953379005046,-1.3871647612520022,1.226054512059697,0.26910451085696463,-0.26975952880316145,-0.11936850399259749,-1.2674360894190448,-0.2832832570938843,-0.792345045179456,-0.7057702643234789,-0.6589409196202367,1.0197018987806612,-0.5457395025755513,-0.47390246340005865,2.2377582098899045,0.4113780631354044,1.071207930530192,-0.7748304807332204,-0.07291222597443177,-0.2198700241704015,-0.219335794811027,-1.4451472820159341,-0.13021980174517886,-0.9629824908546941,1.3196792388309382,-0.0024134498288614077,-0.8383471940352551,1
1057,-1.6607423171829352,1.393441929131337,-2.82116796450265,-1.5608379144039044,-2.7290954692815537,0.18203319562554413,1.3759535952854574,2.231659821442495,-0.258664611334824,2.288394761487129,1.3512534809241656,1.9512965483606115,0.495521524023699,0.0496647331800428,-0.6267354919926333,2.3580757038698827,-0.4909343962659766,-2.5522883209998093,-0.41000483506789126,0.4138826535262806,1.5864548197482735,2.2250444223544097,0.18312281801531485,-0.4493763942898253,-2.7074809293781845,-0.6835203034609666,-1.1021669743054785,-0.1563964984366454,-1.2321662134754676,-2.304828120269395,-1.7325640466939884,0.6484324921149652,0.8703419797726633,-2.1632681648431427,-1.490641816132284,-1.3401002397106925,-0.9236069417598388,-1.1885509588839334,-0.2175902402244633,-1.4229514898575284,-2.2845895681288875,0.47608800438351623,-0.8441049386548122,-1.2938190256263755,-1.6852839909074349,0
663,-1.9701356585325938,-3.1229331289259092,0.4897503159824485,-0.8149186319037593,1.220941468258231,-1.3641198388801108,-1.1533920592735696,0.943006639770594,-1.6125601480774197,-0.35847343614903776,0.49642854388668806,0.25378435186892767,-0.42497933613930433,0.2260889826059045,-1.285304137274586,-1.2747974723832702,-2.026803100122442,-0.2843984978797529,-1.4309267512899035,-1.110960803786234,0.9697283527589478,0.1366898201585186,-1.119247300356699,-0.8540530701911355,-0.5375676878814827,-0.34450700294880965,-1.1677398401709418,2.8333262107231323,-1.234345232973908,-0.038478847361351556,0.13638918780766293,0.13297221127298195,1.4990179230347143,0.8336370517689539,0.22917260597230096,0.289296600046179,0.10683767942883983,-1.2797638531374975,2.78991877685456,-2.177946635553782,-1.144392672278265,-0.9352983091888388,0.23188359180861265,-3.451210759472574,-1.3136484715182684,1
1085,-1.0763326724113624,-1.1554034006633476,-0.35480302588925267,-0.2778567485036557,-0.7380416678829476,-1.0003191248787808,-1.499285482119248,0.2836957096128759,-1.0710019333803829,0.5238159630630186,0.6944574868297356,0.7858404134558752,-1.004553951797491,-0.7704696155023414,0.6204796954919581,-0.16324672442521732,0.06796151378406913,-0.5948823845865866,-0.8497185363127722,-1.010773677381757,0.5283935906797586,-0.5678920627798498,-0.4833046117049587,-0.08380011474061914,0.3146961502699909,-1.4249558195802812,-0.6901195272029021,0.0794879851028639,-0.2654366848935873,-0.7771502700957534,-0.6769738658696453,-0.6170150079088004,0.2851477359929923,0.6856647574512361,-0.2428226202109878,0.3577946441570725,-1.7669895067882064,-1.076614388946315,-0.11554410710078787,-0.6052179998820618,-0.4528318812629766,0.7934300319288395,-0.22601163337089786,0.11647091860492648,-0.33902763496950916,0
1110,0.22999476884274553,0.7897680352325954,-0.35816778023934254,-1.1729598875038292,-0.844943885407705,2.091986944132531,1.5921369845640074,-0.4655212564754387,0.6249303705392927,-0.4942102667970459,-0.704947043301107,-1.425992642569853,-0.5954424583917117,-0.14821651955436727,0.5180356840036526,-0.5292451414357966,0.22834316862184043,-0.7404047467581615,1.7177446792954456,1.1758448078439179,-0.2293651700550261,-0.7239055424044737,0.9007632533990497,0.48253476223493036,0.17504697750751852,-0.8145913945426945,1.057587230898737,-0.4887099233069044,0.4037671518260701,1.1335872816231083,-0.3212459883247755,1.648158036744432,-0.7949787143275386,-0.22905217322921104,0.8987009829995707,0.07983435781020021,-1.327748069442653,0.5655634094856687,-0.023448735169373253,-0.5695152957983711,-0.24900580105576445,-1.1514118806915588,0.3850217728618469,0.4424463962604425,0.454926725490673,1
562,-1.3513489758332786,-0.6858792609643252,-0.9436350371543876,-0.9939392597037943,-1.1709956488582152,-0.27271769687611924,-0.20218514644795157,0.013977601821082876,-1.1992657210717859,1.5757764005850832,0.9650970421852294,-1.2790438255601253,-0.6295350828421937,0.7362888390536643,-1.2983129006381817,0.06719672332218461,-0.02082790546021035,-0.9949294088611699,-0.24632259839827667,-0.2601515113490328,0.4719526618987509,-0.7845547769705667,0.041215180498321326,0.05546572726516481,-0.22430163393095306,-0.42469488509992126,0.8265750440425303,0.7858865083761112,-0.42048216579033587,-1.0167353688614689,-0.44990978618900535,0.4984817189522114,0.13524430253767195,-0.18558828687260687,-1.0491615582671279,0.1746334503899397,-0.5858514881204857,-0.7231950065461621,0.5327179200588322,0.20143262960333222,-1.1235702970600778,0.42990987086558263,-0.4210036301779576,-0.46901317865078623,-0.27745313001792477,0
239,-0.4231689517843073,-0.26107170599854657,-0.3648972889395121,-0.934265717103783,0.42184739226066703,0.8641595343780393,1.375953595285459,0.37360174554347386,0.09762368780796687,-0.9692891740650755,-1.4079497907489142,-1.945380702690442,1.7569486286915177,1.375230715352731,0.8595157222979992,-0.29880169368839465,-1.5527017380437538,-0.0030802827448607717,0.6123038142680713,0.8303715645244373,-0.010230578987114715,1.110962028913356,-0.41885791519141624,-0.22192081041243641,-1.28366614230554,-1.2650092798329076,-0.3428149062649028,-0.7622651130646504,-0.9740963014001796,0.2836103525152843,0.31711005750792526,0.9839354199067175,0.08809562041670184,0.2981288733283908,-0.10945685946130874,-0.48397602752428,-1.0528983131729015,0.6360193874173206,-0.2838547811789239,-1.410612951305495,0.3859899685628925,-0.29394445610535175,-0.6212043456331039,-0.09283666154378208,-1.1378646633007863,0
1111,0.023732541276307167,0.3426021879001948,-0.24376613233639863,0.7664302469965447,-0.0217968104670707,-1.13674439262928,-0.7210252807164694,0.37360174554347386,-0.15890388757484272,-0.6638813051070566,-1.8766182890474556,-0.8888693803963632,1.0750961396818859,-0.9492779764069308,-0.8365018012305891,-0.3394681844673475,0.14358364091673353,0.6271560589021886,-1.0744648108634802,-0.9316809978987877,0.04737744848410735,0.9701350464199779,1.0054342718205063,0.9226694513592247,-1.1995378950746831,0.5439981701782605,1.2215849079610817,1.4433870621289058,-0.38745568226170296,0.2323807599125353,0.4509864080924747,-0.7151117707350721,0.9819351184297742,0.3346894028853283,0.0808214377947351,-0.8537256686955966,0.9457231053230412,1.7307682414109715,1.272888450992314,1.0446812981090472,-0.3443794250017422,-1.3171178952643392,-1.1895318039094869,-1.178248078877103,-0.08055852161880504,1
28,1.2956829446026752,2.421923377995857,-0.3749915519897749,1.6913701572967232,0.3202902856121475,-0.8638938571282814,0.20856329318129174,-1.8740491527214707,-0.08764622774628494,0.4559475477390133,-0.16696841497250353,0.23604914981602954,-0.08405309163448782,-0.5821248086828379,1.1961174743309966,0.650083091153849,1.6697455116437883,-0.4048227097641576,-0.9135799515129295,0.027794560707088502,-1.8002032048459335,-1.331508522626659,1.1118776595305375,0.7598523158877856,0.9618880734690675,1.3714356765526199,-0.35876033724527984,-0.03585473180834711,-0.07071990835615195,-0.8686117941803716,-0.9067591805934778,-0.8404034369923928,-2.206089480388287,-0.9843882391903811,0.07742504551134584,-0.14684716537103776,1.1895263845767106,-0.5532119311074517,-0.27644343899317103,0.20666014033288552,-1.2168083463263935,-0.5769243640612345,-0.082248623944332,0.6524663925564497,0.48144954638438725,0
154,0.12686365505952757,-0.7305958456975659,0.7050945943879868,0.08018450709641314,0.5180593880329486,0.04560792787504479,-0.33189518001508145,2.321565857373093,1.2234947130991785,-2.8017363878131936,-3.157205453412475,-1.0231501959397376,-1.9250548119604936,-3.4335221372413622,0.004189531141683343,-2.6303471650150434,-0.8751687733293033,1.496872311309343,0.04469992219934353,-0.5041393338182036,2.2299623242562605,0.11256113313720546,2.2560849894841115,1.9359822776145732,-0.12573012670885586,1.7361637297922208,0.6793528376614478,1.0629152017757073,0.6805502810874993,3.3228750117858974,1.9263656375540048,-0.23535118253822654,1.5885103160051115,1.2418043664690506,2.3496304977122344,-0.02564005816940592,1.3877278359696643,0.5675099924202363,0.9080540666943809,-0.6202563012994768,1.3316117889936712,-3.458089265874914,2.634337109649115,-1.39437316995914,1.2139242184889432,1
4,0.1612406929872677,-0.14928024416544644,0.2710412832268269,1.3631656729966606,1.1300745833621872,-1.8643458206319412,-1.1533920592735696,-0.49548993511897116,-0.6862105703061706,-1.7158417426291237,-1.3716444845426927,-1.2613086235072248,-1.0727392006984544,-0.787158395853434,-0.1649243925850407,-1.5594629078359439,-0.7411567595655861,-0.5737738663439266,-1.6170118900598207,-1.1457160862591895,-0.5430970590932619,-0.7472644975930716,0.05004326484086337,-0.6114898895300392,-1.2835916919315238,1.7199310480223722,0.047782652937263595,-0.7270818855425555,-0.928133401382797,0.9465880861574762,-1.175759334623346,-1.4384524930678786,-0.9861651629757985,-1.2485512341626932,-0.29454007699102797,-1.0387890631447516,2.0384946560333463,0.21682167851795425,0.2754436303371251,-0.6255630191194049,-1.3406947821324338,-1.8602652051290105,-0.6400004936539835,0.07846846619023652,-0.8815524511633793,1
420,0.7112732998311002,-0.05984707469896505,0.8430495227415328,1.5720230720967008,0.6597048262532548,-1.4550700173804434,-1.6289955156863771,0.43353910283053887,0.3398997312250638,0.3202107170910052,-0.23627854500257234,-0.31374211382380846,1.0069108907809228,0.7601299538409454,0.42697434045849186,0.7991935573433432,-0.5028314089576196,0.176724813300553,-1.653975479527839,-1.8727621075816963,0.2110514742982253,-1.1503283324699494,0.5676592592883227,-0.13500038492728997,-1.0056706702853202,-0.39905817473308836,-1.1638954563618775,1.011753858791901,-0.19511547639348176,-0.5950309081392019,-0.5445929104909906,-1.696983195064263,0.6564911384340504,-0.9293850499241024,0.6528814928937557,-1.5541713957765,-0.35112375473057866,-0.6896204171699667,0.7409514196075876,-0.5850832037312149,-1.150558293009645,-0.12107830753169767,-1.4262281057068251,-0.9109982180873498,-0.5265045571011996,1
21,1.9488466652297254,-0.037488782332346295,2.246152086727597,1.6913701572967232,1.7287270015008285,0.00013283862487859134,-1.045300364634295,1.152787390275322,2.16409582283614,0.6595527937110266,0.4238179314742418,0.18284354365733504,1.6887633797905546,1.2750980332461608,1.1847348063878516,1.8023003298908562,1.0598712446542566,2.581087110920386,0.297372120214994,-0.32079229718478947,1.253209026626853,0.14791177520465318,0.3345843642652321,0.23185900701862389,0.759496353219938,0.15320417639797132,-0.715763278055528,-0.8760615629236621,2.2912633089724475,0.13683443136668366,2.22536913203276,-1.2306152371658863,1.994155037262494,-0.13774379519663307,0.12440838217315195,-1.9861387594477102,-0.021389747902647277,-0.5294673284102427,-0.9712523507085371,-0.6107321498686686,2.3795183860020677,1.6869219600275105,0.6221450050600522,0.5130356451582399,1.6903790011842585,0
656,-0.4231689517843098,-0.37286316783164675,-0.20002432578527432,-0.4867141476036968,-0.8369262190933482,0.18203319562554413,-0.33189518001508145,0.4635077814740719,-0.07339469578057219,-0.7996181357550648,-0.9788870810389848,-1.2841110261466677,-0.5954424583917117,-0.17444174582037372,-0.29338593080053305,-1.1121315092674589,-0.31828781535652473,-0.07319052757457895,0.10239276821728958,-0.3525833269935673,0.5606833412765264,0.44684697268738804,-0.18672828605752698,0.12839610431981352,-0.6335892898949357,0.8658422862122493,1.4580141725153337,0.15518794913141837,-0.01475986914639384,0.91629041027538,0.13952282194060334,0.013217798114525904,-0.0709945132562109,0.673091841457097,0.19388563380822765,-0.41443095804197894,0.5738327826129704,1.1108356854097907,0.6733725466664586,-0.5919840477759041,-0.11248379593870225,-1.1664422628317546,0.5618269049527298,-0.657871222423549,0.11204598281417165,1
731,0.9862896032530188,-0.7976707227974253,1.7246151624641919,1.0647979599966022,1.17283547037209,-0.31819278612628543,-1.261483753912844,-0.8251454001978302,0.32564819925935096,-0.7656839280930646,0.308301048090796,1.135477253927296,0.563706772924662,0.08065818240350499,0.626984077173752,-0.5428006383621135,0.44307603699264947,0.5399598556370331,0.39575838638817445,-0.24782343939421655,-0.23621215217478733,-0.6674222586042187,-0.0028408359635396564,0.07540223955595636,-0.29125059538726905,0.5727565468744832,-1.127723352226917,-0.0014110254157793055,1.0974370420248956,0.8672424583258466,-0.24358389694771135,-1.1306029376177034,-0.8434419972697316,0.7300591025191491,0.6018071076932392,-1.5283502325289156,0.7452607692102613,-0.40264683542161905,0.21809312029305275,-0.615853173249446,0.2686051744942364,0.14066029065288674,1.714956644986943,0.15784933974515003,0.639982064300039,0
