Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
462,2021/2/21,OKC,@,CLE,W 117-101,240,43,79,0.544,30,51,0.588,13,28,0.464,18,24,0.75,117,39,84,0.464,31,49,0.633,8,35,0.229,15,20,0.75,101
463,2021/2/21,BRK,@,LAC,W 112-108,240,44,92,0.478,33,54,0.611,11,38,0.289,13,19,0.684,112,40,87,0.46,25,52,0.481,15,35,0.429,13,18,0.722,108
464,2021/2/21,LAC,,BRK,L 108-112,240,40,87,0.46,25,52,0.481,15,35,0.429,13,18,0.722,108,44,92,0.478,33,54,0.611,11,38,0.289,13,19,0.684,112
465,2021/2/21,MIL,,SAC,W 128-115,240,44,90,0.489,33,62,0.532,11,28,0.393,29,36,0.806,128,44,100,0.44,32,67,0.478,12,33,0.364,15,20,0.75,115
466,2021/2/21,SAC,@,MIL,L 115-128,240,44,100,0.44,32,67,0.478,12,33,0.364,15,20,0.75,115,44,90,0.489,33,62,0.532,11,28,0.393,29,36,0.806,128
467,2021/2/21,BOS,@,NOP,L 115-120 (OT),265,39,98,0.398,29,61,0.475,10,37,0.27,27,34,0.794,115,42,94,0.447,31,58,0.534,11,36,0.306,25,37,0.676,120
468,2021/2/21,NOP,,BOS,W 120-115 (OT),265,42,94,0.447,31,58,0.534,11,36,0.306,25,37,0.676,120,39,98,0.398,29,61,0.475,10,37,0.27,27,34,0.794,115
469,2021/2/21,MIN,@,NYK,L 99-103,240,33,82,0.402,17,47,0.362,16,35,0.457,17,21,0.81,99,33,78,0.423,27,60,0.45,6,18,0.333,31,38,0.816,103
470,2021/2/21,NYK,,MIN,W 103-99,240,33,78,0.423,27,60,0.45,6,18,0.333,31,38,0.816,103,33,82,0.402,17,47,0.362,16,35,0.457,17,21,0.81,99
471,2021/2/21,DET,@,ORL,L 96-105,240,34,91,0.374,23,51,0.451,11,40,0.275,17,21,0.81,96,35,81,0.432,26,51,0.51,9,30,0.3,26,29,0.897,105
472,2021/2/21,ORL,,DET,W 105-96,240,35,81,0.432,26,51,0.51,9,30,0.3,26,29,0.897,105,34,91,0.374,23,51,0.451,11,40,0.275,17,21,0.81,96
473,2021/2/21,PHI,@,TOR,L 103-110,240,33,85,0.388,22,48,0.458,11,37,0.297,26,35,0.743,103,40,81,0.494,26,47,0.553,14,34,0.412,16,18,0.889,110
474,2021/2/21,TOR,,PHI,W 110-103,240,40,81,0.494,26,47,0.553,14,34,0.412,16,18,0.889,110,33,85,0.388,22,48,0.458,11,37,0.297,26,35,0.743,103
475,2021/2/20,CHI,,SAC,W 122-114,240,49,82,0.598,38,59,0.644,11,23,0.478,13,15,0.867,122,44,98,0.449,36,69,0.522,8,29,0.276,18,22,0.818,114
476,2021/2/20,SAC,@,CHI,L 114-122,240,44,98,0.449,36,69,0.522,8,29,0.276,18,22,0.818,114,49,82,0.598,38,59,0.644,11,23,0.478,13,15,0.867,122
477,2021/2/20,CHO,,GSW,W 102-100,240,37,75,0.493,17,35,0.486,20,40,0.5,8,9,0.889,102,37,85,0.435,24,46,0.522,13,39,0.333,13,17,0.765,100
478,2021/2/20,GSW,@,CHO,L 100-102,240,37,85,0.435,24,46,0.522,13,39,0.333,13,17,0.765,100,37,75,0.493,17,35,0.486,20,40,0.5,8,9,0.889,102
479,2021/2/20,LAL,,MIA,L 94-96,240,33,84,0.393,20,39,0.513,13,45,0.289,15,17,0.882,94,36,85,0.424,28,57,0.491,8,28,0.286,16,23,0.696,96
480,2021/2/20,MIA,@,LAL,W 96-94,240,36,85,0.424,28,57,0.491,8,28,0.286,16,23,0.696,96,33,84,0.393,20,39,0.513,13,45,0.289,15,17,0.882,94
481,2021/2/20,MEM,,PHO,L 97-128,240,36,93,0.387,31,60,0.517,5,33,0.152,20,23,0.87,97,46,86,0.535,22,40,0.55,24,46,0.522,12,13,0.923,128
482,2021/2/20,PHO,@,MEM,W 128-97,240,46,86,0.535,22,40,0.55,24,46,0.522,12,13,0.923,128,36,93,0.387,31,60,0.517,5,33,0.152,20,23,0.87,97
483,2021/2/20,POR,,WAS,L 111-118,240,37,103,0.359,18,48,0.375,19,55,0.345,18,25,0.72,111,45,89,0.506,39,63,0.619,6,26,0.231,22,29,0.759,118
484,2021/2/20,WAS,@,POR,W 118-111,240,45,89,0.506,39,63,0.619,6,26,0.231,22,29,0.759,118,37,103,0.359,18,48,0.375,19,55,0.345,18,25,0.72,111
485,2021/2/19,ATL,@,BOS,L 109-121,240,38,90,0.422,28,60,0.467,10,30,0.333,23,25,0.92,109,50,90,0.556,36,55,0.655,14,35,0.4,7,10,0.7,121
486,2021/2/19,BOS,,ATL,W 121-109,240,50,90,0.556,36,55,0.655,14,35,0.4,7,10,0.7,121,38,90,0.422,28,60,0.467,10,30,0.333,23,25,0.92,109
487,2021/2/19,CLE,,DEN,L 103-120,240,39,83,0.47,27,52,0.519,12,31,0.387,13,21,0.619,103,46,80,0.575,31,49,0.633,15,31,0.484,13,17,0.765,120
488,2021/2/19,DEN,@,CLE,W 120-103,240,46,80,0.575,31,49,0.633,15,31,0.484,13,17,0.765,120,39,83,0.47,27,52,0.519,12,31,0.387,13,21,0.619,103
489,2021/2/19,LAC,,UTA,W 116-112,240,43,89,0.483,33,59,0.559,10,30,0.333,20,22,0.909,116,41,86,0.477,29,52,0.558,12,34,0.353,18,21,0.857,112
490,2021/2/19,UTA,@,LAC,L 112-116,240,41,86,0.477,29,52,0.558,12,34,0.353,18,21,0.857,112,43,89,0.483,33,59,0.559,10,30,0.333,20,22,0.909,116
491,2021/2/19,DET,@,MEM,L 95-109,240,36,86,0.419,22,41,0.537,14,45,0.311,9,13,0.692,95,42,90,0.467,37,70,0.529,5,20,0.25,20,23,0.87,109
492,2021/2/19,MEM,,DET,W 109-95,240,42,90,0.467,37,70,0.529,5,20,0.25,20,23,0.87,109,36,86,0.419,22,41,0.537,14,45,0.311,9,13,0.692,95
493,2021/2/19,MIL,,OKC,W 98-85,240,35,86,0.407,24,52,0.462,11,34,0.324,17,25,0.68,98,31,85,0.365,19,45,0.422,12,40,0.3,11,21,0.524,85
494,2021/2/19,OKC,@,MIL,L 85-98,240,31,85,0.365,19,45,0.422,12,40,0.3,11,21,0.524,85,35,86,0.407,24,52,0.462,11,34,0.324,17,25,0.68,98
495,2021/2/19,MIN,,TOR,L 81-86,240,32,83,0.386,23,45,0.511,9,38,0.237,8,11,0.727,81,28,85,0.329,16,45,0.356,12,40,0.3,18,22,0.818,86
496,2021/2/19,TOR,@,MIN,W 86-81,240,28,85,0.329,16,45,0.356,12,40,0.3,18,22,0.818,86,32,83,0.386,23,45,0.511,9,38,0.237,8,11,0.727,81
497,2021/2/19,NOP,,PHO,L 114-132,240,42,82,0.512,31,50,0.62,11,32,0.344,19,24,0.792,114,51,88,0.58,29,49,0.592,22,39,0.564,8,12,0.667,132
498,2021/2/19,PHO,@,NOP,W 132-114,240,51,88,0.58,29,49,0.592,22,39,0.564,8,12,0.667,132,42,82,0.512,31,50,0.62,11,32,0.344,19,24,0.792,114
499,2021/2/19,GSW,@,ORL,L 120-124,240,46,97,0.474,27,55,0.491,19,42,0.452,9,15,0.6,120,46,94,0.489,28,51,0.549,18,43,0.419,14,17,0.824,124
500,2021/2/19,ORL,,GSW,W 124-120,240,46,94,0.489,28,51,0.549,18,43,0.419,14,17,0.824,124,46,97,0.474,27,55,0.491,19,42,0.452,9,15,0.6,120
