Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
143,2021/3/19,BRK,@,ORL,L 113-121,240,43,91,0.473,33,54,0.611,10,37,0.27,17,23,0.739,113,43,84,0.512,22,44,0.5,21,40,0.525,14,20,0.7,121
144,2021/3/19,ORL,,BRK,W 121-113,240,43,84,0.512,22,44,0.5,21,40,0.525,14,20,0.7,121,43,91,0.473,33,54,0.611,10,37,0.27,17,23,0.739,113
145,2021/3/19,MIN,@,PHO,L 101-113,240,37,79,0.468,24,44,0.545,13,35,0.371,14,18,0.778,101,43,86,0.5,29,59,0.492,14,27,0.519,13,17,0.765,113
146,2021/3/19,PHO,,MIN,W 113-101,240,43,86,0.5,29,59,0.492,14,27,0.519,13,17,0.765,113,37,79,0.468,24,44,0.545,13,35,0.371,14,18,0.778,101
147,2021/3/19,DAL,@,POR,L 119-125,240,44,81,0.543,25,39,0.641,19,42,0.452,12,13,0.923,119,44,93,0.473,22,46,0.478,22,47,0.468,15,17,0.882,125
148,2021/3/19,POR,,DAL,W 125-119,240,44,93,0.473,22,46,0.478,22,47,0.468,15,17,0.882,125,44,81,0.543,25,39,0.641,19,42,0.452,12,13,0.923,119
149,2021/3/19,TOR,,UTA,L 112-115,240,40,83,0.482,19,39,0.487,21,44,0.477,11,14,0.786,112,34,74,0.459,22,37,0.595,12,37,0.324,35,41,0.854,115
150,2021/3/19,UTA,@,TOR,W 115-112,240,34,74,0.459,22,37,0.595,12,37,0.324,35,41,0.854,115,40,83,0.482,19,39,0.487,21,44,0.477,11,14,0.786,112
151,2021/3/18,ATL,,OKC,W 116-93,240,47,87,0.54,36,54,0.667,11,33,0.333,11,13,0.846,116,34,93,0.366,21,59,0.356,13,34,0.382,12,16,0.75,93
152,2021/3/18,OKC,@,ATL,L 93-116,240,34,93,0.366,21,59,0.356,13,34,0.382,12,16,0.75,93,47,87,0.54,36,54,0.667,11,33,0.333,11,13,0.846,116
153,2021/3/18,CHO,@,LAL,L 105-116,240,41,83,0.494,30,54,0.556,11,29,0.379,12,20,0.6,105,44,92,0.478,31,53,0.585,13,39,0.333,15,20,0.75,116
154,2021/3/18,LAL,,CHO,W 116-105,240,44,92,0.478,31,53,0.585,13,39,0.333,15,20,0.75,116,41,83,0.494,30,54,0.556,11,29,0.379,12,20,0.6,105
155,2021/3/18,NYK,,ORL,W 94-93,240,37,86,0.43,23,52,0.442,14,34,0.412,6,11,0.545,94,35,82,0.427,25,48,0.521,10,34,0.294,13,16,0.813,93
156,2021/3/18,ORL,@,NYK,L 93-94,240,35,82,0.427,25,48,0.521,10,34,0.294,13,16,0.813,93,37,86,0.43,23,52,0.442,14,34,0.412,6,11,0.545,94
157,2021/3/18,MIN,@,PHO,W 123-119,240,44,93,0.473,33,59,0.559,11,34,0.324,24,35,0.686,123,45,85,0.529,30,49,0.612,15,36,0.417,14,19,0.737,119
158,2021/3/18,PHO,,MIN,L 119-123,240,45,85,0.529,30,49,0.612,15,36,0.417,14,19,0.737,119,44,93,0.473,33,59,0.559,11,34,0.324,24,35,0.686,123
159,2021/3/18,NOP,@,POR,L 93-101,240,33,83,0.398,23,46,0.5,10,37,0.27,17,25,0.68,93,33,87,0.379,19,44,0.432,14,43,0.326,21,25,0.84,101
160,2021/3/18,POR,,NOP,W 101-93,240,33,87,0.379,19,44,0.432,14,43,0.326,21,25,0.84,101,33,83,0.398,23,46,0.5,10,37,0.27,17,25,0.68,93
161,2021/3/18,UTA,@,WAS,L 122-131,240,44,96,0.458,26,48,0.542,18,48,0.375,16,28,0.571,122,47,86,0.547,40,69,0.58,7,17,0.412,30,38,0.789,131
162,2021/3/18,WAS,,UTA,W 131-122,240,47,86,0.547,40,69,0.58,7,17,0.412,30,38,0.789,131,44,96,0.458,26,48,0.542,18,48,0.375,16,28,0.571,122
163,2021/3/17,CHI,,SAS,L 99-106,240,40,91,0.44,29,58,0.5,11,33,0.333,8,9,0.889,99,38,89,0.427,30,58,0.517,8,31,0.258,22,30,0.733,106
164,2021/3/17,SAS,@,CHI,W 106-99,240,38,89,0.427,30,58,0.517,8,31,0.258,22,30,0.733,106,40,91,0.44,29,58,0.5,11,33,0.333,8,9,0.889,99
165,2021/3/17,BOS,@,CLE,L 110-117,240,40,88,0.455,30,50,0.6,10,38,0.263,20,29,0.69,110,40,74,0.541,30,51,0.588,10,23,0.435,27,33,0.818,117
166,2021/3/17,CLE,,BOS,W 117-110,240,40,74,0.541,30,51,0.588,10,23,0.435,27,33,0.818,117,40,88,0.455,30,50,0.6,10,38,0.263,20,29,0.69,110
167,2021/3/17,DAL,,LAC,W 105-89,240,40,79,0.506,25,45,0.556,15,34,0.441,10,12,0.833,105,37,88,0.42,28,56,0.5,9,32,0.281,6,11,0.545,89
168,2021/3/17,LAC,@,DAL,L 89-105,240,37,88,0.42,28,56,0.5,9,32,0.281,6,11,0.545,89,40,79,0.506,25,45,0.556,15,34,0.441,10,12,0.833,105
169,2021/3/17,CHO,@,DEN,L 104-129,240,36,80,0.45,24,42,0.571,12,38,0.316,20,28,0.714,104,52,90,0.578,36,46,0.783,16,44,0.364,9,13,0.692,129
170,2021/3/17,DEN,,CHO,W 129-104,240,52,90,0.578,36,46,0.783,16,44,0.364,9,13,0.692,129,36,80,0.45,24,42,0.571,12,38,0.316,20,28,0.714,104
171,2021/3/17,DET,,TOR,W 116-112,240,38,75,0.507,26,46,0.565,12,29,0.414,28,32,0.875,116,37,86,0.43,25,46,0.543,12,40,0.3,26,34,0.765,112
172,2021/3/17,TOR,@,DET,L 112-116,240,37,86,0.43,25,46,0.543,12,40,0.3,26,34,0.765,112,38,75,0.507,26,46,0.565,12,29,0.414,28,32,0.875,116
173,2021/3/17,GSW,@,HOU,W 108-94,240,41,90,0.456,25,45,0.556,16,45,0.356,10,12,0.833,108,33,80,0.413,26,53,0.491,7,27,0.259,21,40,0.525,94
174,2021/3/17,HOU,,GSW,L 94-108,240,33,80,0.413,26,53,0.491,7,27,0.259,21,40,0.525,94,41,90,0.456,25,45,0.556,16,45,0.356,10,12,0.833,108
175,2021/3/17,BRK,@,IND,W 124-115,240,42,87,0.483,33,60,0.55,9,27,0.333,31,40,0.775,124,43,84,0.512,34,52,0.654,9,32,0.281,20,25,0.8,115
176,2021/3/17,IND,,BRK,L 115-124,240,43,84,0.512,34,52,0.654,9,32,0.281,20,25,0.8,115,42,87,0.483,33,60,0.55,9,27,0.333,31,40,0.775,124
177,2021/3/17,MEM,,MIA,W 89-85,240,30,85,0.353,20,43,0.465,10,42,0.238,19,25,0.76,89,32,89,0.36,24,55,0.436,8,34,0.235,13,18,0.722,85
178,2021/3/17,MIA,@,MEM,L 85-89,240,32,89,0.36,24,55,0.436,8,34,0.235,13,18,0.722,85,30,85,0.353,20,43,0.465,10,42,0.238,19,25,0.76,89
179,2021/3/17,MIL,@,PHI,W 109-105 (OT),265,41,101,0.406,32,62,0.516,9,39,0.231,18,24,0.75,109,43,109,0.394,29,68,0.426,14,41,0.341,5,8,0.625,105
180,2021/3/17,PHI,,MIL,L 105-109 (OT),265,43,109,0.394,29,68,0.426,14,41,0.341,5,8,0.625,105,41,101,0.406,32,62,0.516,9,39,0.231,18,24,0.75,109
181,2021/3/17,SAC,@,WAS,W 121-119,240,41,93,0.441,31,60,0.517,10,33,0.303,29,35,0.829,121,46,94,0.489,42,69,0.609,4,25,0.16,23,28,0.821,119
182,2021/3/17,WAS,,SAC,L 119-121,240,46,94,0.489,42,69,0.609,4,25,0.16,23,28,0.821,119,41,93,0.441,31,60,0.517,10,33,0.303,29,35,0.829,121
183,2021/3/16,BOS,,UTA,L 109-117,240,48,98,0.49,38,69,0.551,10,29,0.345,3,4,0.75,109,38,80,0.475,19,37,0.514,19,43,0.442,22,24,0.917,117
184,2021/3/16,UTA,@,BOS,W 117-109,240,38,80,0.475,19,37,0.514,19,43,0.442,22,24,0.917,117,48,98,0.49,38,69,0.551,10,29,0.345,3,4,0.75,109
185,2021/3/16,CHI,,OKC,W 123-102,240,48,94,0.511,36,58,0.621,12,36,0.333,15,18,0.833,123,42,90,0.467,35,70,0.5,7,20,0.35,11,13,0.846,102
186,2021/3/16,OKC,@,CHI,L 102-123,240,42,90,0.467,35,70,0.5,7,20,0.35,11,13,0.846,102,48,94,0.511,36,58,0.621,12,36,0.333,15,18,0.833,123
187,2021/3/16,ATL,@,HOU,W 119-107,240,44,86,0.512,27,49,0.551,17,37,0.459,14,16,0.875,119,42,88,0.477,29,54,0.537,13,34,0.382,10,13,0.769,107
188,2021/3/16,HOU,,ATL,L 107-119,240,42,88,0.477,29,54,0.537,13,34,0.382,10,13,0.769,107,44,86,0.512,27,49,0.551,17,37,0.459,14,16,0.875,119
189,2021/3/16,LAL,,MIN,W 137-121,240,50,87,0.575,37,61,0.607,13,26,0.5,24,28,0.857,137,47,90,0.522,36,55,0.655,11,35,0.314,16,22,0.727,121
190,2021/3/16,MIN,@,LAL,L 121-137,240,47,90,0.522,36,55,0.655,11,35,0.314,16,22,0.727,121,50,87,0.575,37,61,0.607,13,26,0.5,24,28,0.857,137
191,2021/3/16,CLE,@,MIA,L 98-113,240,39,86,0.453,29,51,0.569,10,35,0.286,10,14,0.714,98,42,85,0.494,32,58,0.552,10,27,0.37,19,21,0.905,113
192,2021/3/16,MIA,,CLE,W 113-98,240,42,85,0.494,32,58,0.552,10,27,0.37,19,21,0.905,113,39,86,0.453,29,51,0.569,10,35,0.286,10,14,0.714,98
193,2021/3/16,NYK,@,PHI,L 96-99,240,37,84,0.44,29,60,0.483,8,24,0.333,14,22,0.636,96,37,90,0.411,26,58,0.448,11,32,0.344,14,19,0.737,99
194,2021/3/16,PHI,,NYK,W 99-96,240,37,90,0.411,26,58,0.448,11,32,0.344,14,19,0.737,99,37,84,0.44,29,60,0.483,8,24,0.333,14,22,0.636,96
195,2021/3/16,NOP,@,POR,L 124-125,240,46,88,0.523,30,55,0.545,16,33,0.485,16,20,0.8,124,38,73,0.521,20,30,0.667,18,43,0.419,31,31,1,125
196,2021/3/16,POR,,NOP,W 125-124,240,38,73,0.521,20,30,0.667,18,43,0.419,31,31,1,125,46,88,0.523,30,55,0.545,16,33,0.485,16,20,0.8,124
197,2021/3/15,BRK,,NYK,W 117-112,240,44,76,0.579,32,47,0.681,12,29,0.414,17,22,0.773,117,37,92,0.402,22,50,0.44,15,42,0.357,23,27,0.852,112
198,2021/3/15,NYK,@,BRK,L 112-117,240,37,92,0.402,22,50,0.44,15,42,0.357,23,27,0.852,112,44,76,0.579,32,47,0.681,12,29,0.414,17,22,0.773,117
199,2021/3/15,CHO,,SAC,W 122-116,240,45,94,0.479,33,64,0.516,12,30,0.4,20,25,0.8,122,48,86,0.558,39,55,0.709,9,31,0.29,11,17,0.647,116
200,2021/3/15,SAC,@,CHO,L 116-122,240,48,86,0.558,39,55,0.709,9,31,0.29,11,17,0.647,116,45,94,0.479,33,64,0.516,12,30,0.4,20,25,0.8,122
