Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
511,2021/2/17,CHI,,DET,W 105-102,240,41,85,0.482,33,57,0.579,8,28,0.286,15,24,0.625,105,37,82,0.451,29,54,0.537,8,28,0.286,20,24,0.833,102
512,2021/2/17,DET,@,CHI,L 102-105,240,37,82,0.451,29,54,0.537,8,28,0.286,20,24,0.833,102,41,85,0.482,33,57,0.579,8,28,0.286,15,24,0.625,105
513,2021/2/17,GSW,,MIA,W 120-112 (OT),265,43,95,0.453,25,43,0.581,18,52,0.346,16,21,0.762,120,44,97,0.454,31,61,0.508,13,36,0.361,11,12,0.917,112
514,2021/2/17,MIA,@,GSW,L 112-120 (OT),265,44,97,0.454,31,61,0.508,13,36,0.361,11,12,0.917,112,43,95,0.453,25,43,0.581,18,52,0.346,16,21,0.762,120
515,2021/2/17,LAC,,UTA,L 96-114,240,38,86,0.442,29,60,0.483,9,26,0.346,11,17,0.647,96,42,98,0.429,29,58,0.5,13,40,0.325,17,20,0.85,114
516,2021/2/17,UTA,@,LAC,W 114-96,240,42,98,0.429,29,58,0.5,13,40,0.325,17,20,0.85,114,38,86,0.442,29,60,0.483,9,26,0.346,11,17,0.647,96
517,2021/2/17,MEM,,OKC,W 122-113,240,42,83,0.506,30,57,0.526,12,26,0.462,26,33,0.788,122,35,78,0.449,16,37,0.432,19,41,0.463,24,28,0.857,113
518,2021/2/17,OKC,@,MEM,L 113-122,240,35,78,0.449,16,37,0.432,19,41,0.463,24,28,0.857,113,42,83,0.506,30,57,0.526,12,26,0.462,26,33,0.788,122
519,2021/2/17,IND,@,MIN,W 134-128 (OT),265,49,97,0.505,36,71,0.507,13,26,0.5,23,27,0.852,134,45,107,0.421,30,67,0.448,15,40,0.375,23,25,0.92,128
520,2021/2/17,MIN,,IND,L 128-134 (OT),265,45,107,0.421,30,67,0.448,15,40,0.375,23,25,0.92,128,49,97,0.505,36,71,0.507,13,26,0.5,23,27,0.852,134
521,2021/2/17,NOP,,POR,L 124-126,240,43,89,0.483,28,57,0.491,15,32,0.469,23,29,0.793,124,46,90,0.511,28,49,0.571,18,41,0.439,16,18,0.889,126
522,2021/2/17,POR,@,NOP,W 126-124,240,46,90,0.511,28,49,0.571,18,41,0.439,16,18,0.889,126,43,89,0.483,28,57,0.491,15,32,0.469,23,29,0.793,124
523,2021/2/17,NYK,@,ORL,L 89-107,240,33,87,0.379,26,60,0.433,7,27,0.259,16,19,0.842,89,42,92,0.457,26,58,0.448,16,34,0.471,7,10,0.7,107
524,2021/2/17,ORL,,NYK,W 107-89,240,42,92,0.457,26,58,0.448,16,34,0.471,7,10,0.7,107,33,87,0.379,26,60,0.433,7,27,0.259,16,19,0.842,89
525,2021/2/17,HOU,@,PHI,L 113-118,240,42,92,0.457,27,45,0.6,15,47,0.319,14,18,0.778,113,39,81,0.481,27,55,0.491,12,26,0.462,28,32,0.875,118
526,2021/2/17,PHI,,HOU,W 118-113,240,39,81,0.481,27,55,0.491,12,26,0.462,28,32,0.875,118,42,92,0.457,27,45,0.6,15,47,0.319,14,18,0.778,113
527,2021/2/17,DEN,@,WAS,L 128-130,240,48,92,0.522,31,54,0.574,17,38,0.447,15,18,0.833,128,44,86,0.512,29,53,0.547,15,33,0.455,27,34,0.794,130
528,2021/2/17,WAS,,DEN,W 130-128,240,44,86,0.512,29,53,0.547,15,33,0.455,27,34,0.794,130,48,92,0.522,31,54,0.574,17,38,0.447,15,18,0.833,128
529,2021/2/16,BOS,,DEN,W 112-99,240,39,81,0.481,24,39,0.615,15,42,0.357,19,21,0.905,112,38,84,0.452,29,50,0.58,9,34,0.265,14,15,0.933,99
530,2021/2/16,DEN,@,BOS,L 99-112,240,38,84,0.452,29,50,0.58,9,34,0.265,14,15,0.933,99,39,81,0.481,24,39,0.615,15,42,0.357,19,21,0.905,112
531,2021/2/16,MEM,,NOP,L 113-144,240,42,88,0.477,29,57,0.509,13,31,0.419,16,18,0.889,113,56,91,0.615,37,53,0.698,19,38,0.5,13,17,0.765,144
532,2021/2/16,NOP,@,MEM,W 144-113,240,56,91,0.615,37,53,0.698,19,38,0.5,13,17,0.765,144,42,88,0.477,29,57,0.509,13,31,0.419,16,18,0.889,113
533,2021/2/16,MIL,,TOR,L 113-124,240,40,83,0.482,26,46,0.565,14,37,0.378,19,25,0.76,113,46,91,0.505,29,48,0.604,17,43,0.395,15,21,0.714,124
534,2021/2/16,TOR,@,MIL,W 124-113,240,46,91,0.505,29,48,0.604,17,43,0.395,15,21,0.714,124,40,83,0.482,26,46,0.565,14,37,0.378,19,25,0.76,113
535,2021/2/16,LAL,@,MIN,W 112-104,240,42,77,0.545,31,51,0.608,11,26,0.423,17,21,0.81,112,39,93,0.419,23,59,0.39,16,34,0.471,10,13,0.769,104
536,2021/2/16,MIN,,LAL,L 104-112,240,39,93,0.419,23,59,0.39,16,34,0.471,10,13,0.769,104,42,77,0.545,31,51,0.608,11,26,0.423,17,21,0.81,112
537,2021/2/16,OKC,,POR,L 104-115,240,37,85,0.435,27,52,0.519,10,33,0.303,20,27,0.741,104,42,96,0.438,22,49,0.449,20,47,0.426,11,17,0.647,115
538,2021/2/16,POR,@,OKC,W 115-104,240,42,96,0.438,22,49,0.449,20,47,0.426,11,17,0.647,115,37,85,0.435,27,52,0.519,10,33,0.303,20,27,0.741,104
539,2021/2/16,BRK,@,PHO,W 128-124,240,47,82,0.573,27,42,0.643,20,40,0.5,14,15,0.933,128,48,88,0.545,32,51,0.627,16,37,0.432,12,12,1,124
540,2021/2/16,PHO,,BRK,L 124-128,240,48,88,0.545,32,51,0.627,16,37,0.432,12,12,1,124,47,82,0.573,27,42,0.643,20,40,0.5,14,15,0.933,128
541,2021/2/15,CLE,@,GSW,L 98-129,240,37,95,0.389,29,65,0.446,8,30,0.267,16,20,0.8,98,46,88,0.523,29,51,0.569,17,37,0.459,20,21,0.952,129
542,2021/2/15,GSW,,CLE,W 129-98,240,46,88,0.523,29,51,0.569,17,37,0.459,20,21,0.952,129,37,95,0.389,29,65,0.446,8,30,0.267,16,20,0.8,98
543,2021/2/15,CHI,@,IND,W 120-112 (OT),265,44,102,0.431,31,69,0.449,13,33,0.394,19,22,0.864,120,39,92,0.424,30,59,0.508,9,33,0.273,25,31,0.806,112
544,2021/2/15,IND,,CHI,L 112-120 (OT),265,39,92,0.424,30,59,0.508,9,33,0.273,25,31,0.806,112,44,102,0.431,31,69,0.449,13,33,0.394,19,22,0.864,120
545,2021/2/15,LAC,,MIA,W 125-118,240,47,85,0.553,32,53,0.604,15,32,0.469,16,20,0.8,125,46,91,0.505,38,55,0.691,8,36,0.222,18,22,0.818,118
546,2021/2/15,MIA,@,LAC,L 118-125,240,46,91,0.505,38,55,0.691,8,36,0.222,18,22,0.818,118,47,85,0.553,32,53,0.604,15,32,0.469,16,20,0.8,125
547,2021/2/15,ATL,@,NYK,L 112-123,240,36,85,0.424,25,52,0.481,11,33,0.333,29,32,0.906,112,42,83,0.506,25,49,0.51,17,34,0.5,22,27,0.815,123
548,2021/2/15,NYK,,ATL,W 123-112,240,42,83,0.506,25,49,0.51,17,34,0.5,22,27,0.815,123,36,85,0.424,25,52,0.481,11,33,0.333,29,32,0.906,112
549,2021/2/15,BRK,@,SAC,W 136-125,240,51,89,0.573,24,42,0.571,27,47,0.574,7,12,0.583,136,51,96,0.531,39,63,0.619,12,33,0.364,11,13,0.846,125
550,2021/2/15,SAC,,BRK,L 125-136,240,51,96,0.531,39,63,0.619,12,33,0.364,11,13,0.846,125,51,89,0.573,24,42,0.571,27,47,0.574,7,12,0.583,136
551,2021/2/15,PHI,@,UTA,L 123-134,240,47,94,0.5,39,71,0.549,8,23,0.348,21,24,0.875,123,45,86,0.523,27,41,0.659,18,45,0.4,26,31,0.839,134
552,2021/2/15,UTA,,PHI,W 134-123,240,45,86,0.523,27,41,0.659,18,45,0.4,26,31,0.839,134,47,94,0.5,39,71,0.549,8,23,0.348,21,24,0.875,123
553,2021/2/15,HOU,@,WAS,L 119-131,240,43,91,0.473,35,54,0.648,8,37,0.216,25,34,0.735,119,48,92,0.522,36,62,0.581,12,30,0.4,23,31,0.742,131
554,2021/2/15,WAS,,HOU,W 131-119,240,48,92,0.522,36,62,0.581,12,30,0.4,23,31,0.742,131,43,91,0.473,35,54,0.648,8,37,0.216,25,34,0.735,119
555,2021/2/14,CHO,,SAS,L 110-122,240,45,95,0.474,33,61,0.541,12,34,0.353,8,11,0.727,110,48,96,0.5,38,62,0.613,10,34,0.294,16,19,0.842,122
556,2021/2/14,SAS,@,CHO,W 122-110,240,48,96,0.5,38,62,0.613,10,34,0.294,16,19,0.842,122,45,95,0.474,33,61,0.541,12,34,0.353,8,11,0.727,110
557,2021/2/14,DAL,,POR,L 118-121,240,40,81,0.494,26,40,0.65,14,41,0.341,24,25,0.96,118,45,85,0.529,27,45,0.6,18,40,0.45,13,19,0.684,121
558,2021/2/14,POR,@,DAL,W 121-118,240,45,85,0.529,27,45,0.6,18,40,0.45,13,19,0.684,121,40,81,0.494,26,40,0.65,14,41,0.341,24,25,0.96,118
559,2021/2/14,DEN,,LAL,W 122-105,240,39,85,0.459,20,38,0.526,19,47,0.404,25,34,0.735,122,40,87,0.46,34,59,0.576,6,28,0.214,19,29,0.655,105
560,2021/2/14,LAL,@,DEN,L 105-122,240,40,87,0.46,34,59,0.576,6,28,0.214,19,29,0.655,105,39,85,0.459,20,38,0.526,19,47,0.404,25,34,0.735,122
561,2021/2/14,DET,,NOP,W 123-112,240,45,84,0.536,28,49,0.571,17,35,0.486,16,20,0.8,123,40,90,0.444,31,55,0.564,9,35,0.257,23,28,0.821,112
562,2021/2/14,NOP,@,DET,L 112-123,240,40,90,0.444,31,55,0.564,9,35,0.257,23,28,0.821,112,45,84,0.536,28,49,0.571,17,35,0.486,16,20,0.8,123
563,2021/2/14,CLE,@,LAC,L 111-128,240,43,93,0.462,36,68,0.529,7,25,0.28,18,25,0.72,111,42,88,0.477,29,58,0.5,13,30,0.433,31,36,0.861,128
564,2021/2/14,LAC,,CLE,W 128-111,240,42,88,0.477,29,58,0.5,13,30,0.433,31,36,0.861,128,43,93,0.462,36,68,0.529,7,25,0.28,18,25,0.72,111
565,2021/2/14,MIL,@,OKC,L 109-114,240,45,97,0.464,32,59,0.542,13,38,0.342,6,9,0.667,109,45,95,0.474,30,59,0.508,15,36,0.417,9,16,0.563,114
566,2021/2/14,OKC,,MIL,W 114-109,240,45,95,0.474,30,59,0.508,15,36,0.417,9,16,0.563,114,45,97,0.464,32,59,0.542,13,38,0.342,6,9,0.667,109
567,2021/2/14,ORL,@,PHO,L 90-109,240,33,89,0.371,27,54,0.5,6,35,0.171,18,22,0.818,90,41,92,0.446,29,55,0.527,12,37,0.324,15,16,0.938,109
568,2021/2/14,PHO,,ORL,W 109-90,240,41,92,0.446,29,55,0.527,12,37,0.324,15,16,0.938,109,33,89,0.371,27,54,0.5,6,35,0.171,18,22,0.818,90
569,2021/2/14,MEM,@,SAC,W 124-110,240,50,94,0.532,41,73,0.562,9,21,0.429,15,19,0.789,124,41,82,0.5,33,49,0.673,8,33,0.242,20,26,0.769,110
570,2021/2/14,SAC,,MEM,L 110-124,240,41,82,0.5,33,49,0.673,8,33,0.242,20,26,0.769,110,50,94,0.532,41,73,0.562,9,21,0.429,15,19,0.789,124
571,2021/2/14,MIN,@,TOR,W 116-112,240,43,82,0.524,27,43,0.628,16,39,0.41,14,19,0.737,116,38,91,0.418,28,58,0.483,10,33,0.303,26,31,0.839,112
572,2021/2/14,TOR,,MIN,L 112-116,240,38,91,0.418,28,58,0.483,10,33,0.303,26,31,0.839,112,43,82,0.524,27,43,0.628,16,39,0.41,14,19,0.737,116
573,2021/2/14,BOS,@,WAS,L 91-104,240,32,90,0.356,23,55,0.418,9,35,0.257,18,30,0.6,91,33,83,0.398,26,53,0.491,7,30,0.233,31,36,0.861,104
574,2021/2/14,WAS,,BOS,W 104-91,240,33,83,0.398,26,53,0.491,7,30,0.233,31,36,0.861,104,32,90,0.356,23,55,0.418,9,35,0.257,18,30,0.6,91
575,2021/2/13,ATL,,IND,L 113-125,240,43,90,0.478,34,59,0.576,9,31,0.29,18,23,0.783,113,45,89,0.506,33,58,0.569,12,31,0.387,23,27,0.852,125
576,2021/2/13,IND,@,ATL,W 125-113,240,45,89,0.506,33,58,0.569,12,31,0.387,23,27,0.852,125,43,90,0.478,34,59,0.576,9,31,0.29,18,23,0.783,113
577,2021/2/13,BRK,@,GSW,W 134-117,240,50,93,0.538,34,54,0.63,16,39,0.41,18,20,0.9,134,44,90,0.489,35,56,0.625,9,34,0.265,20,25,0.8,117
578,2021/2/13,GSW,,BRK,L 117-134,240,44,90,0.489,35,56,0.625,9,34,0.265,20,25,0.8,117,50,93,0.538,34,54,0.63,16,39,0.41,18,20,0.9,134
579,2021/2/13,HOU,@,NYK,L 99-121,240,33,88,0.375,25,45,0.556,8,43,0.186,25,30,0.833,99,45,86,0.523,33,58,0.569,12,28,0.429,19,23,0.826,121
580,2021/2/13,NYK,,HOU,W 121-99,240,45,86,0.523,33,58,0.569,12,28,0.429,19,23,0.826,121,33,88,0.375,25,45,0.556,8,43,0.186,25,30,0.833,99
581,2021/2/13,PHI,@,PHO,L 111-120,240,38,73,0.521,31,56,0.554,7,17,0.412,28,33,0.848,111,48,79,0.608,38,54,0.704,10,25,0.4,14,17,0.824,120
582,2021/2/13,PHO,,PHI,W 120-111,240,48,79,0.608,38,54,0.704,10,25,0.4,14,17,0.824,120,38,73,0.521,31,56,0.554,7,17,0.412,28,33,0.848,111
583,2021/2/13,MIA,@,UTA,L 94-112,240,35,86,0.407,23,50,0.46,12,36,0.333,12,17,0.706,94,39,85,0.459,27,39,0.692,12,46,0.261,22,29,0.759,112
584,2021/2/13,UTA,,MIA,W 112-94,240,39,85,0.459,27,39,0.692,12,46,0.261,22,29,0.759,112,35,86,0.407,23,50,0.46,12,36,0.333,12,17,0.706,94
585,2021/2/12,ATL,,SAS,L 114-125,240,39,90,0.433,28,58,0.483,11,32,0.344,25,33,0.758,114,45,85,0.529,33,54,0.611,12,31,0.387,23,28,0.821,125
586,2021/2/12,SAS,@,ATL,W 125-114,240,45,85,0.529,33,54,0.611,12,31,0.387,23,28,0.821,125,39,90,0.433,28,58,0.483,11,32,0.344,25,33,0.758,114
587,2021/2/12,BOS,,DET,L 102-108,240,36,82,0.439,28,55,0.509,8,27,0.296,22,30,0.733,102,34,79,0.43,19,41,0.463,15,38,0.395,25,30,0.833,108
588,2021/2/12,DET,@,BOS,W 108-102,240,34,79,0.43,19,41,0.463,15,38,0.395,25,30,0.833,108,36,82,0.439,28,55,0.509,8,27,0.296,22,30,0.733,102
589,2021/2/12,CHI,,LAC,L 106-125,240,40,85,0.471,28,53,0.528,12,32,0.375,14,15,0.933,106,50,86,0.581,37,56,0.661,13,30,0.433,12,15,0.8,125
590,2021/2/12,LAC,@,CHI,W 125-106,240,50,86,0.581,37,56,0.661,13,30,0.433,12,15,0.8,125,40,85,0.471,28,53,0.528,12,32,0.375,14,15,0.933,106
591,2021/2/12,CHO,,MIN,W 120-114,240,44,90,0.489,31,54,0.574,13,36,0.361,19,19,1,120,45,99,0.455,29,58,0.5,16,41,0.39,8,14,0.571,114
592,2021/2/12,MIN,@,CHO,L 114-120,240,45,99,0.455,29,58,0.5,16,41,0.39,8,14,0.571,114,44,90,0.489,31,54,0.574,13,36,0.361,19,19,1,120
593,2021/2/12,DAL,,NOP,W 143-130,240,51,88,0.58,26,43,0.605,25,45,0.556,16,21,0.762,143,48,90,0.533,31,53,0.585,17,37,0.459,17,23,0.739,130
594,2021/2/12,NOP,@,DAL,L 130-143,240,48,90,0.533,31,53,0.585,17,37,0.459,17,23,0.739,130,51,88,0.58,26,43,0.605,25,45,0.556,16,21,0.762,143
595,2021/2/12,DEN,,OKC,W 97-95,240,40,87,0.46,30,47,0.638,10,40,0.25,7,10,0.7,97,36,90,0.4,26,58,0.448,10,32,0.313,13,17,0.765,95
596,2021/2/12,OKC,@,DEN,L 95-97,240,36,90,0.4,26,58,0.448,10,32,0.313,13,17,0.765,95,40,87,0.46,30,47,0.638,10,40,0.25,7,10,0.7,97
597,2021/2/12,LAL,,MEM,W 115-105,240,43,85,0.506,37,55,0.673,6,30,0.2,23,33,0.697,115,39,80,0.488,27,51,0.529,12,29,0.414,15,19,0.789,105
598,2021/2/12,MEM,@,LAL,L 105-115,240,39,80,0.488,27,51,0.529,12,29,0.414,15,19,0.789,105,43,85,0.506,37,55,0.673,6,30,0.2,23,33,0.697,115
599,2021/2/12,CLE,@,POR,L 110-129,240,38,87,0.437,30,64,0.469,8,23,0.348,26,37,0.703,110,43,83,0.518,30,48,0.625,13,35,0.371,30,33,0.909,129
600,2021/2/12,POR,,CLE,W 129-110,240,43,83,0.518,30,48,0.625,13,35,0.371,30,33,0.909,129,38,87,0.437,30,64,0.469,8,23,0.348,26,37,0.703,110
