Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
622,2021/2/10,DAL,,ATL,W 118-117,240,43,84,0.512,29,49,0.592,14,35,0.4,18,20,0.9,118,40,88,0.455,26,49,0.531,14,39,0.359,23,28,0.821,117
623,2021/2/10,CLE,@,DEN,L 95-133,240,36,94,0.383,28,57,0.491,8,37,0.216,15,20,0.75,95,51,85,0.6,35,49,0.714,16,36,0.444,15,21,0.714,133
624,2021/2/10,DEN,,CLE,W 133-95,240,51,85,0.6,35,49,0.714,16,36,0.444,15,21,0.714,133,36,94,0.383,28,57,0.491,8,37,0.216,15,20,0.75,95
625,2021/2/10,LAL,,OKC,W 114-113 (OT),265,42,89,0.472,32,54,0.593,10,35,0.286,20,24,0.833,114,47,100,0.47,40,69,0.58,7,31,0.226,12,14,0.857,113
626,2021/2/10,OKC,@,LAL,L 113-114 (OT),265,47,100,0.47,40,69,0.58,7,31,0.226,12,14,0.857,113,42,89,0.472,32,54,0.593,10,35,0.286,20,24,0.833,114
627,2021/2/10,CHO,@,MEM,L 114-130,240,45,82,0.549,31,53,0.585,14,29,0.483,10,12,0.833,114,47,94,0.5,24,45,0.533,23,49,0.469,13,18,0.722,130
628,2021/2/10,MEM,,CHO,W 130-114,240,47,94,0.5,24,45,0.533,23,49,0.469,13,18,0.722,130,45,82,0.549,31,53,0.585,14,29,0.483,10,12,0.833,114
629,2021/2/10,LAC,@,MIN,W 119-112,240,41,82,0.5,29,59,0.492,12,23,0.522,25,29,0.862,119,41,95,0.432,26,54,0.481,15,41,0.366,15,19,0.789,112
630,2021/2/10,MIN,,LAC,L 112-119,240,41,95,0.432,26,54,0.481,15,41,0.366,15,19,0.789,112,41,82,0.5,29,59,0.492,12,23,0.522,25,29,0.862,119
631,2021/2/10,MIL,@,PHO,L 124-125,240,43,85,0.506,27,48,0.563,16,37,0.432,22,30,0.733,124,46,87,0.529,31,56,0.554,15,31,0.484,18,25,0.72,125
632,2021/2/10,PHO,,MIL,W 125-124,240,46,87,0.529,31,56,0.554,15,31,0.484,18,25,0.72,125,43,85,0.506,27,48,0.563,16,37,0.432,22,30,0.733,124
633,2021/2/10,TOR,@,WAS,W 137-115,240,49,93,0.527,30,61,0.492,19,32,0.594,20,23,0.87,137,42,93,0.452,30,52,0.577,12,41,0.293,19,23,0.826,115
634,2021/2/10,WAS,,TOR,L 115-137,240,42,93,0.452,30,52,0.577,12,41,0.293,19,23,0.826,115,49,93,0.527,30,61,0.492,19,32,0.594,20,23,0.87,137
635,2021/2/9,BRK,@,DET,L 111-122,240,43,86,0.5,32,56,0.571,11,30,0.367,14,16,0.875,111,47,84,0.56,34,55,0.618,13,29,0.448,15,21,0.714,122
636,2021/2/9,DET,,BRK,W 122-111,240,47,84,0.56,34,55,0.618,13,29,0.448,15,21,0.714,122,43,86,0.5,32,56,0.571,11,30,0.367,14,16,0.875,111
637,2021/2/9,MIA,,NYK,W 98-96,240,26,70,0.371,12,37,0.324,14,33,0.424,32,39,0.821,98,37,87,0.425,27,59,0.458,10,28,0.357,12,16,0.75,96
638,2021/2/9,NYK,@,MIA,L 96-98,240,37,87,0.425,27,59,0.458,10,28,0.357,12,16,0.75,96,26,70,0.371,12,37,0.324,14,33,0.424,32,39,0.821,98
639,2021/2/9,HOU,@,NOP,L 101-130,240,38,91,0.418,25,48,0.521,13,43,0.302,12,21,0.571,101,47,92,0.511,35,61,0.574,12,31,0.387,24,28,0.857,130
640,2021/2/9,NOP,,HOU,W 130-101,240,47,92,0.511,35,61,0.574,12,31,0.387,24,28,0.857,130,38,91,0.418,25,48,0.521,13,43,0.302,12,21,0.571,101
641,2021/2/9,ORL,@,POR,L 97-106,240,37,88,0.42,26,53,0.491,11,35,0.314,12,22,0.545,97,35,90,0.389,17,44,0.386,18,46,0.391,18,19,0.947,106
642,2021/2/9,POR,,ORL,W 106-97,240,35,90,0.389,17,44,0.386,18,46,0.391,18,19,0.947,106,37,88,0.42,26,53,0.491,11,35,0.314,12,22,0.545,97
643,2021/2/9,PHI,@,SAC,W 119-111,240,41,85,0.482,32,65,0.492,9,20,0.45,28,35,0.8,119,43,99,0.434,29,57,0.509,14,42,0.333,11,19,0.579,111
644,2021/2/9,SAC,,PHI,L 111-119,240,43,99,0.434,29,57,0.509,14,42,0.333,11,19,0.579,111,41,85,0.482,32,65,0.492,9,20,0.45,28,35,0.8,119
645,2021/2/9,GSW,@,SAS,W 114-91,240,42,91,0.462,25,51,0.49,17,40,0.425,13,19,0.684,114,32,86,0.372,24,62,0.387,8,24,0.333,19,21,0.905,91
646,2021/2/9,SAS,,GSW,L 91-114,240,32,86,0.372,24,62,0.387,8,24,0.333,19,21,0.905,91,42,91,0.462,25,51,0.49,17,40,0.425,13,19,0.684,114
647,2021/2/9,BOS,@,UTA,L 108-122,240,38,86,0.442,25,57,0.439,13,29,0.448,19,23,0.826,108,40,84,0.476,22,36,0.611,18,48,0.375,24,27,0.889,122
648,2021/2/9,UTA,,BOS,W 122-108,240,40,84,0.476,22,36,0.611,18,48,0.375,24,27,0.889,122,38,86,0.442,25,57,0.439,13,29,0.448,19,23,0.826,108
649,2021/2/8,CHI,,WAS,L 101-105,240,36,85,0.424,27,55,0.491,9,30,0.3,20,24,0.833,101,36,86,0.419,30,60,0.5,6,26,0.231,27,36,0.75,105
650,2021/2/8,WAS,@,CHI,W 105-101,240,36,86,0.419,30,60,0.5,6,26,0.231,27,36,0.75,105,36,85,0.424,27,55,0.491,9,30,0.3,20,24,0.833,101
651,2021/2/8,CHO,,HOU,W 119-94,240,44,90,0.489,25,49,0.51,19,41,0.463,12,13,0.923,119,35,86,0.407,22,39,0.564,13,47,0.277,11,16,0.688,94
652,2021/2/8,HOU,@,CHO,L 94-119,240,35,86,0.407,22,39,0.564,13,47,0.277,11,16,0.688,94,44,90,0.489,25,49,0.51,19,41,0.463,12,13,0.923,119
653,2021/2/8,DAL,,MIN,W 127-122,240,45,87,0.517,33,53,0.623,12,34,0.353,25,30,0.833,127,42,91,0.462,24,49,0.49,18,42,0.429,20,28,0.714,122
654,2021/2/8,MIN,@,DAL,L 122-127,240,42,91,0.462,24,49,0.49,18,42,0.429,20,28,0.714,122,45,87,0.517,33,53,0.623,12,34,0.353,25,30,0.833,127
655,2021/2/8,DEN,,MIL,L 112-125,240,41,94,0.436,26,58,0.448,15,36,0.417,15,16,0.938,112,45,89,0.506,29,49,0.592,16,40,0.4,19,22,0.864,125
656,2021/2/8,MIL,@,DEN,W 125-112,240,45,89,0.506,29,49,0.592,16,40,0.4,19,22,0.864,125,41,94,0.436,26,58,0.448,15,36,0.417,15,16,0.938,112
657,2021/2/8,LAL,,OKC,W 119-112 (OT),265,44,95,0.463,35,57,0.614,9,38,0.237,22,29,0.759,119,43,110,0.391,31,72,0.431,12,38,0.316,14,19,0.737,112
658,2021/2/8,OKC,@,LAL,L 112-119 (OT),265,43,110,0.391,31,72,0.431,12,38,0.316,14,19,0.737,112,44,95,0.463,35,57,0.614,9,38,0.237,22,29,0.759,119
659,2021/2/8,MEM,,TOR,L 113-128,240,37,87,0.425,24,48,0.5,13,39,0.333,26,29,0.897,113,42,77,0.545,22,40,0.55,20,37,0.541,24,26,0.923,128
660,2021/2/8,TOR,@,MEM,W 128-113,240,42,77,0.545,22,40,0.55,20,37,0.541,24,26,0.923,128,37,87,0.425,24,48,0.5,13,39,0.333,26,29,0.897,113
661,2021/2/8,CLE,@,PHO,L 113-119,240,44,86,0.512,36,62,0.581,8,24,0.333,17,25,0.68,113,47,90,0.522,36,66,0.545,11,24,0.458,14,19,0.737,119
662,2021/2/8,PHO,,CLE,W 119-113,240,47,90,0.522,36,66,0.545,11,24,0.458,14,19,0.737,119,44,86,0.512,36,62,0.581,8,24,0.333,17,25,0.68,113
663,2021/2/8,GSW,@,SAS,L 100-105,240,38,86,0.442,25,49,0.51,13,37,0.351,11,15,0.733,100,39,96,0.406,28,65,0.431,11,31,0.355,16,19,0.842,105
664,2021/2/8,SAS,,GSW,W 105-100,240,39,96,0.406,28,65,0.431,11,31,0.355,16,19,0.842,105,38,86,0.442,25,49,0.51,13,37,0.351,11,15,0.733,100
665,2021/2/7,CHO,,WAS,W 119-97,240,42,99,0.424,27,63,0.429,15,36,0.417,20,26,0.769,119,34,90,0.378,25,50,0.5,9,40,0.225,20,28,0.714,97
666,2021/2/7,WAS,@,CHO,L 97-119,240,34,90,0.378,25,50,0.5,9,40,0.225,20,28,0.714,97,42,99,0.424,27,63,0.429,15,36,0.417,20,26,0.769,119
667,2021/2/7,IND,,UTA,L 95-103,240,37,93,0.398,29,64,0.453,8,29,0.276,13,18,0.722,95,38,92,0.413,25,50,0.5,13,42,0.31,14,21,0.667,103
668,2021/2/7,UTA,@,IND,W 103-95,240,38,92,0.413,25,50,0.5,13,42,0.31,14,21,0.667,103,37,93,0.398,29,64,0.453,8,29,0.276,13,18,0.722,95
669,2021/2/7,LAC,,SAC,L 110-113,240,41,99,0.414,33,71,0.465,8,28,0.286,20,23,0.87,110,46,94,0.489,36,65,0.554,10,29,0.345,11,15,0.733,113
670,2021/2/7,SAC,@,LAC,W 113-110,240,46,94,0.489,36,65,0.554,10,29,0.345,11,15,0.733,113,41,99,0.414,33,71,0.465,8,28,0.286,20,23,0.87,110
671,2021/2/7,MIA,@,NYK,W 109-103,240,40,83,0.482,27,48,0.563,13,35,0.371,16,20,0.8,109,38,85,0.447,22,43,0.512,16,42,0.381,11,15,0.733,103
672,2021/2/7,NYK,,MIA,L 103-109,240,38,85,0.447,22,43,0.512,16,42,0.381,11,15,0.733,103,40,83,0.482,27,48,0.563,13,35,0.371,16,20,0.8,109
673,2021/2/7,BOS,@,PHO,L 91-100,240,33,93,0.355,16,49,0.327,17,44,0.386,8,12,0.667,91,40,82,0.488,32,53,0.604,8,29,0.276,12,12,1,100
674,2021/2/7,PHO,,BOS,W 100-91,240,40,82,0.488,32,53,0.604,8,29,0.276,12,12,1,100,33,93,0.355,16,49,0.327,17,44,0.386,8,12,0.667,91
675,2021/2/6,ATL,,TOR,W 132-121,240,42,74,0.568,23,38,0.605,19,36,0.528,29,33,0.879,132,41,97,0.423,28,59,0.475,13,38,0.342,26,34,0.765,121
676,2021/2/6,TOR,@,ATL,L 121-132,240,41,97,0.423,28,59,0.475,13,38,0.342,26,34,0.765,121,42,74,0.568,23,38,0.605,19,36,0.528,29,33,0.879,132
677,2021/2/6,CLE,,MIL,L 99-124,240,39,86,0.453,33,58,0.569,6,28,0.214,15,21,0.714,99,47,86,0.547,31,52,0.596,16,34,0.471,14,23,0.609,124
678,2021/2/6,MIL,@,CLE,W 124-99,240,47,86,0.547,31,52,0.596,16,34,0.471,14,23,0.609,124,39,86,0.453,33,58,0.569,6,28,0.214,15,21,0.714,99
679,2021/2/6,DAL,,GSW,W 134-132,240,44,96,0.458,23,49,0.469,21,47,0.447,25,30,0.833,134,46,86,0.535,26,41,0.634,20,45,0.444,20,23,0.87,132
680,2021/2/6,GSW,@,DAL,L 132-134,240,46,86,0.535,26,41,0.634,20,45,0.444,20,23,0.87,132,44,96,0.458,23,49,0.469,21,47,0.447,25,30,0.833,134
681,2021/2/6,HOU,,SAS,L 106-111,240,38,88,0.432,26,50,0.52,12,38,0.316,18,25,0.72,106,37,87,0.425,29,62,0.468,8,25,0.32,29,36,0.806,111
682,2021/2/6,SAS,@,HOU,W 111-106,240,37,87,0.425,29,62,0.468,8,25,0.32,29,36,0.806,111,38,88,0.432,26,50,0.52,12,38,0.316,18,25,0.72,106
683,2021/2/6,DET,@,LAL,L 129-135 (2OT),290,45,94,0.479,29,52,0.558,16,42,0.381,23,28,0.821,129,51,91,0.56,42,72,0.583,9,19,0.474,24,28,0.857,135
684,2021/2/6,LAL,,DET,W 135-129 (2OT),290,51,91,0.56,42,72,0.583,9,19,0.474,24,28,0.857,135,45,94,0.479,29,52,0.558,16,42,0.381,23,28,0.821,129
685,2021/2/6,MEM,@,NOP,L 109-118,240,40,90,0.444,27,51,0.529,13,39,0.333,16,19,0.842,109,45,87,0.517,30,54,0.556,15,33,0.455,13,21,0.619,118
686,2021/2/6,NOP,,MEM,W 118-109,240,45,87,0.517,30,54,0.556,15,33,0.455,13,21,0.619,118,40,90,0.444,27,51,0.529,13,39,0.333,16,19,0.842,109
687,2021/2/6,NYK,,POR,W 110-99,240,44,88,0.5,31,58,0.534,13,30,0.433,9,13,0.692,110,37,89,0.416,20,42,0.476,17,47,0.362,8,16,0.5,99
688,2021/2/6,POR,@,NYK,L 99-110,240,37,89,0.416,20,42,0.476,17,47,0.362,8,16,0.5,99,44,88,0.5,31,58,0.534,13,30,0.433,9,13,0.692,110
689,2021/2/6,MIN,@,OKC,L 118-120,240,47,93,0.505,35,57,0.614,12,36,0.333,12,22,0.545,118,46,90,0.511,34,57,0.596,12,33,0.364,16,20,0.8,120
690,2021/2/6,OKC,,MIN,W 120-118,240,46,90,0.511,34,57,0.596,12,33,0.364,16,20,0.8,120,47,93,0.505,35,57,0.614,12,36,0.333,12,22,0.545,118
691,2021/2/6,CHI,@,ORL,W 118-92,240,47,91,0.516,32,61,0.525,15,30,0.5,9,13,0.692,118,37,95,0.389,31,68,0.456,6,27,0.222,12,12,1,92
692,2021/2/6,ORL,,CHI,L 92-118,240,37,95,0.389,31,68,0.456,6,27,0.222,12,12,1,92,47,91,0.516,32,61,0.525,15,30,0.5,9,13,0.692,118
693,2021/2/6,BRK,@,PHI,L 108-124,240,39,88,0.443,24,47,0.511,15,41,0.366,15,17,0.882,108,48,94,0.511,38,67,0.567,10,27,0.37,18,22,0.818,124
694,2021/2/6,PHI,,BRK,W 124-108,240,48,94,0.511,38,67,0.567,10,27,0.37,18,22,0.818,124,39,88,0.443,24,47,0.511,15,41,0.366,15,17,0.882,108
695,2021/2/6,DEN,@,SAC,L 114-119,240,45,97,0.464,32,62,0.516,13,35,0.371,11,14,0.786,114,44,91,0.484,30,56,0.536,14,35,0.4,17,24,0.708,119
696,2021/2/6,SAC,,DEN,W 119-114,240,44,91,0.484,30,56,0.536,14,35,0.4,17,24,0.708,119,45,97,0.464,32,62,0.516,13,35,0.371,11,14,0.786,114
697,2021/2/5,BRK,,TOR,L 117-123,240,39,80,0.488,22,38,0.579,17,42,0.405,22,29,0.759,117,49,97,0.505,36,65,0.554,13,32,0.406,12,14,0.857,123
698,2021/2/5,TOR,@,BRK,W 123-117,240,49,97,0.505,36,65,0.554,13,32,0.406,12,14,0.857,123,39,80,0.488,22,38,0.579,17,42,0.405,22,29,0.759,117
699,2021/2/5,CHO,,UTA,L 121-138,240,48,104,0.462,37,69,0.536,11,35,0.314,14,17,0.824,121,48,87,0.552,22,37,0.595,26,50,0.52,16,18,0.889,138
700,2021/2/5,UTA,@,CHO,W 138-121,240,48,87,0.552,22,37,0.595,26,50,0.52,16,18,0.889,138,48,104,0.462,37,69,0.536,11,35,0.314,14,17,0.824,121
