Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1354,2020/8/14,PHI,@,HOU,W 134-96,240,49,87,0.563,31,49,0.633,18,38,0.474,18,22,0.818,134,35,80,0.438,23,32,0.719,12,48,0.25,14,16,0.875,96
1355,2020/8/14,IND,,MIA,W 109-92,240,43,89,0.483,28,51,0.549,15,38,0.395,8,11,0.727,109,31,87,0.356,21,49,0.429,10,38,0.263,20,27,0.741,92
1356,2020/8/14,MIA,@,IND,L 92-109,240,31,87,0.356,21,49,0.429,10,38,0.263,20,27,0.741,92,43,89,0.483,28,51,0.549,15,38,0.395,8,11,0.727,109
1357,2020/8/14,LAC,,OKC,W 107-103 (OT),265,34,85,0.4,22,48,0.458,12,37,0.324,27,39,0.692,107,38,106,0.358,24,62,0.387,14,44,0.318,13,22,0.591,103
1358,2020/8/14,OKC,@,LAC,L 103-107 (OT),265,38,106,0.358,24,62,0.387,14,44,0.318,13,22,0.591,103,34,85,0.4,22,48,0.458,12,37,0.324,27,39,0.692,107
1359,2020/8/14,DEN,@,TOR,L 109-117,240,36,87,0.414,20,49,0.408,16,38,0.421,21,23,0.913,109,45,90,0.5,27,55,0.491,18,35,0.514,9,14,0.643,117
1360,2020/8/14,TOR,,DEN,W 117-109,240,45,90,0.5,27,55,0.491,18,35,0.514,9,14,0.643,117,36,87,0.414,20,49,0.408,16,38,0.421,21,23,0.913,109
1361,2020/8/13,BOS,,WAS,L 90-96,240,35,88,0.398,27,53,0.509,8,35,0.229,12,14,0.857,90,34,88,0.386,24,62,0.387,10,26,0.385,18,24,0.75,96
1362,2020/8/13,WAS,@,BOS,W 96-90,240,34,88,0.386,24,62,0.387,10,26,0.385,18,24,0.75,96,35,88,0.398,27,53,0.509,8,35,0.229,12,14,0.857,90
1363,2020/8/13,BRK,,POR,L 133-134,240,53,96,0.552,39,63,0.619,14,33,0.424,13,19,0.684,133,50,104,0.481,37,65,0.569,13,39,0.333,21,24,0.875,134
1364,2020/8/13,POR,@,BRK,W 134-133,240,50,104,0.481,37,65,0.569,13,39,0.333,21,24,0.875,134,53,96,0.552,39,63,0.619,14,33,0.424,13,19,0.684,133
1365,2020/8/13,LAL,,SAC,L 122-136,240,48,98,0.49,33,63,0.524,15,35,0.429,11,15,0.733,122,54,95,0.568,33,48,0.688,21,47,0.447,7,12,0.583,136
1366,2020/8/13,SAC,@,LAL,W 136-122,240,54,95,0.568,33,48,0.688,21,47,0.447,7,12,0.583,136,48,98,0.49,33,63,0.524,15,35,0.429,11,15,0.733,122
1367,2020/8/13,MEM,,MIL,W 119-106,240,45,90,0.5,32,57,0.561,13,33,0.394,16,23,0.696,119,39,98,0.398,26,57,0.456,13,41,0.317,15,23,0.652,106
1368,2020/8/13,MIL,@,MEM,L 106-119,240,39,98,0.398,26,57,0.456,13,41,0.317,15,23,0.652,106,45,90,0.5,32,57,0.561,13,33,0.394,16,23,0.696,119
1369,2020/8/13,NOP,@,ORL,L 127-133,240,48,87,0.552,38,53,0.717,10,34,0.294,21,27,0.778,127,48,84,0.571,33,56,0.589,15,28,0.536,22,30,0.733,133
1370,2020/8/13,ORL,,NOP,W 133-127,240,48,84,0.571,33,56,0.589,15,28,0.536,22,30,0.733,133,48,87,0.552,38,53,0.717,10,34,0.294,21,27,0.778,127
1371,2020/8/13,DAL,@,PHO,L 102-128,240,39,89,0.438,31,63,0.492,8,26,0.308,16,19,0.842,102,49,89,0.551,35,55,0.636,14,34,0.412,16,21,0.762,128
1372,2020/8/13,PHO,,DAL,W 128-102,240,49,89,0.551,35,55,0.636,14,34,0.412,16,21,0.762,128,39,89,0.438,31,63,0.492,8,26,0.308,16,19,0.842,102
1373,2020/8/13,SAS,@,UTA,L 112-118,240,39,79,0.494,29,59,0.492,10,20,0.5,24,36,0.667,112,47,101,0.465,32,55,0.582,15,46,0.326,9,10,0.9,118
1374,2020/8/13,UTA,,SAS,W 118-112,240,47,101,0.465,32,55,0.582,15,46,0.326,9,10,0.9,118,39,79,0.494,29,59,0.492,10,20,0.5,24,36,0.667,112
1375,2020/8/12,DEN,,LAC,L 111-124,240,43,87,0.494,30,52,0.577,13,35,0.371,12,19,0.632,111,46,85,0.541,32,48,0.667,14,37,0.378,18,23,0.783,124
1376,2020/8/12,LAC,@,DEN,W 124-111,240,46,85,0.541,32,48,0.667,14,37,0.378,18,23,0.783,124,43,87,0.494,30,52,0.577,13,35,0.371,12,19,0.632,111
1377,2020/8/12,HOU,,IND,L 104-108,240,32,86,0.372,16,29,0.552,16,57,0.281,24,28,0.857,104,40,100,0.4,29,69,0.42,11,31,0.355,17,22,0.773,108
1378,2020/8/12,IND,@,HOU,W 108-104,240,40,100,0.4,29,69,0.42,11,31,0.355,17,22,0.773,108,32,86,0.372,16,29,0.552,16,57,0.281,24,28,0.857,104
1379,2020/8/12,MIA,@,OKC,L 115-116,240,42,86,0.488,28,44,0.636,14,42,0.333,17,20,0.85,115,39,89,0.438,23,47,0.489,16,42,0.381,22,27,0.815,116
1380,2020/8/12,OKC,,MIA,W 116-115,240,39,89,0.438,23,47,0.489,16,42,0.381,22,27,0.815,116,42,86,0.488,28,44,0.636,14,42,0.333,17,20,0.85,115
1381,2020/8/12,PHI,,TOR,L 121-125,240,39,84,0.464,22,44,0.5,17,40,0.425,26,33,0.788,121,40,90,0.444,22,47,0.468,18,43,0.419,27,40,0.675,125
1382,2020/8/12,TOR,@,PHI,W 125-121,240,40,90,0.444,22,47,0.468,18,43,0.419,27,40,0.675,125,39,84,0.464,22,44,0.5,17,40,0.425,26,33,0.788,121
1383,2020/8/11,DAL,,POR,L 131-134,240,42,81,0.519,22,37,0.595,20,44,0.455,27,33,0.818,131,46,98,0.469,31,60,0.517,15,38,0.395,27,29,0.931,134
1384,2020/8/11,POR,@,DAL,W 134-131,240,46,98,0.469,31,60,0.517,15,38,0.395,27,29,0.931,134,42,81,0.519,22,37,0.595,20,44,0.455,27,33,0.818,131
1385,2020/8/11,BOS,@,MEM,W 122-107,240,44,86,0.512,28,49,0.571,16,37,0.432,18,23,0.783,122,35,89,0.393,28,60,0.467,7,29,0.241,30,38,0.789,107
1386,2020/8/11,MEM,,BOS,L 107-122,240,35,89,0.393,28,60,0.467,7,29,0.241,30,38,0.789,107,44,86,0.512,28,49,0.571,16,37,0.432,18,23,0.783,122
1387,2020/8/11,BRK,@,ORL,W 108-96,240,38,89,0.427,25,46,0.543,13,43,0.302,19,24,0.792,108,32,83,0.386,25,60,0.417,7,23,0.304,25,29,0.862,96
1388,2020/8/11,ORL,,BRK,L 96-108,240,32,83,0.386,25,60,0.417,7,23,0.304,25,29,0.862,96,38,89,0.427,25,46,0.543,13,43,0.302,19,24,0.792,108
1389,2020/8/11,PHI,,PHO,L 117-130,240,46,93,0.495,31,60,0.517,15,33,0.455,10,14,0.714,117,49,89,0.551,37,61,0.607,12,28,0.429,20,21,0.952,130
1390,2020/8/11,PHO,@,PHI,W 130-117,240,49,89,0.551,37,61,0.607,12,28,0.429,20,21,0.952,130,46,93,0.495,31,60,0.517,15,33,0.455,10,14,0.714,117
1391,2020/8/11,NOP,@,SAC,L 106-112,240,42,82,0.512,35,58,0.603,7,24,0.292,15,19,0.789,106,43,88,0.489,32,62,0.516,11,26,0.423,15,16,0.938,112
1392,2020/8/11,SAC,,NOP,W 112-106,240,43,88,0.489,32,62,0.516,11,26,0.423,15,16,0.938,112,42,82,0.512,35,58,0.603,7,24,0.292,15,19,0.789,106
1393,2020/8/11,HOU,@,SAS,L 105-123,240,36,89,0.404,22,41,0.537,14,48,0.292,19,21,0.905,105,46,93,0.495,33,61,0.541,13,32,0.406,18,20,0.9,123
1394,2020/8/11,SAS,,HOU,W 123-105,240,46,93,0.495,33,61,0.541,13,32,0.406,18,20,0.9,123,36,89,0.404,22,41,0.537,14,48,0.292,19,21,0.905,105
1395,2020/8/11,MIL,@,WAS,W 126-113,240,44,87,0.506,26,49,0.531,18,38,0.474,20,28,0.714,126,39,95,0.411,27,60,0.45,12,35,0.343,23,30,0.767,113
1396,2020/8/11,WAS,,MIL,L 113-126,240,39,95,0.411,27,60,0.45,12,35,0.343,23,30,0.767,113,44,87,0.506,26,49,0.531,18,38,0.474,20,28,0.714,126
1397,2020/8/10,DEN,@,LAL,L 121-124,240,45,77,0.584,32,54,0.593,13,23,0.565,18,23,0.783,121,44,81,0.543,30,52,0.577,14,29,0.483,22,32,0.688,124
1398,2020/8/10,LAL,,DEN,W 124-121,240,44,81,0.543,30,52,0.577,14,29,0.483,22,32,0.688,124,45,77,0.584,32,54,0.593,13,23,0.565,18,23,0.783,121
1399,2020/8/10,IND,@,MIA,L 92-114,240,33,84,0.393,23,49,0.469,10,35,0.286,16,25,0.64,92,44,98,0.449,31,58,0.534,13,40,0.325,13,19,0.684,114
1400,2020/8/10,MIA,,IND,W 114-92,240,44,98,0.449,31,58,0.534,13,40,0.325,13,19,0.684,114,33,84,0.393,23,49,0.469,10,35,0.286,16,25,0.64,92
