Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
719,2021/2/4,DEN,@,LAL,L 93-114,240,36,92,0.391,28,64,0.438,8,28,0.286,13,15,0.867,93,46,81,0.568,38,57,0.667,8,24,0.333,14,22,0.636,114
720,2021/2/4,LAL,,DEN,W 114-93,240,46,81,0.568,38,57,0.667,8,24,0.333,14,22,0.636,114,36,92,0.391,28,64,0.438,8,28,0.286,13,15,0.867,93
721,2021/2/4,HOU,@,MEM,W 115-103,240,41,87,0.471,22,42,0.524,19,45,0.422,14,17,0.824,115,37,87,0.425,25,52,0.481,12,35,0.343,17,24,0.708,103
722,2021/2/4,MEM,,HOU,L 103-115,240,37,87,0.425,25,52,0.481,12,35,0.343,17,24,0.708,103,41,87,0.471,22,42,0.524,19,45,0.422,14,17,0.824,115
723,2021/2/4,PHI,,POR,L 105-121,240,39,81,0.481,32,54,0.593,7,27,0.259,20,24,0.833,105,45,98,0.459,32,67,0.478,13,31,0.419,18,23,0.783,121
724,2021/2/4,POR,@,PHI,W 121-105,240,45,98,0.459,32,67,0.478,13,31,0.419,18,23,0.783,121,39,81,0.481,32,54,0.593,7,27,0.259,20,24,0.833,105
725,2021/2/3,ATL,,DAL,L 116-122,240,45,90,0.5,31,52,0.596,14,38,0.368,12,17,0.706,116,43,93,0.462,30,53,0.566,13,40,0.325,23,25,0.92,122
726,2021/2/3,DAL,@,ATL,W 122-116,240,43,93,0.462,30,53,0.566,13,40,0.325,23,25,0.92,122,45,90,0.5,31,52,0.596,14,38,0.368,12,17,0.706,116
727,2021/2/3,CHI,,NYK,L 103-107,240,43,88,0.489,37,52,0.712,6,36,0.167,11,16,0.688,103,43,89,0.483,32,67,0.478,11,22,0.5,10,15,0.667,107
728,2021/2/3,NYK,@,CHI,W 107-103,240,43,89,0.483,32,67,0.478,11,22,0.5,10,15,0.667,107,43,88,0.489,37,52,0.712,6,36,0.167,11,16,0.688,103
729,2021/2/3,CHO,,PHI,L 111-118,240,39,87,0.448,25,50,0.5,14,37,0.378,19,23,0.826,111,41,79,0.519,31,55,0.564,10,24,0.417,26,32,0.813,118
730,2021/2/3,PHI,@,CHO,W 118-111,240,41,79,0.519,31,55,0.564,10,24,0.417,26,32,0.813,118,39,87,0.448,25,50,0.5,14,37,0.378,19,23,0.826,111
731,2021/2/3,CLE,,LAC,L 99-121,240,41,92,0.446,37,82,0.451,4,10,0.4,13,17,0.765,99,44,79,0.557,24,45,0.533,20,34,0.588,13,17,0.765,121
732,2021/2/3,LAC,@,CLE,W 121-99,240,44,79,0.557,24,45,0.533,20,34,0.588,13,17,0.765,121,41,92,0.446,37,82,0.451,4,10,0.4,13,17,0.765,99
733,2021/2/3,MIA,,WAS,L 100-103,240,36,83,0.434,24,48,0.5,12,35,0.343,16,22,0.727,100,35,84,0.417,20,47,0.426,15,37,0.405,18,25,0.72,103
734,2021/2/3,WAS,@,MIA,W 103-100,240,35,84,0.417,20,47,0.426,15,37,0.405,18,25,0.72,103,36,83,0.434,24,48,0.5,12,35,0.343,16,22,0.727,100
735,2021/2/3,IND,@,MIL,L 110-130,240,43,95,0.453,32,61,0.525,11,34,0.324,13,15,0.867,110,48,102,0.471,27,54,0.5,21,48,0.438,13,14,0.929,130
736,2021/2/3,MIL,,IND,W 130-110,240,48,102,0.471,27,54,0.5,21,48,0.438,13,14,0.929,130,43,95,0.453,32,61,0.525,11,34,0.324,13,15,0.867,110
737,2021/2/3,NOP,,PHO,W 123-101,240,46,90,0.511,32,57,0.561,14,33,0.424,17,21,0.81,123,38,82,0.463,30,47,0.638,8,35,0.229,17,20,0.85,101
738,2021/2/3,PHO,@,NOP,L 101-123,240,38,82,0.463,30,47,0.638,8,35,0.229,17,20,0.85,101,46,90,0.511,32,57,0.561,14,33,0.424,17,21,0.81,123
739,2021/2/3,HOU,@,OKC,L 87-104,240,33,86,0.384,21,40,0.525,12,46,0.261,9,13,0.692,87,36,83,0.434,26,50,0.52,10,33,0.303,22,26,0.846,104
740,2021/2/3,OKC,,HOU,W 104-87,240,36,83,0.434,26,50,0.52,10,33,0.303,22,26,0.846,104,33,86,0.384,21,40,0.525,12,46,0.261,9,13,0.692,87
741,2021/2/3,BOS,@,SAC,L 111-116,240,39,86,0.453,28,53,0.528,11,33,0.333,22,29,0.759,111,42,92,0.457,29,55,0.527,13,37,0.351,19,23,0.826,116
742,2021/2/3,SAC,,BOS,W 116-111,240,42,92,0.457,29,55,0.527,13,37,0.351,19,23,0.826,116,39,86,0.453,28,53,0.528,11,33,0.333,22,29,0.759,111
743,2021/2/3,MIN,@,SAS,L 108-111,240,43,94,0.457,30,61,0.492,13,33,0.394,9,11,0.818,108,43,96,0.448,36,70,0.514,7,26,0.269,18,24,0.75,111
744,2021/2/3,SAS,,MIN,W 111-108,240,43,96,0.448,36,70,0.514,7,26,0.269,18,24,0.75,111,43,94,0.457,30,61,0.492,13,33,0.394,9,11,0.818,108
745,2021/2/2,BRK,,LAC,W 124-120,240,45,79,0.57,32,48,0.667,13,31,0.419,21,26,0.808,124,45,99,0.455,30,63,0.476,15,36,0.417,15,17,0.882,120
746,2021/2/2,LAC,@,BRK,L 120-124,240,45,99,0.455,30,63,0.476,15,36,0.417,15,17,0.882,120,45,79,0.57,32,48,0.667,13,31,0.419,21,26,0.808,124
747,2021/2/2,BOS,@,GSW,W 111-107,240,39,84,0.464,26,50,0.52,13,34,0.382,20,27,0.741,111,38,83,0.458,23,46,0.5,15,37,0.405,16,23,0.696,107
748,2021/2/2,GSW,,BOS,L 107-111,240,38,83,0.458,23,46,0.5,15,37,0.405,16,23,0.696,107,39,84,0.464,26,50,0.52,13,34,0.382,20,27,0.741,111
749,2021/2/2,IND,,MEM,W 134-116,240,49,82,0.598,33,53,0.623,16,29,0.552,20,29,0.69,134,42,93,0.452,33,68,0.485,9,25,0.36,23,24,0.958,116
750,2021/2/2,MEM,@,IND,L 116-134,240,42,93,0.452,33,68,0.485,9,25,0.36,23,24,0.958,116,49,82,0.598,33,53,0.623,16,29,0.552,20,29,0.69,134
751,2021/2/2,ORL,,TOR,L 108-123,240,41,89,0.461,27,51,0.529,14,38,0.368,12,14,0.857,108,40,83,0.482,20,38,0.526,20,45,0.444,23,25,0.92,123
752,2021/2/2,TOR,@,ORL,W 123-108,240,40,83,0.482,20,38,0.526,20,45,0.444,23,25,0.92,123,41,89,0.461,27,51,0.529,14,38,0.368,12,14,0.857,108
753,2021/2/2,DET,@,UTA,L 105-117,240,39,93,0.419,30,66,0.455,9,27,0.333,18,20,0.9,105,38,82,0.463,22,40,0.55,16,42,0.381,25,29,0.862,117
754,2021/2/2,UTA,,DET,W 117-105,240,38,82,0.463,22,40,0.55,16,42,0.381,25,29,0.862,117,39,93,0.419,30,66,0.455,9,27,0.333,18,20,0.9,105
755,2021/2/2,POR,@,WAS,W 132-121,240,44,95,0.463,23,49,0.469,21,46,0.457,23,23,1,132,46,83,0.554,30,43,0.698,16,40,0.4,13,17,0.765,121
756,2021/2/2,WAS,,POR,L 121-132,240,46,83,0.554,30,43,0.698,16,40,0.4,13,17,0.765,121,44,95,0.463,23,49,0.469,21,46,0.457,23,23,1,132
757,2021/2/1,ATL,,LAL,L 99-107,240,37,78,0.474,26,49,0.531,11,29,0.379,14,17,0.824,99,40,77,0.519,33,54,0.611,7,23,0.304,20,24,0.833,107
758,2021/2/1,LAL,@,ATL,W 107-99,240,40,77,0.519,33,54,0.611,7,23,0.304,20,24,0.833,107,37,78,0.474,26,49,0.531,11,29,0.379,14,17,0.824,99
759,2021/2/1,CHI,,NYK,W 110-102,240,42,88,0.477,31,54,0.574,11,34,0.324,15,20,0.75,110,37,87,0.425,31,58,0.534,6,29,0.207,22,26,0.846,102
760,2021/2/1,NYK,@,CHI,L 102-110,240,37,87,0.425,31,58,0.534,6,29,0.207,22,26,0.846,102,42,88,0.477,31,54,0.574,11,34,0.324,15,20,0.75,110
761,2021/2/1,CLE,,MIN,W 100-98,240,35,84,0.417,28,62,0.452,7,22,0.318,23,31,0.742,100,40,102,0.392,29,64,0.453,11,38,0.289,7,11,0.636,98
762,2021/2/1,MIN,@,CLE,L 98-100,240,40,102,0.392,29,64,0.453,11,38,0.289,7,11,0.636,98,35,84,0.417,28,62,0.452,7,22,0.318,23,31,0.742,100
763,2021/2/1,DAL,,PHO,L 108-109,240,37,86,0.43,27,54,0.5,10,32,0.313,24,25,0.96,108,43,92,0.467,30,57,0.526,13,35,0.371,10,12,0.833,109
764,2021/2/1,PHO,@,DAL,W 109-108,240,43,92,0.467,30,57,0.526,13,35,0.371,10,12,0.833,109,37,86,0.43,27,54,0.5,10,32,0.313,24,25,0.96,108
765,2021/2/1,CHO,@,MIA,W 129-121 (OT),265,43,95,0.453,22,54,0.407,21,41,0.512,22,26,0.846,129,43,91,0.473,24,45,0.533,19,46,0.413,16,25,0.64,121
766,2021/2/1,MIA,,CHO,L 121-129 (OT),265,43,91,0.473,24,45,0.533,19,46,0.413,16,25,0.64,121,43,95,0.453,22,54,0.407,21,41,0.512,22,26,0.846,129
767,2021/2/1,MIL,,POR,W 134-106,240,53,96,0.552,32,54,0.593,21,42,0.5,7,12,0.583,134,39,104,0.375,24,62,0.387,15,42,0.357,13,13,1,106
768,2021/2/1,POR,@,MIL,L 106-134,240,39,104,0.375,24,62,0.387,15,42,0.357,13,13,1,106,53,96,0.552,32,54,0.593,21,42,0.5,7,12,0.583,134
769,2021/2/1,NOP,,SAC,L 109-118,240,40,101,0.396,31,71,0.437,9,30,0.3,20,24,0.833,109,42,88,0.477,28,45,0.622,14,43,0.326,20,26,0.769,118
770,2021/2/1,SAC,@,NOP,W 118-109,240,42,88,0.477,28,45,0.622,14,43,0.326,20,26,0.769,118,40,101,0.396,31,71,0.437,9,30,0.3,20,24,0.833,109
771,2021/2/1,HOU,@,OKC,W 136-106,240,49,102,0.48,21,50,0.42,28,52,0.538,10,11,0.909,136,39,89,0.438,26,55,0.473,13,34,0.382,15,19,0.789,106
772,2021/2/1,OKC,,HOU,L 106-136,240,39,89,0.438,26,55,0.473,13,34,0.382,15,19,0.789,106,49,102,0.48,21,50,0.42,28,52,0.538,10,11,0.909,136
773,2021/2/1,MEM,@,SAS,W 133-102,240,52,93,0.559,37,63,0.587,15,30,0.5,14,18,0.778,133,37,89,0.416,24,52,0.462,13,37,0.351,15,22,0.682,102
774,2021/2/1,SAS,,MEM,L 102-133,240,37,89,0.416,24,52,0.462,13,37,0.351,15,22,0.682,102,52,93,0.559,37,63,0.587,15,30,0.5,14,18,0.778,133
775,2021/1/31,DEN,,UTA,W 128-117,240,47,87,0.54,29,59,0.492,18,28,0.643,16,19,0.842,128,32,75,0.427,12,28,0.429,20,47,0.426,33,39,0.846,117
776,2021/1/31,UTA,@,DEN,L 117-128,240,32,75,0.427,12,28,0.429,20,47,0.426,33,39,0.846,117,47,87,0.54,29,59,0.492,18,28,0.643,16,19,0.842,128
777,2021/1/31,IND,,PHI,L 110-119,240,41,84,0.488,31,56,0.554,10,28,0.357,18,22,0.818,110,45,92,0.489,37,66,0.561,8,26,0.308,21,31,0.677,119
778,2021/1/31,PHI,@,IND,W 119-110,240,45,92,0.489,37,66,0.561,8,26,0.308,21,31,0.677,119,41,84,0.488,31,56,0.554,10,28,0.357,18,22,0.818,110
779,2021/1/31,CLE,@,MIN,L 104-109,240,41,84,0.488,37,68,0.544,4,16,0.25,18,23,0.783,104,41,91,0.451,25,51,0.49,16,40,0.4,11,15,0.733,109
780,2021/1/31,MIN,,CLE,W 109-104,240,41,91,0.451,25,51,0.49,16,40,0.4,11,15,0.733,109,41,84,0.488,37,68,0.544,4,16,0.25,18,23,0.783,104
781,2021/1/31,LAC,@,NYK,W 129-115,240,44,81,0.543,27,43,0.628,17,38,0.447,24,28,0.857,129,41,85,0.482,31,58,0.534,10,27,0.37,23,28,0.821,115
782,2021/1/31,NYK,,LAC,L 115-129,240,41,85,0.482,31,58,0.534,10,27,0.37,23,28,0.821,115,44,81,0.543,27,43,0.628,17,38,0.447,24,28,0.857,129
783,2021/1/31,ORL,@,TOR,L 102-115,240,33,82,0.402,20,46,0.435,13,36,0.361,23,28,0.821,102,41,90,0.456,29,51,0.569,12,39,0.308,21,22,0.955,115
784,2021/1/31,TOR,,ORL,W 115-102,240,41,90,0.456,29,51,0.569,12,39,0.308,21,22,0.955,115,33,82,0.402,20,46,0.435,13,36,0.361,23,28,0.821,102
785,2021/1/31,BRK,@,WAS,L 146-149,240,50,88,0.568,31,52,0.596,19,36,0.528,27,33,0.818,146,56,108,0.519,44,69,0.638,12,39,0.308,25,32,0.781,149
786,2021/1/31,WAS,,BRK,W 149-146,240,56,108,0.519,44,69,0.638,12,39,0.308,25,32,0.781,149,50,88,0.568,31,52,0.596,19,36,0.528,27,33,0.818,146
787,2021/1/30,BOS,,LAL,L 95-96,240,40,82,0.488,34,61,0.557,6,21,0.286,9,14,0.643,95,37,84,0.44,28,53,0.528,9,31,0.29,13,19,0.684,96
788,2021/1/30,LAL,@,BOS,W 96-95,240,37,84,0.44,28,53,0.528,9,31,0.29,13,19,0.684,96,40,82,0.488,34,61,0.557,6,21,0.286,9,14,0.643,95
789,2021/1/30,CHI,,POR,L 122-123,240,43,85,0.506,22,40,0.55,21,45,0.467,15,15,1,122,45,88,0.511,28,46,0.609,17,42,0.405,16,19,0.842,123
790,2021/1/30,POR,@,CHI,W 123-122,240,45,88,0.511,28,46,0.609,17,42,0.405,16,19,0.842,123,43,85,0.506,22,40,0.55,21,45,0.467,15,15,1,122
791,2021/1/30,CHO,,MIL,W 126-114,240,44,92,0.478,23,48,0.479,21,44,0.477,17,20,0.85,126,40,82,0.488,22,37,0.595,18,45,0.4,16,24,0.667,114
792,2021/1/30,MIL,@,CHO,L 114-126,240,40,82,0.488,22,37,0.595,18,45,0.4,16,24,0.667,114,44,92,0.478,23,48,0.479,21,44,0.477,17,20,0.85,126
793,2021/1/30,DAL,,PHO,L 105-111,240,44,83,0.53,35,54,0.648,9,29,0.31,8,14,0.571,105,37,81,0.457,27,59,0.458,10,22,0.455,27,31,0.871,111
794,2021/1/30,PHO,@,DAL,W 111-105,240,37,81,0.457,27,59,0.458,10,22,0.455,27,31,0.871,111,44,83,0.53,35,54,0.648,9,29,0.31,8,14,0.571,105
795,2021/1/30,DET,@,GSW,L 91-118,240,29,77,0.377,20,41,0.488,9,36,0.25,24,32,0.75,91,47,89,0.528,30,53,0.566,17,36,0.472,7,10,0.7,118
796,2021/1/30,GSW,,DET,W 118-91,240,47,89,0.528,30,53,0.566,17,36,0.472,7,10,0.7,118,29,77,0.377,20,41,0.488,9,36,0.25,24,32,0.75,91
797,2021/1/30,MIA,,SAC,W 105-104,240,36,77,0.468,25,45,0.556,11,32,0.344,22,26,0.846,105,41,85,0.482,24,40,0.6,17,45,0.378,5,11,0.455,104
798,2021/1/30,SAC,@,MIA,L 104-105,240,41,85,0.482,24,40,0.6,17,45,0.378,5,11,0.455,104,36,77,0.468,25,45,0.556,11,32,0.344,22,26,0.846,105
799,2021/1/30,HOU,@,NOP,W 126-112,240,45,92,0.489,25,46,0.543,20,46,0.435,16,20,0.8,126,41,91,0.451,29,50,0.58,12,41,0.293,18,29,0.621,112
800,2021/1/30,NOP,,HOU,L 112-126,240,41,91,0.451,29,50,0.58,12,41,0.293,18,29,0.621,112,45,92,0.489,25,46,0.543,20,46,0.435,16,20,0.8,126
