Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1545,2020/3/10,BRK,@,LAL,W 104-102,240,37,90,0.411,24,50,0.48,13,40,0.325,17,23,0.739,104,40,87,0.46,25,47,0.532,15,40,0.375,7,12,0.583,102
1546,2020/3/10,LAL,,BRK,L 102-104,240,40,87,0.46,25,47,0.532,15,40,0.375,7,12,0.583,102,37,90,0.411,24,50,0.48,13,40,0.325,17,23,0.739,104
1547,2020/3/10,MEM,,ORL,L 115-120,240,38,76,0.5,27,47,0.574,11,29,0.379,28,38,0.737,115,43,92,0.467,29,59,0.492,14,33,0.424,20,22,0.909,120
1548,2020/3/10,ORL,@,MEM,W 120-115,240,43,92,0.467,29,59,0.492,14,33,0.424,20,22,0.909,120,38,76,0.5,27,47,0.574,11,29,0.379,28,38,0.737,115
1549,2020/3/10,PHO,@,POR,L 105-121,240,35,87,0.402,24,55,0.436,11,32,0.344,24,25,0.96,105,45,89,0.506,28,54,0.519,17,35,0.486,14,17,0.824,121
1550,2020/3/10,POR,,PHO,W 121-105,240,45,89,0.506,28,54,0.519,17,35,0.486,14,17,0.824,121,35,87,0.402,24,55,0.436,11,32,0.344,24,25,0.96,105
1551,2020/3/10,DAL,@,SAS,L 109-119,240,42,92,0.457,25,48,0.521,17,44,0.386,8,11,0.727,109,46,89,0.517,31,57,0.544,15,32,0.469,12,15,0.8,119
1552,2020/3/10,SAS,,DAL,W 119-109,240,46,89,0.517,31,57,0.544,15,32,0.469,12,15,0.8,119,42,92,0.457,25,48,0.521,17,44,0.386,8,11,0.727,109
1553,2020/3/10,NYK,@,WAS,L 115-122,240,42,81,0.519,34,60,0.567,8,21,0.381,23,31,0.742,115,35,74,0.473,21,39,0.538,14,35,0.4,38,45,0.844,122
1554,2020/3/10,WAS,,NYK,W 122-115,240,35,74,0.473,21,39,0.538,14,35,0.4,38,45,0.844,122,42,81,0.519,34,60,0.567,8,21,0.381,23,31,0.742,115
1555,2020/3/9,ATL,,CHO,W 143-138 (2OT),290,53,96,0.552,32,53,0.604,21,43,0.488,16,27,0.593,143,49,104,0.471,30,56,0.536,19,48,0.396,21,23,0.913,138
1556,2020/3/9,CHO,@,ATL,L 138-143 (2OT),290,49,104,0.471,30,56,0.536,19,48,0.396,21,23,0.913,138,53,96,0.552,32,53,0.604,21,43,0.488,16,27,0.593,143
1557,2020/3/9,DEN,,MIL,W 109-95,240,41,94,0.436,25,53,0.472,16,41,0.39,11,12,0.917,109,34,90,0.378,19,40,0.475,15,50,0.3,12,18,0.667,95
1558,2020/3/9,MIL,@,DEN,L 95-109,240,34,90,0.378,19,40,0.475,15,50,0.3,12,18,0.667,95,41,94,0.436,25,53,0.472,16,41,0.39,11,12,0.917,109
1559,2020/3/9,TOR,@,UTA,W 101-92,240,36,83,0.434,23,47,0.489,13,36,0.361,16,18,0.889,101,33,83,0.398,17,40,0.425,16,43,0.372,10,14,0.714,92
1560,2020/3/9,UTA,,TOR,L 92-101,240,33,83,0.398,17,40,0.425,16,43,0.372,10,14,0.714,92,36,83,0.434,23,47,0.489,13,36,0.361,16,18,0.889,101
1561,2020/3/8,BOS,,OKC,L 104-105,240,38,92,0.413,25,55,0.455,13,37,0.351,15,19,0.789,104,35,79,0.443,25,54,0.463,10,25,0.4,25,34,0.735,105
1562,2020/3/8,OKC,@,BOS,W 105-104,240,35,79,0.443,25,54,0.463,10,25,0.4,25,34,0.735,105,38,92,0.413,25,55,0.455,13,37,0.351,15,19,0.789,104
1563,2020/3/8,BRK,,CHI,W 110-107,240,32,64,0.5,21,34,0.618,11,30,0.367,35,41,0.854,110,39,92,0.424,27,58,0.466,12,34,0.353,17,25,0.68,107
1564,2020/3/8,CHI,@,BRK,L 107-110,240,39,92,0.424,27,58,0.466,12,34,0.353,17,25,0.68,107,32,64,0.5,21,34,0.618,11,30,0.367,35,41,0.854,110
1565,2020/3/8,CLE,,SAS,W 132-129 (OT),265,43,94,0.457,30,60,0.5,13,34,0.382,33,45,0.733,132,43,98,0.439,33,72,0.458,10,26,0.385,33,36,0.917,129
1566,2020/3/8,SAS,@,CLE,L 129-132 (OT),265,43,98,0.439,33,72,0.458,10,26,0.385,33,36,0.917,129,43,94,0.457,30,60,0.5,13,34,0.382,33,45,0.733,132
1567,2020/3/8,DAL,,IND,L 109-112,240,39,91,0.429,25,48,0.521,14,43,0.326,17,25,0.68,109,46,88,0.523,38,65,0.585,8,23,0.348,12,18,0.667,112
1568,2020/3/8,IND,@,DAL,W 112-109,240,46,88,0.523,38,65,0.585,8,23,0.348,12,18,0.667,112,39,91,0.429,25,48,0.521,14,43,0.326,17,25,0.68,109
1569,2020/3/8,HOU,,ORL,L 106-126,240,39,88,0.443,30,56,0.536,9,32,0.281,19,25,0.76,106,44,91,0.484,31,62,0.5,13,29,0.448,25,31,0.806,126
1570,2020/3/8,ORL,@,HOU,W 126-106,240,44,91,0.484,31,62,0.5,13,29,0.448,25,31,0.806,126,39,88,0.443,30,56,0.536,9,32,0.281,19,25,0.76,106
1571,2020/3/8,LAC,,LAL,L 103-112,240,34,86,0.395,27,55,0.491,7,31,0.226,28,37,0.757,103,39,87,0.448,29,52,0.558,10,35,0.286,24,28,0.857,112
1572,2020/3/8,LAL,@,LAC,W 112-103,240,39,87,0.448,29,52,0.558,10,35,0.286,24,28,0.857,112,34,86,0.395,27,55,0.491,7,31,0.226,28,37,0.757,103
1573,2020/3/8,MIN,,NOP,L 107-120,240,37,94,0.394,29,61,0.475,8,33,0.242,25,31,0.806,107,44,90,0.489,33,55,0.6,11,35,0.314,21,31,0.677,120
1574,2020/3/8,NOP,@,MIN,W 120-107,240,44,90,0.489,33,55,0.6,11,35,0.314,21,31,0.677,120,37,94,0.394,29,61,0.475,8,33,0.242,25,31,0.806,107
1575,2020/3/8,DET,@,NYK,L 84-96,240,29,80,0.363,18,42,0.429,11,38,0.289,15,22,0.682,84,36,82,0.439,30,63,0.476,6,19,0.316,18,25,0.72,96
1576,2020/3/8,NYK,,DET,W 96-84,240,36,82,0.439,30,63,0.476,6,19,0.316,18,25,0.72,96,29,80,0.363,18,42,0.429,11,38,0.289,15,22,0.682,84
1577,2020/3/8,MIL,@,PHO,L 131-140,240,51,95,0.537,38,62,0.613,13,33,0.394,16,21,0.762,131,47,85,0.553,28,42,0.667,19,43,0.442,27,31,0.871,140
1578,2020/3/8,PHO,,MIL,W 140-131,240,47,85,0.553,28,42,0.667,19,43,0.442,27,31,0.871,140,51,95,0.537,38,62,0.613,13,33,0.394,16,21,0.762,131
1579,2020/3/8,SAC,,TOR,L 113-118,240,42,90,0.467,34,59,0.576,8,31,0.258,21,23,0.913,113,39,82,0.476,20,34,0.588,19,48,0.396,21,27,0.778,118
1580,2020/3/8,TOR,@,SAC,W 118-113,240,39,82,0.476,20,34,0.588,19,48,0.396,21,27,0.778,118,42,90,0.467,34,59,0.576,8,31,0.258,21,23,0.913,113
1581,2020/3/8,MIA,@,WAS,W 100-89,240,32,66,0.485,19,38,0.5,13,28,0.464,23,28,0.821,100,26,78,0.333,7,31,0.226,19,47,0.404,18,21,0.857,89
1582,2020/3/8,WAS,,MIA,L 89-100,240,26,78,0.333,7,31,0.226,19,47,0.404,18,21,0.857,89,32,66,0.485,19,38,0.5,13,28,0.464,23,28,0.821,100
1583,2020/3/7,CHO,,HOU,W 108-99,240,37,70,0.529,22,38,0.579,15,32,0.469,19,25,0.76,108,35,76,0.461,20,31,0.645,15,45,0.333,14,20,0.7,99
1584,2020/3/7,HOU,@,CHO,L 99-108,240,35,76,0.461,20,31,0.645,15,45,0.333,14,20,0.7,99,37,70,0.529,22,38,0.579,15,32,0.469,19,25,0.76,108
1585,2020/3/7,CLE,,DEN,W 104-102,240,42,76,0.553,30,48,0.625,12,28,0.429,8,12,0.667,104,43,85,0.506,30,53,0.566,13,32,0.406,3,8,0.375,102
1586,2020/3/7,DEN,@,CLE,L 102-104,240,43,85,0.506,30,53,0.566,13,32,0.406,3,8,0.375,102,42,76,0.553,30,48,0.625,12,28,0.429,8,12,0.667,104
1587,2020/3/7,DET,,UTA,L 105-111,240,40,86,0.465,31,56,0.554,9,30,0.3,16,22,0.727,105,40,77,0.519,30,44,0.682,10,33,0.303,21,28,0.75,111
1588,2020/3/7,UTA,@,DET,W 111-105,240,40,77,0.519,30,44,0.682,10,33,0.303,21,28,0.75,111,40,86,0.465,31,56,0.554,9,30,0.3,16,22,0.727,105
1589,2020/3/7,GSW,,PHI,W 118-114,240,44,80,0.55,35,55,0.636,9,25,0.36,21,28,0.75,118,41,84,0.488,28,50,0.56,13,34,0.382,19,22,0.864,114
1590,2020/3/7,PHI,@,GSW,L 114-118,240,41,84,0.488,28,50,0.56,13,34,0.382,19,22,0.864,114,44,80,0.55,35,55,0.636,9,25,0.36,21,28,0.75,118
1591,2020/3/7,ATL,@,MEM,L 101-118,240,32,95,0.337,19,46,0.413,13,49,0.265,24,28,0.857,101,43,87,0.494,31,54,0.574,12,33,0.364,20,33,0.606,118
1592,2020/3/7,MEM,,ATL,W 118-101,240,43,87,0.494,31,54,0.574,12,33,0.364,20,33,0.606,118,32,95,0.337,19,46,0.413,13,49,0.265,24,28,0.857,101
1593,2020/3/7,POR,,SAC,L 111-123,240,42,89,0.472,32,50,0.64,10,39,0.256,17,26,0.654,111,41,85,0.482,20,46,0.435,21,39,0.538,20,23,0.87,123
1594,2020/3/7,SAC,@,POR,W 123-111,240,41,85,0.482,20,46,0.435,21,39,0.538,20,23,0.87,123,42,89,0.472,32,50,0.64,10,39,0.256,17,26,0.654,111
1595,2020/3/6,BOS,,UTA,L 94-99,240,35,94,0.372,25,58,0.431,10,36,0.278,14,18,0.778,94,36,80,0.45,19,35,0.543,17,45,0.378,10,12,0.833,99
1596,2020/3/6,UTA,@,BOS,W 99-94,240,36,80,0.45,19,35,0.543,17,45,0.378,10,12,0.833,99,35,94,0.372,25,58,0.431,10,36,0.278,14,18,0.778,94
1597,2020/3/6,BRK,,SAS,W 139-120,240,51,96,0.531,36,60,0.6,15,36,0.417,22,31,0.71,139,43,92,0.467,33,58,0.569,10,34,0.294,24,27,0.889,120
1598,2020/3/6,SAS,@,BRK,L 120-139,240,43,92,0.467,33,58,0.569,10,34,0.294,24,27,0.889,120,51,96,0.531,36,60,0.6,15,36,0.417,22,31,0.71,139
1599,2020/3/6,CHI,,IND,L 102-108,240,40,97,0.412,31,59,0.525,9,38,0.237,13,15,0.867,102,38,75,0.507,30,53,0.566,8,22,0.364,24,33,0.727,108
1600,2020/3/6,IND,@,CHI,W 108-102,240,38,75,0.507,30,53,0.566,8,22,0.364,24,33,0.727,108,40,97,0.412,31,59,0.525,9,38,0.237,13,15,0.867,102
