Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
2321,2020/1/10,CHI,,IND,L 105-116,240,37,80,0.463,19,39,0.487,18,41,0.439,13,16,0.813,105,48,84,0.571,37,54,0.685,11,30,0.367,9,14,0.643,116
2322,2020/1/10,IND,@,CHI,W 116-105,240,48,84,0.571,37,54,0.685,11,30,0.367,9,14,0.643,116,37,80,0.463,19,39,0.487,18,41,0.439,13,16,0.813,105
2323,2020/1/10,DAL,,LAL,L 114-129,240,39,96,0.406,28,58,0.483,11,38,0.289,25,37,0.676,114,47,89,0.528,37,65,0.569,10,24,0.417,25,32,0.781,129
2324,2020/1/10,LAL,@,DAL,W 129-114,240,47,89,0.528,37,65,0.569,10,24,0.417,25,32,0.781,129,39,96,0.406,28,58,0.483,11,38,0.289,25,37,0.676,114
2325,2020/1/10,GSW,@,LAC,L 100-109,240,37,96,0.385,29,57,0.509,8,39,0.205,18,25,0.72,100,41,84,0.488,30,45,0.667,11,39,0.282,16,22,0.727,109
2326,2020/1/10,LAC,,GSW,W 109-100,240,41,84,0.488,30,45,0.667,11,39,0.282,16,22,0.727,109,37,96,0.385,29,57,0.509,8,39,0.205,18,25,0.72,100
2327,2020/1/10,MEM,,SAS,W 134-121,240,52,100,0.52,36,62,0.581,16,38,0.421,14,16,0.875,134,42,87,0.483,25,47,0.532,17,40,0.425,20,23,0.87,121
2328,2020/1/10,SAS,@,MEM,L 121-134,240,42,87,0.483,25,47,0.532,17,40,0.425,20,23,0.87,121,52,100,0.52,36,62,0.581,16,38,0.421,14,16,0.875,134
2329,2020/1/10,NOP,@,NYK,W 123-111,240,48,86,0.558,30,48,0.625,18,38,0.474,9,17,0.529,123,46,100,0.46,41,73,0.562,5,27,0.185,14,20,0.7,111
2330,2020/1/10,NYK,,NOP,L 111-123,240,46,100,0.46,41,73,0.562,5,27,0.185,14,20,0.7,111,48,86,0.558,30,48,0.625,18,38,0.474,9,17,0.529,123
2331,2020/1/10,ORL,@,PHO,L 94-98,240,33,89,0.371,24,56,0.429,9,33,0.273,19,24,0.792,94,33,79,0.418,24,51,0.471,9,28,0.321,23,26,0.885,98
2332,2020/1/10,PHO,,ORL,W 98-94,240,33,79,0.418,24,51,0.471,9,28,0.321,23,26,0.885,98,33,89,0.371,24,56,0.429,9,33,0.273,19,24,0.792,94
2333,2020/1/10,MIL,@,SAC,W 127-106,240,47,95,0.495,37,56,0.661,10,39,0.256,23,30,0.767,127,44,96,0.458,34,61,0.557,10,35,0.286,8,10,0.8,106
2334,2020/1/10,SAC,,MIL,L 106-127,240,44,96,0.458,34,61,0.557,10,35,0.286,8,10,0.8,106,47,95,0.495,37,56,0.661,10,39,0.256,23,30,0.767,127
2335,2020/1/10,CHO,@,UTA,L 92-109,240,35,75,0.467,27,49,0.551,8,26,0.308,14,19,0.737,92,40,79,0.506,22,37,0.595,18,42,0.429,11,14,0.786,109
2336,2020/1/10,UTA,,CHO,W 109-92,240,40,79,0.506,22,37,0.595,18,42,0.429,11,14,0.786,109,35,75,0.467,27,49,0.551,8,26,0.308,14,19,0.737,92
2337,2020/1/10,ATL,@,WAS,L 101-111,240,41,89,0.461,34,60,0.567,7,29,0.241,12,24,0.5,101,42,112,0.375,32,83,0.386,10,29,0.345,17,28,0.607,111
2338,2020/1/10,WAS,,ATL,W 111-101,240,42,112,0.375,32,83,0.386,10,29,0.345,17,28,0.607,111,41,89,0.461,34,60,0.567,7,29,0.241,12,24,0.5,101
2339,2020/1/9,CLE,@,DET,W 115-112 (OT),265,48,91,0.527,43,71,0.606,5,20,0.25,14,20,0.7,115,48,98,0.49,42,78,0.538,6,20,0.3,10,16,0.625,112
2340,2020/1/9,DET,,CLE,L 112-115 (OT),265,48,98,0.49,42,78,0.538,6,20,0.3,10,16,0.625,112,48,91,0.527,43,71,0.606,5,20,0.25,14,20,0.7,115
2341,2020/1/9,MIN,,POR,W 116-102,240,44,89,0.494,31,57,0.544,13,32,0.406,15,21,0.714,116,35,96,0.365,24,59,0.407,11,37,0.297,21,31,0.677,102
2342,2020/1/9,POR,@,MIN,L 102-116,240,35,96,0.365,24,59,0.407,11,37,0.297,21,31,0.677,102,44,89,0.494,31,57,0.544,13,32,0.406,15,21,0.714,116
2343,2020/1/9,HOU,@,OKC,L 92-113,240,34,89,0.382,23,49,0.469,11,40,0.275,13,14,0.929,92,43,87,0.494,32,55,0.582,11,32,0.344,16,20,0.8,113
2344,2020/1/9,OKC,,HOU,W 113-92,240,43,87,0.494,32,55,0.582,11,32,0.344,16,20,0.8,113,34,89,0.382,23,49,0.469,11,40,0.275,13,14,0.929,92
2345,2020/1/9,BOS,@,PHI,L 98-109,240,38,88,0.432,24,52,0.462,14,36,0.389,8,8,1,98,43,88,0.489,32,61,0.525,11,27,0.407,12,17,0.706,109
2346,2020/1/9,PHI,,BOS,W 109-98,240,43,88,0.489,32,61,0.525,11,27,0.407,12,17,0.706,109,38,88,0.432,24,52,0.462,14,36,0.389,8,8,1,98
2347,2020/1/8,ATL,,HOU,L 115-122,240,39,106,0.368,26,62,0.419,13,44,0.295,24,27,0.889,115,39,92,0.424,26,47,0.553,13,45,0.289,31,41,0.756,122
2348,2020/1/8,HOU,@,ATL,W 122-115,240,39,92,0.424,26,47,0.553,13,45,0.289,31,41,0.756,122,39,106,0.368,26,62,0.419,13,44,0.295,24,27,0.889,115
2349,2020/1/8,BOS,,SAS,L 114-129,240,37,89,0.416,24,51,0.471,13,38,0.342,27,30,0.9,114,48,87,0.552,39,58,0.672,9,29,0.31,24,26,0.923,129
2350,2020/1/8,SAS,@,BOS,W 129-114,240,48,87,0.552,39,58,0.672,9,29,0.31,24,26,0.923,129,37,89,0.416,24,51,0.471,13,38,0.342,27,30,0.9,114
2351,2020/1/8,CHO,,TOR,L 110-112 (OT),265,38,86,0.442,23,49,0.469,15,37,0.405,19,26,0.731,110,42,94,0.447,28,58,0.483,14,36,0.389,14,20,0.7,112
2352,2020/1/8,TOR,@,CHO,W 112-110 (OT),265,42,94,0.447,28,58,0.483,14,36,0.389,14,20,0.7,112,38,86,0.442,23,49,0.469,15,37,0.405,19,26,0.731,110
2353,2020/1/8,DAL,,DEN,L 106-107,240,39,77,0.506,27,42,0.643,12,35,0.343,16,24,0.667,106,41,85,0.482,32,61,0.525,9,24,0.375,16,20,0.8,107
2354,2020/1/8,DEN,@,DAL,W 107-106,240,41,85,0.482,32,61,0.525,9,24,0.375,16,20,0.8,107,39,77,0.506,27,42,0.643,12,35,0.343,16,24,0.667,106
2355,2020/1/8,GSW,,MIL,L 98-107,240,33,87,0.379,18,49,0.367,15,38,0.395,17,20,0.85,98,35,87,0.402,26,46,0.565,9,41,0.22,28,32,0.875,107
2356,2020/1/8,MIL,@,GSW,W 107-98,240,35,87,0.402,26,46,0.565,9,41,0.22,28,32,0.875,107,33,87,0.379,18,49,0.367,15,38,0.395,17,20,0.85,98
2357,2020/1/8,IND,,MIA,L 108-122,240,40,84,0.476,31,57,0.544,9,27,0.333,19,25,0.76,108,43,81,0.531,27,43,0.628,16,38,0.421,20,25,0.8,122
2358,2020/1/8,MIA,@,IND,W 122-108,240,43,81,0.531,27,43,0.628,16,38,0.421,20,25,0.8,122,40,84,0.476,31,57,0.544,9,27,0.333,19,25,0.76,108
2359,2020/1/8,CHI,@,NOP,L 108-123,240,41,92,0.446,27,57,0.474,14,35,0.4,12,21,0.571,108,41,87,0.471,26,43,0.605,15,44,0.341,26,32,0.813,123
2360,2020/1/8,NOP,,CHI,W 123-108,240,41,87,0.471,26,43,0.605,15,44,0.341,26,32,0.813,123,41,92,0.446,27,57,0.474,14,35,0.4,12,21,0.571,108
2361,2020/1/8,ORL,,WAS,W 123-89,240,43,87,0.494,33,60,0.55,10,27,0.37,27,34,0.794,123,36,84,0.429,30,61,0.492,6,23,0.261,11,19,0.579,89
2362,2020/1/8,WAS,@,ORL,L 89-123,240,36,84,0.429,30,61,0.492,6,23,0.261,11,19,0.579,89,43,87,0.494,33,60,0.55,10,27,0.37,27,34,0.794,123
2363,2020/1/8,NYK,@,UTA,L 104-128,240,42,97,0.433,33,72,0.458,9,25,0.36,11,11,1,104,49,90,0.544,33,47,0.702,16,43,0.372,14,23,0.609,128
2364,2020/1/8,UTA,,NYK,W 128-104,240,49,90,0.544,33,47,0.702,16,43,0.372,14,23,0.609,128,42,97,0.433,33,72,0.458,9,25,0.36,11,11,1,104
2365,2020/1/7,BRK,,OKC,L 103-111 (OT),265,40,98,0.408,29,61,0.475,11,37,0.297,12,16,0.75,103,38,92,0.413,27,55,0.491,11,37,0.297,24,29,0.828,111
2366,2020/1/7,OKC,@,BRK,W 111-103 (OT),265,38,92,0.413,27,55,0.491,11,37,0.297,24,29,0.828,111,40,98,0.408,29,61,0.475,11,37,0.297,12,16,0.75,103
2367,2020/1/7,CLE,,DET,L 113-115,240,42,85,0.494,28,54,0.519,14,31,0.452,15,16,0.938,113,42,91,0.462,29,58,0.5,13,33,0.394,18,21,0.857,115
2368,2020/1/7,DET,@,CLE,W 115-113,240,42,91,0.462,29,58,0.5,13,33,0.394,18,21,0.857,115,42,85,0.494,28,54,0.519,14,31,0.452,15,16,0.938,113
2369,2020/1/7,LAL,,NYK,W 117-87,240,41,82,0.5,24,46,0.522,17,36,0.472,18,21,0.857,117,37,95,0.389,33,75,0.44,4,20,0.2,9,16,0.563,87
2370,2020/1/7,NYK,@,LAL,L 87-117,240,37,95,0.389,33,75,0.44,4,20,0.2,9,16,0.563,87,41,82,0.5,24,46,0.522,17,36,0.472,18,21,0.857,117
2371,2020/1/7,MEM,,MIN,W 119-112,240,46,89,0.517,38,61,0.623,8,28,0.286,19,21,0.905,119,40,90,0.444,25,43,0.581,15,47,0.319,17,21,0.81,112
2372,2020/1/7,MIN,@,MEM,L 112-119,240,40,90,0.444,25,43,0.581,15,47,0.319,17,21,0.81,112,46,89,0.517,38,61,0.623,8,28,0.286,19,21,0.905,119
2373,2020/1/7,PHO,,SAC,L 103-114,240,37,77,0.481,26,42,0.619,11,35,0.314,18,22,0.818,103,37,84,0.44,22,48,0.458,15,36,0.417,25,28,0.893,114
2374,2020/1/7,SAC,@,PHO,W 114-103,240,37,84,0.44,22,48,0.458,15,36,0.417,25,28,0.893,114,37,77,0.481,26,42,0.619,11,35,0.314,18,22,0.818,103
2375,2020/1/7,POR,@,TOR,W 101-99,240,38,88,0.432,25,53,0.472,13,35,0.371,12,14,0.857,101,35,96,0.365,20,54,0.37,15,42,0.357,14,19,0.737,99
2376,2020/1/7,TOR,,POR,L 99-101,240,35,96,0.365,20,54,0.37,15,42,0.357,14,19,0.737,99,38,88,0.432,25,53,0.472,13,35,0.371,12,14,0.857,101
2377,2020/1/6,ATL,,DEN,L 115-123,240,35,77,0.455,17,38,0.447,18,39,0.462,27,32,0.844,115,47,92,0.511,38,65,0.585,9,27,0.333,20,27,0.741,123
2378,2020/1/6,DEN,@,ATL,W 123-115,240,47,92,0.511,38,65,0.585,9,27,0.333,20,27,0.741,123,35,77,0.455,17,38,0.447,18,39,0.462,27,32,0.844,115
2379,2020/1/6,CHO,,IND,L 104-115,240,37,81,0.457,27,51,0.529,10,30,0.333,20,22,0.909,104,47,89,0.528,37,63,0.587,10,26,0.385,11,14,0.786,115
2380,2020/1/6,IND,@,CHO,W 115-104,240,47,89,0.528,37,63,0.587,10,26,0.385,11,14,0.786,115,37,81,0.457,27,51,0.529,10,30,0.333,20,22,0.909,104
2381,2020/1/6,CHI,@,DAL,L 110-118,240,46,98,0.469,37,67,0.552,9,31,0.29,9,11,0.818,110,44,84,0.524,28,43,0.651,16,41,0.39,14,19,0.737,118
2382,2020/1/6,DAL,,CHI,W 118-110,240,44,84,0.524,28,43,0.651,16,41,0.39,14,19,0.737,118,46,98,0.469,37,67,0.552,9,31,0.29,9,11,0.818,110
2383,2020/1/6,NOP,,UTA,L 126-128,240,45,94,0.479,33,63,0.524,12,31,0.387,24,30,0.8,126,46,90,0.511,30,57,0.526,16,33,0.485,20,24,0.833,128
2384,2020/1/6,UTA,@,NOP,W 128-126,240,46,90,0.511,30,57,0.526,16,33,0.485,20,24,0.833,128,45,94,0.479,33,63,0.524,12,31,0.387,24,30,0.8,126
2385,2020/1/6,BRK,@,ORL,L 89-101,240,32,96,0.333,22,49,0.449,10,47,0.213,15,19,0.789,89,35,81,0.432,27,55,0.491,8,26,0.308,23,31,0.742,101
2386,2020/1/6,ORL,,BRK,W 101-89,240,35,81,0.432,27,55,0.491,8,26,0.308,23,31,0.742,101,32,96,0.333,22,49,0.449,10,47,0.213,15,19,0.789,89
2387,2020/1/6,OKC,@,PHI,L 113-120,240,40,89,0.449,28,60,0.467,12,29,0.414,21,31,0.677,113,46,90,0.511,33,64,0.516,13,26,0.5,15,18,0.833,120
2388,2020/1/6,PHI,,OKC,W 120-113,240,46,90,0.511,33,64,0.516,13,26,0.5,15,18,0.833,120,40,89,0.449,28,60,0.467,12,29,0.414,21,31,0.677,113
2389,2020/1/6,GSW,@,SAC,L 98-111,240,34,86,0.395,29,60,0.483,5,26,0.192,25,32,0.781,98,39,81,0.481,24,51,0.471,15,30,0.5,18,23,0.783,111
2390,2020/1/6,SAC,,GSW,W 111-98,240,39,81,0.481,24,51,0.471,15,30,0.5,18,23,0.783,111,34,86,0.395,29,60,0.483,5,26,0.192,25,32,0.781,98
2391,2020/1/6,MIL,@,SAS,L 104-126,240,38,95,0.4,23,50,0.46,15,45,0.333,13,14,0.929,104,45,88,0.511,26,53,0.491,19,35,0.543,17,19,0.895,126
2392,2020/1/6,SAS,,MIL,W 126-104,240,45,88,0.511,26,53,0.491,19,35,0.543,17,19,0.895,126,38,95,0.4,23,50,0.46,15,45,0.333,13,14,0.929,104
2393,2020/1/6,BOS,@,WAS,L 94-99,240,33,95,0.347,25,58,0.431,8,37,0.216,20,26,0.769,94,39,84,0.464,32,63,0.508,7,21,0.333,14,23,0.609,99
2394,2020/1/6,WAS,,BOS,W 99-94,240,39,84,0.464,32,63,0.508,7,21,0.333,14,23,0.609,99,33,95,0.347,25,58,0.431,8,37,0.216,20,26,0.769,94
2395,2020/1/5,CLE,,MIN,L 103-118,240,40,84,0.476,32,59,0.542,8,25,0.32,15,19,0.789,103,47,95,0.495,33,57,0.579,14,38,0.368,10,13,0.769,118
2396,2020/1/5,MIN,@,CLE,W 118-103,240,47,95,0.495,33,57,0.579,14,38,0.368,10,13,0.769,118,40,84,0.476,32,59,0.542,8,25,0.32,15,19,0.789,103
2397,2020/1/5,LAC,,NYK,W 135-132,240,45,83,0.542,27,51,0.529,18,32,0.563,27,33,0.818,135,48,84,0.571,36,61,0.59,12,23,0.522,24,37,0.649,132
2398,2020/1/5,NYK,@,LAC,L 132-135,240,48,84,0.571,36,61,0.59,12,23,0.522,24,37,0.649,132,45,83,0.542,27,51,0.529,18,32,0.563,27,33,0.818,135
2399,2020/1/5,DET,@,LAL,L 99-106,240,29,78,0.372,18,52,0.346,11,26,0.423,30,35,0.857,99,42,92,0.457,36,72,0.5,6,20,0.3,16,23,0.696,106
2400,2020/1/5,LAL,,DET,W 106-99,240,42,92,0.457,36,72,0.5,6,20,0.3,16,23,0.696,106,29,78,0.372,18,52,0.346,11,26,0.423,30,35,0.857,99
