Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
924,2021/1/22,SAC,,NYK,W 103-94,240,38,91,0.418,26,57,0.456,12,34,0.353,15,21,0.714,103,36,94,0.383,31,72,0.431,5,22,0.227,17,25,0.68,94
925,2021/1/22,DAL,@,SAS,W 122-117,240,45,93,0.484,31,54,0.574,14,39,0.359,18,20,0.9,122,41,89,0.461,29,61,0.475,12,28,0.429,23,30,0.767,117
926,2021/1/22,SAS,,DAL,L 117-122,240,41,89,0.461,29,61,0.475,12,28,0.429,23,30,0.767,117,45,93,0.484,31,54,0.574,14,39,0.359,18,20,0.9,122
927,2021/1/22,MIA,@,TOR,L 81-101,240,33,77,0.429,26,46,0.565,7,31,0.226,8,10,0.8,81,39,84,0.464,22,44,0.5,17,40,0.425,6,9,0.667,101
928,2021/1/22,TOR,,MIA,W 101-81,240,39,84,0.464,22,44,0.5,17,40,0.425,6,9,0.667,101,33,77,0.429,26,46,0.565,7,31,0.226,8,10,0.8,81
929,2021/1/21,GSW,,NYK,L 104-119,240,33,86,0.384,24,48,0.5,9,38,0.237,29,39,0.744,104,38,82,0.463,27,58,0.466,11,24,0.458,32,41,0.78,119
930,2021/1/21,NYK,@,GSW,W 119-104,240,38,82,0.463,27,58,0.466,11,24,0.458,32,41,0.78,119,33,86,0.384,24,48,0.5,9,38,0.237,29,39,0.744,104
931,2021/1/21,LAL,@,MIL,W 113-106,240,41,88,0.466,22,51,0.431,19,37,0.514,12,15,0.8,113,44,87,0.506,35,59,0.593,9,28,0.321,9,12,0.75,106
932,2021/1/21,MIL,,LAL,L 106-113,240,44,87,0.506,35,59,0.593,9,28,0.321,9,12,0.75,106,41,88,0.466,22,51,0.431,19,37,0.514,12,15,0.8,113
933,2021/1/21,NOP,@,UTA,L 118-129,240,42,85,0.494,31,60,0.517,11,25,0.44,23,30,0.767,118,44,88,0.5,27,49,0.551,17,39,0.436,24,25,0.96,129
934,2021/1/21,UTA,,NOP,W 129-118,240,44,88,0.5,27,49,0.551,17,39,0.436,24,25,0.96,129,42,85,0.494,31,60,0.517,11,25,0.44,23,30,0.767,118
935,2021/1/20,ATL,,DET,W 123-115 (OT),265,44,100,0.44,35,77,0.455,9,23,0.391,26,38,0.684,123,44,97,0.454,34,66,0.515,10,31,0.323,17,19,0.895,115
936,2021/1/20,DET,@,ATL,L 115-123 (OT),265,44,97,0.454,34,66,0.515,10,31,0.323,17,19,0.895,115,44,100,0.44,35,77,0.455,9,23,0.391,26,38,0.684,123
937,2021/1/20,BRK,@,CLE,L 135-147 (2OT),290,48,106,0.453,33,65,0.508,15,41,0.366,24,27,0.889,135,56,109,0.514,36,69,0.522,20,40,0.5,15,21,0.714,147
938,2021/1/20,CLE,,BRK,W 147-135 (2OT),290,56,109,0.514,36,69,0.522,20,40,0.5,15,21,0.714,147,48,106,0.453,33,65,0.508,15,41,0.366,24,27,0.889,135
939,2021/1/20,GSW,,SAS,W 121-99,240,46,91,0.505,31,53,0.585,15,38,0.395,14,20,0.7,121,35,94,0.372,31,61,0.508,4,33,0.121,25,31,0.806,99
940,2021/1/20,SAS,@,GSW,L 99-121,240,35,94,0.372,31,61,0.508,4,33,0.121,25,31,0.806,99,46,91,0.505,31,53,0.585,15,38,0.395,14,20,0.7,121
941,2021/1/20,HOU,,PHO,L 103-109,240,37,88,0.42,27,57,0.474,10,31,0.323,19,22,0.864,103,42,89,0.472,34,55,0.618,8,34,0.235,17,19,0.895,109
942,2021/1/20,PHO,@,HOU,W 109-103,240,42,89,0.472,34,55,0.618,8,34,0.235,17,19,0.895,109,37,88,0.42,27,57,0.474,10,31,0.323,19,22,0.864,103
943,2021/1/20,DAL,@,IND,W 124-112,240,51,97,0.526,43,70,0.614,8,27,0.296,14,17,0.824,124,41,92,0.446,25,53,0.472,16,39,0.41,14,21,0.667,112
944,2021/1/20,IND,,DAL,L 112-124,240,41,92,0.446,25,53,0.472,16,39,0.41,14,21,0.667,112,51,97,0.526,43,70,0.614,8,27,0.296,14,17,0.824,124
945,2021/1/20,LAC,,SAC,W 115-96,240,41,86,0.477,25,51,0.49,16,35,0.457,17,18,0.944,115,39,86,0.453,26,58,0.448,13,28,0.464,5,12,0.417,96
946,2021/1/20,SAC,@,LAC,L 96-115,240,39,86,0.453,26,58,0.448,13,28,0.464,5,12,0.417,96,41,86,0.477,25,51,0.49,16,35,0.457,17,18,0.944,115
947,2021/1/20,MIN,,ORL,L 96-97,240,36,85,0.424,21,50,0.42,15,35,0.429,9,14,0.643,96,36,92,0.391,26,61,0.426,10,31,0.323,15,21,0.714,97
948,2021/1/20,ORL,@,MIN,W 97-96,240,36,92,0.391,26,61,0.426,10,31,0.323,15,21,0.714,97,36,85,0.424,21,50,0.42,15,35,0.429,9,14,0.643,96
949,2021/1/20,BOS,@,PHI,L 109-117,240,42,89,0.472,30,56,0.536,12,33,0.364,13,20,0.65,109,36,78,0.462,27,51,0.529,9,27,0.333,36,45,0.8,117
950,2021/1/20,PHI,,BOS,W 117-109,240,36,78,0.462,27,51,0.529,9,27,0.333,36,45,0.8,117,42,89,0.472,30,56,0.536,12,33,0.364,13,20,0.65,109
951,2021/1/20,MIA,@,TOR,W 111-102,240,39,80,0.488,21,40,0.525,18,40,0.45,15,17,0.882,111,35,88,0.398,19,39,0.487,16,49,0.327,16,18,0.889,102
952,2021/1/20,TOR,,MIA,L 102-111,240,35,88,0.398,19,39,0.487,16,49,0.327,16,18,0.889,102,39,80,0.488,21,40,0.525,18,40,0.45,15,17,0.882,111
953,2021/1/19,DEN,,OKC,W 119-101,240,46,105,0.438,32,63,0.508,14,42,0.333,13,14,0.929,119,36,86,0.419,22,43,0.512,14,43,0.326,15,23,0.652,101
954,2021/1/19,OKC,@,DEN,L 101-119,240,36,86,0.419,22,43,0.512,14,43,0.326,15,23,0.652,101,46,105,0.438,32,63,0.508,14,42,0.333,13,14,0.929,119
955,2021/1/19,NOP,@,UTA,L 102-118,240,43,95,0.453,37,69,0.536,6,26,0.231,10,15,0.667,102,43,85,0.506,22,38,0.579,21,47,0.447,11,17,0.647,118
956,2021/1/19,UTA,,NOP,W 118-102,240,43,85,0.506,22,38,0.579,21,47,0.447,11,17,0.647,118,43,95,0.453,37,69,0.536,6,26,0.231,10,15,0.667,102
957,2021/1/18,ATL,,MIN,W 108-97,240,37,79,0.468,26,51,0.51,11,28,0.393,23,25,0.92,108,36,91,0.396,22,54,0.407,14,37,0.378,11,16,0.688,97
958,2021/1/18,MIN,@,ATL,L 97-108,240,36,91,0.396,22,54,0.407,14,37,0.378,11,16,0.688,97,37,79,0.468,26,51,0.51,11,28,0.393,23,25,0.92,108
959,2021/1/18,BRK,,MIL,W 125-123,240,46,84,0.548,31,53,0.585,15,31,0.484,18,21,0.857,125,46,105,0.438,35,67,0.522,11,38,0.289,20,24,0.833,123
960,2021/1/18,MIL,@,BRK,L 123-125,240,46,105,0.438,35,67,0.522,11,38,0.289,20,24,0.833,123,46,84,0.548,31,53,0.585,15,31,0.484,18,21,0.857,125
961,2021/1/18,CHI,,HOU,W 125-120,240,43,92,0.467,23,47,0.489,20,45,0.444,19,21,0.905,125,46,88,0.523,29,48,0.604,17,40,0.425,11,17,0.647,120
962,2021/1/18,HOU,@,CHI,L 120-125,240,46,88,0.523,29,48,0.604,17,40,0.425,11,17,0.647,120,43,92,0.467,23,47,0.489,20,45,0.444,19,21,0.905,125
963,2021/1/18,GSW,@,LAL,W 115-113,240,44,87,0.506,32,50,0.64,12,37,0.324,15,20,0.75,115,40,83,0.482,31,54,0.574,9,29,0.31,24,33,0.727,113
964,2021/1/18,LAL,,GSW,L 113-115,240,40,83,0.482,31,54,0.574,9,29,0.31,24,33,0.727,113,44,87,0.506,32,50,0.64,12,37,0.324,15,20,0.75,115
965,2021/1/18,MEM,,PHO,W 108-104,240,41,83,0.494,30,57,0.526,11,26,0.423,15,20,0.75,108,40,88,0.455,25,52,0.481,15,36,0.417,9,16,0.563,104
966,2021/1/18,PHO,@,MEM,L 104-108,240,40,88,0.455,25,52,0.481,15,36,0.417,9,16,0.563,104,41,83,0.494,30,57,0.526,11,26,0.423,15,20,0.75,108
967,2021/1/18,DET,@,MIA,L 107-113,240,38,82,0.463,25,45,0.556,13,37,0.351,18,24,0.75,107,43,75,0.573,31,45,0.689,12,30,0.4,15,19,0.789,113
968,2021/1/18,MIA,,DET,W 113-107,240,43,75,0.573,31,45,0.689,12,30,0.4,15,19,0.789,113,38,82,0.463,25,45,0.556,13,37,0.351,18,24,0.75,107
969,2021/1/18,NYK,,ORL,W 91-84,240,31,87,0.356,26,60,0.433,5,27,0.185,24,34,0.706,91,29,86,0.337,17,48,0.354,12,38,0.316,14,16,0.875,84
970,2021/1/18,ORL,@,NYK,L 84-91,240,29,86,0.337,17,48,0.354,12,38,0.316,14,16,0.875,84,31,87,0.356,26,60,0.433,5,27,0.185,24,34,0.706,91
971,2021/1/18,POR,,SAS,L 104-125,240,39,90,0.433,29,55,0.527,10,35,0.286,16,19,0.842,104,48,90,0.533,33,57,0.579,15,33,0.455,14,16,0.875,125
972,2021/1/18,SAS,@,POR,W 125-104,240,48,90,0.533,33,57,0.579,15,33,0.455,14,16,0.875,125,39,90,0.433,29,55,0.527,10,35,0.286,16,19,0.842,104
973,2021/1/18,DAL,@,TOR,L 93-116,240,31,82,0.378,22,46,0.478,9,36,0.25,22,27,0.815,93,44,88,0.5,32,55,0.582,12,33,0.364,16,18,0.889,116
974,2021/1/18,TOR,,DAL,W 116-93,240,44,88,0.5,32,55,0.582,12,33,0.364,16,18,0.889,116,31,82,0.378,22,46,0.478,9,36,0.25,22,27,0.815,93
975,2021/1/17,BOS,,NYK,L 75-105,240,25,84,0.298,18,38,0.474,7,46,0.152,18,29,0.621,75,38,80,0.475,26,49,0.531,12,31,0.387,17,21,0.81,105
976,2021/1/17,NYK,@,BOS,W 105-75,240,38,80,0.475,26,49,0.531,12,31,0.387,17,21,0.81,105,25,84,0.298,18,38,0.474,7,46,0.152,18,29,0.621,75
977,2021/1/17,CHI,@,DAL,W 117-101,240,43,85,0.506,36,60,0.6,7,25,0.28,24,33,0.727,117,41,93,0.441,33,62,0.532,8,31,0.258,11,19,0.579,101
978,2021/1/17,DAL,,CHI,L 101-117,240,41,93,0.441,33,62,0.532,8,31,0.258,11,19,0.579,101,43,85,0.506,36,60,0.6,7,25,0.28,24,33,0.727,117
979,2021/1/17,DEN,,UTA,L 105-109,240,40,100,0.4,26,63,0.413,14,37,0.378,11,15,0.733,105,39,76,0.513,24,39,0.615,15,37,0.405,16,28,0.571,109
980,2021/1/17,UTA,@,DEN,W 109-105,240,39,76,0.513,24,39,0.615,15,37,0.405,16,28,0.571,109,40,100,0.4,26,63,0.413,14,37,0.378,11,15,0.733,105
981,2021/1/17,IND,@,LAC,L 96-129,240,37,89,0.416,26,51,0.51,11,38,0.289,11,16,0.688,96,48,87,0.552,29,48,0.604,19,39,0.487,14,20,0.7,129
982,2021/1/17,LAC,,IND,W 129-96,240,48,87,0.552,29,48,0.604,19,39,0.487,14,20,0.7,129,37,89,0.416,26,51,0.51,11,38,0.289,11,16,0.688,96
983,2021/1/17,NOP,@,SAC,W 128-123,240,45,85,0.529,34,63,0.54,11,22,0.5,27,34,0.794,128,47,91,0.516,34,52,0.654,13,39,0.333,16,18,0.889,123
984,2021/1/17,SAC,,NOP,L 123-128,240,47,91,0.516,34,52,0.654,13,39,0.333,16,18,0.889,123,45,85,0.529,34,63,0.54,11,22,0.5,27,34,0.794,128
985,2021/1/16,BRK,,ORL,W 122-115,240,42,78,0.538,26,43,0.605,16,35,0.457,22,25,0.88,122,44,95,0.463,30,49,0.612,14,46,0.304,13,16,0.813,115
986,2021/1/16,ORL,@,BRK,L 115-122,240,44,95,0.463,30,49,0.612,14,46,0.304,13,16,0.813,115,42,78,0.538,26,43,0.605,16,35,0.457,22,25,0.88,122
987,2021/1/16,MEM,,PHI,W 106-104,240,43,99,0.434,35,70,0.5,8,29,0.276,12,18,0.667,106,37,84,0.44,30,59,0.508,7,25,0.28,23,32,0.719,104
988,2021/1/16,PHI,@,MEM,L 104-106,240,37,84,0.44,30,59,0.508,7,25,0.28,23,32,0.719,104,43,99,0.434,35,70,0.5,8,29,0.276,12,18,0.667,106
989,2021/1/16,DET,@,MIA,W 120-100,240,46,91,0.505,28,45,0.622,18,46,0.391,10,15,0.667,120,32,67,0.478,20,38,0.526,12,29,0.414,24,27,0.889,100
990,2021/1/16,MIA,,DET,L 100-120,240,32,67,0.478,20,38,0.526,12,29,0.414,24,27,0.889,100,46,91,0.505,28,45,0.622,18,46,0.391,10,15,0.667,120
991,2021/1/16,ATL,@,POR,L 106-112,240,38,87,0.437,32,57,0.561,6,30,0.2,24,28,0.857,106,40,103,0.388,25,59,0.424,15,44,0.341,17,20,0.85,112
992,2021/1/16,POR,,ATL,W 112-106,240,40,103,0.388,25,59,0.424,15,44,0.341,17,20,0.85,112,38,87,0.437,32,57,0.561,6,30,0.2,24,28,0.857,106
993,2021/1/16,HOU,@,SAS,L 91-103,240,31,84,0.369,19,52,0.365,12,32,0.375,17,27,0.63,91,40,100,0.4,35,76,0.461,5,24,0.208,18,23,0.783,103
994,2021/1/16,SAS,,HOU,W 103-91,240,40,100,0.4,35,76,0.461,5,24,0.208,18,23,0.783,103,31,84,0.369,19,52,0.365,12,32,0.375,17,27,0.63,91
995,2021/1/16,CHO,@,TOR,L 113-116,240,38,87,0.437,23,51,0.451,15,36,0.417,22,29,0.759,113,36,86,0.419,15,37,0.405,21,49,0.429,23,26,0.885,116
996,2021/1/16,TOR,,CHO,W 116-113,240,36,86,0.419,15,37,0.405,21,49,0.429,23,26,0.885,116,38,87,0.437,23,51,0.451,15,36,0.417,22,29,0.759,113
997,2021/1/15,BOS,,ORL,W 124-97,240,45,88,0.511,28,46,0.609,17,42,0.405,17,19,0.895,124,38,94,0.404,31,66,0.47,7,28,0.25,14,22,0.636,97
998,2021/1/15,ORL,@,BOS,L 97-124,240,38,94,0.404,31,66,0.47,7,28,0.25,14,22,0.636,97,45,88,0.511,28,46,0.609,17,42,0.405,17,19,0.895,124
999,2021/1/15,CLE,,NYK,W 106-103,240,36,79,0.456,27,52,0.519,9,27,0.333,25,34,0.735,106,40,82,0.488,31,57,0.544,9,25,0.36,14,16,0.875,103
1000,2021/1/15,NYK,@,CLE,L 103-106,240,40,82,0.488,31,57,0.544,9,25,0.36,14,16,0.875,103,36,79,0.456,27,52,0.519,9,27,0.333,25,34,0.735,106
