Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
2024,2020/1/31,TOR,@,DET,W 105-92,240,44,85,0.518,35,58,0.603,9,27,0.333,8,11,0.727,105,28,79,0.354,17,43,0.395,11,36,0.306,25,34,0.735,92
2025,2020/1/31,DAL,@,HOU,L 121-128,240,43,90,0.478,29,54,0.537,14,36,0.389,21,27,0.778,121,45,98,0.459,24,53,0.453,21,45,0.467,17,20,0.85,128
2026,2020/1/31,HOU,,DAL,W 128-121,240,45,98,0.459,24,53,0.453,21,45,0.467,17,20,0.85,128,43,90,0.478,29,54,0.537,14,36,0.389,21,27,0.778,121
2027,2020/1/31,LAL,,POR,L 119-127,240,45,96,0.469,34,64,0.531,11,32,0.344,18,28,0.643,119,49,97,0.505,36,61,0.59,13,36,0.361,16,21,0.762,127
2028,2020/1/31,POR,@,LAL,W 127-119,240,49,97,0.505,36,61,0.59,13,36,0.361,16,21,0.762,127,45,96,0.469,34,64,0.531,11,32,0.344,18,28,0.643,119
2029,2020/1/31,DEN,@,MIL,W 127-115,240,48,100,0.48,26,54,0.481,22,46,0.478,9,9,1,127,43,95,0.453,31,55,0.564,12,40,0.3,17,26,0.654,115
2030,2020/1/31,MIL,,DEN,L 115-127,240,43,95,0.453,31,55,0.564,12,40,0.3,17,26,0.654,115,48,100,0.48,26,54,0.481,22,46,0.478,9,9,1,127
2031,2020/1/31,MEM,@,NOP,L 111-139,240,45,96,0.469,39,65,0.6,6,31,0.194,15,26,0.577,111,51,95,0.537,36,61,0.59,15,34,0.441,22,26,0.846,139
2032,2020/1/31,NOP,,MEM,W 139-111,240,51,95,0.537,36,61,0.59,15,34,0.441,22,26,0.846,139,45,96,0.469,39,65,0.6,6,31,0.194,15,26,0.577,111
2033,2020/1/31,OKC,@,PHO,W 111-107,240,42,97,0.433,35,66,0.53,7,31,0.226,20,22,0.909,111,36,76,0.474,27,52,0.519,9,24,0.375,26,29,0.897,107
2034,2020/1/31,PHO,,OKC,L 107-111,240,36,76,0.474,27,52,0.519,9,24,0.375,26,29,0.897,107,42,97,0.433,35,66,0.53,7,31,0.226,20,22,0.909,111
2035,2020/1/30,ATL,,PHI,W 127-117,240,42,87,0.483,31,52,0.596,11,35,0.314,32,37,0.865,127,38,82,0.463,29,51,0.569,9,31,0.29,32,45,0.711,117
2036,2020/1/30,PHI,@,ATL,L 117-127,240,38,82,0.463,29,51,0.569,9,31,0.29,32,45,0.711,117,42,87,0.483,31,52,0.596,11,35,0.314,32,37,0.865,127
2037,2020/1/30,BOS,,GSW,W 119-104,240,42,88,0.477,27,53,0.509,15,35,0.429,20,22,0.909,119,33,77,0.429,21,38,0.553,12,39,0.308,26,30,0.867,104
2038,2020/1/30,GSW,@,BOS,L 104-119,240,33,77,0.429,21,38,0.553,12,39,0.308,26,30,0.867,104,42,88,0.477,27,53,0.509,15,35,0.429,20,22,0.909,119
2039,2020/1/30,CLE,,TOR,L 109-115,240,42,90,0.467,29,54,0.537,13,36,0.361,12,14,0.857,109,41,84,0.488,29,52,0.558,12,32,0.375,21,28,0.75,115
2040,2020/1/30,TOR,@,CLE,W 115-109,240,41,84,0.488,29,52,0.558,12,32,0.375,21,28,0.75,115,42,90,0.467,29,54,0.537,13,36,0.361,12,14,0.857,109
2041,2020/1/30,DEN,,UTA,W 106-100,240,40,85,0.471,31,58,0.534,9,27,0.333,17,21,0.81,106,36,78,0.462,19,41,0.463,17,37,0.459,11,17,0.647,100
2042,2020/1/30,UTA,@,DEN,L 100-106,240,36,78,0.462,19,41,0.463,17,37,0.459,11,17,0.647,100,40,85,0.471,31,58,0.534,9,27,0.333,17,21,0.81,106
2043,2020/1/30,LAC,,SAC,L 103-124,240,35,92,0.38,22,61,0.361,13,31,0.419,20,25,0.8,103,44,88,0.5,23,47,0.489,21,41,0.512,15,18,0.833,124
2044,2020/1/30,SAC,@,LAC,W 124-103,240,44,88,0.5,23,47,0.489,21,41,0.512,15,18,0.833,124,35,92,0.38,22,61,0.361,13,31,0.419,20,25,0.8,103
2045,2020/1/30,CHO,@,WAS,L 107-121,240,43,99,0.434,34,69,0.493,9,30,0.3,12,19,0.632,107,41,86,0.477,27,49,0.551,14,37,0.378,25,27,0.926,121
2046,2020/1/30,WAS,,CHO,W 121-107,240,41,86,0.477,27,49,0.551,14,37,0.378,25,27,0.926,121,43,99,0.434,34,69,0.493,9,30,0.3,12,19,0.632,107
2047,2020/1/29,BRK,,DET,W 125-115,240,43,85,0.506,28,46,0.609,15,39,0.385,24,30,0.8,125,42,83,0.506,32,57,0.561,10,26,0.385,21,28,0.75,115
2048,2020/1/29,DET,@,BRK,L 115-125,240,42,83,0.506,32,57,0.561,10,26,0.385,21,28,0.75,115,43,85,0.506,28,46,0.609,15,39,0.385,24,30,0.8,125
2049,2020/1/29,CHI,@,IND,L 106-115 (OT),265,45,85,0.529,39,52,0.75,6,33,0.182,10,15,0.667,106,46,89,0.517,39,62,0.629,7,27,0.259,16,22,0.727,115
2050,2020/1/29,IND,,CHI,W 115-106 (OT),265,46,89,0.517,39,62,0.629,7,27,0.259,16,22,0.727,115,45,85,0.529,39,52,0.75,6,33,0.182,10,15,0.667,106
2051,2020/1/29,MEM,@,NYK,W 127-106,240,43,86,0.5,30,58,0.517,13,28,0.464,28,33,0.848,127,39,91,0.429,30,63,0.476,9,28,0.321,19,29,0.655,106
2052,2020/1/29,NYK,,MEM,L 106-127,240,39,91,0.429,30,63,0.476,9,28,0.321,19,29,0.655,106,43,86,0.5,30,58,0.517,13,28,0.464,28,33,0.848,127
2053,2020/1/29,HOU,@,POR,L 112-125,240,40,94,0.426,23,47,0.489,17,47,0.362,15,18,0.833,112,46,89,0.517,33,53,0.623,13,36,0.361,20,27,0.741,125
2054,2020/1/29,POR,,HOU,W 125-112,240,46,89,0.517,33,53,0.623,13,36,0.361,20,27,0.741,125,40,94,0.426,23,47,0.489,17,47,0.362,15,18,0.833,112
2055,2020/1/29,OKC,@,SAC,W 120-100,240,44,88,0.5,29,54,0.537,15,34,0.441,17,20,0.85,120,42,91,0.462,33,52,0.635,9,39,0.231,7,11,0.636,100
2056,2020/1/29,SAC,,OKC,L 100-120,240,42,91,0.462,33,52,0.635,9,39,0.231,7,11,0.636,100,44,88,0.5,29,54,0.537,15,34,0.441,17,20,0.85,120
2057,2020/1/29,SAS,,UTA,W 127-120,240,46,82,0.561,38,51,0.745,8,31,0.258,27,30,0.9,127,37,84,0.44,23,46,0.5,14,38,0.368,32,46,0.696,120
2058,2020/1/29,UTA,@,SAS,L 120-127,240,37,84,0.44,23,46,0.5,14,38,0.368,32,46,0.696,120,46,82,0.561,38,51,0.745,8,31,0.258,27,30,0.9,127
2059,2020/1/28,CHO,,NYK,W 97-92,240,34,88,0.386,26,56,0.464,8,32,0.25,21,27,0.778,97,38,86,0.442,29,54,0.537,9,32,0.281,7,11,0.636,92
2060,2020/1/28,NYK,@,CHO,L 92-97,240,38,86,0.442,29,54,0.537,9,32,0.281,7,11,0.636,92,34,88,0.386,26,56,0.464,8,32,0.25,21,27,0.778,97
2061,2020/1/28,CLE,,NOP,L 111-125,240,42,97,0.433,31,63,0.492,11,34,0.324,16,18,0.889,111,47,88,0.534,34,54,0.63,13,34,0.382,18,24,0.75,125
2062,2020/1/28,NOP,@,CLE,W 125-111,240,47,88,0.534,34,54,0.63,13,34,0.382,18,24,0.75,125,42,97,0.433,31,63,0.492,11,34,0.324,16,18,0.889,111
2063,2020/1/28,DAL,,PHO,L 104-133,240,37,83,0.446,30,50,0.6,7,33,0.212,23,27,0.852,104,51,86,0.593,39,58,0.672,12,28,0.429,19,21,0.905,133
2064,2020/1/28,PHO,@,DAL,W 133-104,240,51,86,0.593,39,58,0.672,12,28,0.429,19,21,0.905,133,37,83,0.446,30,50,0.6,7,33,0.212,23,27,0.852,104
2065,2020/1/28,DEN,@,MEM,L 96-104,240,32,86,0.372,15,41,0.366,17,45,0.378,15,18,0.833,96,46,82,0.561,40,64,0.625,6,18,0.333,6,14,0.429,104
2066,2020/1/28,MEM,,DEN,W 104-96,240,46,82,0.561,40,64,0.625,6,18,0.333,6,14,0.429,104,32,86,0.372,15,41,0.366,17,45,0.378,15,18,0.833,96
2067,2020/1/28,BOS,@,MIA,W 109-101,240,39,83,0.47,26,47,0.553,13,36,0.361,18,24,0.75,109,33,89,0.371,24,52,0.462,9,37,0.243,26,31,0.839,101
2068,2020/1/28,MIA,,BOS,L 101-109,240,33,89,0.371,24,52,0.462,9,37,0.243,26,31,0.839,101,39,83,0.47,26,47,0.553,13,36,0.361,18,24,0.75,109
2069,2020/1/28,MIL,,WAS,W 151-131,240,50,90,0.556,31,53,0.585,19,37,0.514,32,35,0.914,151,44,94,0.468,30,62,0.484,14,32,0.438,29,34,0.853,131
2070,2020/1/28,WAS,@,MIL,L 131-151,240,44,94,0.468,30,62,0.484,14,32,0.438,29,34,0.853,131,50,90,0.556,31,53,0.585,19,37,0.514,32,35,0.914,151
2071,2020/1/28,GSW,@,PHI,L 104-115,240,37,87,0.425,22,47,0.468,15,40,0.375,15,21,0.714,104,42,82,0.512,31,50,0.62,11,32,0.344,20,26,0.769,115
2072,2020/1/28,PHI,,GSW,W 115-104,240,42,82,0.512,31,50,0.62,11,32,0.344,20,26,0.769,115,37,87,0.425,22,47,0.468,15,40,0.375,15,21,0.714,104
2073,2020/1/28,ATL,@,TOR,L 114-130,240,41,92,0.446,29,45,0.644,12,47,0.255,20,25,0.8,114,48,97,0.495,35,54,0.648,13,43,0.302,21,27,0.778,130
2074,2020/1/28,TOR,,ATL,W 130-114,240,48,97,0.495,35,54,0.648,13,43,0.302,21,27,0.778,130,41,92,0.446,29,45,0.644,12,47,0.255,20,25,0.8,114
2075,2020/1/27,CHI,,SAS,W 110-109,240,42,93,0.452,28,56,0.5,14,37,0.378,12,15,0.8,110,38,82,0.463,28,57,0.491,10,25,0.4,23,34,0.676,109
2076,2020/1/27,SAS,@,CHI,L 109-110,240,38,82,0.463,28,57,0.491,10,25,0.4,23,34,0.676,109,42,93,0.452,28,56,0.5,14,37,0.378,12,15,0.8,110
2077,2020/1/27,CLE,@,DET,W 115-100,240,48,96,0.5,39,72,0.542,9,24,0.375,10,13,0.769,115,38,84,0.452,26,49,0.531,12,35,0.343,12,17,0.706,100
2078,2020/1/27,DET,,CLE,L 100-115,240,38,84,0.452,26,49,0.531,12,35,0.343,12,17,0.706,100,48,96,0.5,39,72,0.542,9,24,0.375,10,13,0.769,115
2079,2020/1/27,MIA,,ORL,W 113-92,240,42,79,0.532,28,51,0.549,14,28,0.5,15,16,0.938,113,33,89,0.371,22,52,0.423,11,37,0.297,15,19,0.789,92
2080,2020/1/27,ORL,@,MIA,L 92-113,240,33,89,0.371,22,52,0.423,11,37,0.297,15,19,0.789,92,42,79,0.532,28,51,0.549,14,28,0.5,15,16,0.938,113
2081,2020/1/27,MIN,,SAC,L 129-133 (OT),265,43,89,0.483,20,43,0.465,23,46,0.5,20,33,0.606,129,44,88,0.5,26,48,0.542,18,40,0.45,27,34,0.794,133
2082,2020/1/27,SAC,@,MIN,W 133-129 (OT),265,44,88,0.5,26,48,0.542,18,40,0.45,27,34,0.794,133,43,89,0.483,20,43,0.465,23,46,0.5,20,33,0.606,129
2083,2020/1/27,DAL,@,OKC,W 107-97,240,41,99,0.414,22,48,0.458,19,51,0.373,6,9,0.667,107,34,86,0.395,22,56,0.393,12,30,0.4,17,19,0.895,97
2084,2020/1/27,OKC,,DAL,L 97-107,240,34,86,0.395,22,56,0.393,12,30,0.4,17,19,0.895,97,41,99,0.414,22,48,0.458,19,51,0.373,6,9,0.667,107
2085,2020/1/27,HOU,@,UTA,W 126-117,240,38,81,0.469,23,41,0.561,15,40,0.375,35,49,0.714,126,43,85,0.506,31,43,0.721,12,42,0.286,19,26,0.731,117
2086,2020/1/27,UTA,,HOU,L 117-126,240,43,85,0.506,31,43,0.721,12,42,0.286,19,26,0.731,117,38,81,0.469,23,41,0.561,15,40,0.375,35,49,0.714,126
2087,2020/1/26,ATL,,WAS,W 152-133,240,54,93,0.581,39,58,0.672,15,35,0.429,29,34,0.853,152,42,88,0.477,31,55,0.564,11,33,0.333,38,42,0.905,133
2088,2020/1/26,WAS,@,ATL,L 133-152,240,42,88,0.477,31,55,0.564,11,33,0.333,38,42,0.905,133,54,93,0.581,39,58,0.672,15,35,0.429,29,34,0.853,152
2089,2020/1/26,DEN,,HOU,W 117-110,240,44,93,0.473,33,65,0.508,11,28,0.393,18,20,0.9,117,40,88,0.455,29,55,0.527,11,33,0.333,19,27,0.704,110
2090,2020/1/26,HOU,@,DEN,L 110-117,240,40,88,0.455,29,55,0.527,11,33,0.333,19,27,0.704,110,44,93,0.473,33,65,0.508,11,28,0.393,18,20,0.9,117
2091,2020/1/26,MEM,,PHO,W 114-109,240,44,84,0.524,36,65,0.554,8,19,0.421,18,26,0.692,114,35,92,0.38,24,63,0.381,11,29,0.379,28,35,0.8,109
2092,2020/1/26,PHO,@,MEM,L 109-114,240,35,92,0.38,24,63,0.381,11,29,0.379,28,35,0.8,109,44,84,0.524,36,65,0.554,8,19,0.421,18,26,0.692,114
2093,2020/1/26,BOS,@,NOP,L 108-123,240,41,89,0.461,33,56,0.589,8,33,0.242,18,22,0.818,108,44,92,0.478,28,56,0.5,16,36,0.444,19,29,0.655,123
2094,2020/1/26,NOP,,BOS,W 123-108,240,44,92,0.478,28,56,0.5,16,36,0.444,19,29,0.655,123,41,89,0.461,33,56,0.589,8,33,0.242,18,22,0.818,108
2095,2020/1/26,BRK,@,NYK,L 97-110,240,34,81,0.42,21,42,0.5,13,39,0.333,16,23,0.696,97,49,92,0.533,43,73,0.589,6,19,0.316,6,13,0.462,110
2096,2020/1/26,NYK,,BRK,W 110-97,240,49,92,0.533,43,73,0.589,6,19,0.316,6,13,0.462,110,34,81,0.42,21,42,0.5,13,39,0.333,16,23,0.696,97
2097,2020/1/26,LAC,@,ORL,W 112-97,240,37,79,0.468,24,49,0.49,13,30,0.433,25,29,0.862,112,34,95,0.358,27,63,0.429,7,32,0.219,22,32,0.688,97
2098,2020/1/26,ORL,,LAC,L 97-112,240,34,95,0.358,27,63,0.429,7,32,0.219,22,32,0.688,97,37,79,0.468,24,49,0.49,13,30,0.433,25,29,0.862,112
2099,2020/1/26,IND,@,POR,L 129-139,240,48,93,0.516,35,65,0.538,13,28,0.464,20,21,0.952,129,49,90,0.544,29,55,0.527,20,35,0.571,21,25,0.84,139
2100,2020/1/26,POR,,IND,W 139-129,240,49,90,0.544,29,55,0.527,20,35,0.571,21,25,0.84,139,48,93,0.516,35,65,0.538,13,28,0.464,20,21,0.952,129
