Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1032,2021/1/13,OKC,,LAL,L 99-128,240,37,86,0.43,27,55,0.491,10,31,0.323,15,19,0.789,99,47,95,0.495,30,58,0.517,17,37,0.459,17,22,0.773,128
1033,2021/1/13,POR,@,SAC,W 132-126,240,44,90,0.489,21,42,0.5,23,48,0.479,21,27,0.778,132,44,84,0.524,25,46,0.543,19,38,0.5,19,26,0.731,126
1034,2021/1/13,SAC,,POR,L 126-132,240,44,84,0.524,25,46,0.543,19,38,0.5,19,26,0.731,126,44,90,0.489,21,42,0.5,23,48,0.479,21,27,0.778,132
1035,2021/1/12,BRK,,DEN,W 122-116,240,48,79,0.608,32,47,0.681,16,32,0.5,10,15,0.667,122,44,88,0.5,26,51,0.51,18,37,0.486,10,16,0.625,116
1036,2021/1/12,DEN,@,BRK,L 116-122,240,44,88,0.5,26,51,0.51,18,37,0.486,10,16,0.625,116,48,79,0.608,32,47,0.681,16,32,0.5,10,15,0.667,122
1037,2021/1/12,CLE,,UTA,L 87-117,240,35,90,0.389,27,59,0.458,8,31,0.258,9,14,0.643,87,42,84,0.5,18,39,0.462,24,45,0.533,9,12,0.75,117
1038,2021/1/12,UTA,@,CLE,W 117-87,240,42,84,0.5,18,39,0.462,24,45,0.533,9,12,0.75,117,35,90,0.389,27,59,0.458,8,31,0.258,9,14,0.643,87
1039,2021/1/12,GSW,,IND,L 95-104,240,34,89,0.382,21,51,0.412,13,38,0.342,14,22,0.636,95,39,88,0.443,30,60,0.5,9,28,0.321,17,25,0.68,104
1040,2021/1/12,IND,@,GSW,W 104-95,240,39,88,0.443,30,60,0.5,9,28,0.321,17,25,0.68,104,34,89,0.382,21,51,0.412,13,38,0.342,14,22,0.636,95
1041,2021/1/12,HOU,,LAL,L 100-117,240,38,97,0.392,26,57,0.456,12,40,0.3,12,16,0.75,100,42,84,0.5,28,52,0.538,14,32,0.438,19,27,0.704,117
1042,2021/1/12,LAL,@,HOU,W 117-100,240,42,84,0.5,28,52,0.538,14,32,0.438,19,27,0.704,117,38,97,0.392,26,57,0.456,12,40,0.3,12,16,0.75,100
1043,2021/1/12,OKC,,SAS,L 102-112,240,36,83,0.434,29,57,0.509,7,26,0.269,23,29,0.793,102,41,95,0.432,31,60,0.517,10,35,0.286,20,22,0.909,112
1044,2021/1/12,SAS,@,OKC,W 112-102,240,41,95,0.432,31,60,0.517,10,35,0.286,20,22,0.909,112,36,83,0.434,29,57,0.509,7,26,0.269,23,29,0.793,102
1045,2021/1/12,MIA,@,PHI,L 134-137 (OT),265,48,104,0.462,29,48,0.604,19,56,0.339,19,24,0.792,134,50,102,0.49,31,47,0.66,19,55,0.345,18,25,0.72,137
1046,2021/1/12,PHI,,MIA,W 137-134 (OT),265,50,102,0.49,31,47,0.66,19,55,0.345,18,25,0.72,137,48,104,0.462,29,48,0.604,19,56,0.339,19,24,0.792,134
1047,2021/1/11,ATL,,PHI,W 112-94,240,37,99,0.374,20,55,0.364,17,44,0.386,21,27,0.778,112,37,92,0.402,29,56,0.518,8,36,0.222,12,13,0.923,94
1048,2021/1/11,PHI,@,ATL,L 94-112,240,37,92,0.402,29,56,0.518,8,36,0.222,12,13,0.923,94,37,99,0.374,20,55,0.364,17,44,0.386,21,27,0.778,112
1049,2021/1/11,CHO,,NYK,W 109-88,240,38,78,0.487,25,46,0.543,13,32,0.406,20,23,0.87,109,34,87,0.391,25,50,0.5,9,37,0.243,11,17,0.647,88
1050,2021/1/11,NYK,@,CHO,L 88-109,240,34,87,0.391,25,50,0.5,9,37,0.243,11,17,0.647,88,38,78,0.487,25,46,0.543,13,32,0.406,20,23,0.87,109
1051,2021/1/11,CLE,,MEM,L 91-101,240,37,82,0.451,26,56,0.464,11,26,0.423,6,14,0.429,91,40,78,0.513,35,58,0.603,5,20,0.25,16,21,0.762,101
1052,2021/1/11,MEM,@,CLE,W 101-91,240,40,78,0.513,35,58,0.603,5,20,0.25,16,21,0.762,101,37,82,0.451,26,56,0.464,11,26,0.423,6,14,0.429,91
1053,2021/1/11,MIL,@,ORL,W 121-99,240,46,91,0.505,33,56,0.589,13,35,0.371,16,20,0.8,121,39,91,0.429,28,60,0.467,11,31,0.355,10,13,0.769,99
1054,2021/1/11,ORL,,MIL,L 99-121,240,39,91,0.429,28,60,0.467,11,31,0.355,10,13,0.769,99,46,91,0.505,33,56,0.589,13,35,0.371,16,20,0.8,121
1055,2021/1/11,POR,,TOR,W 112-111,240,38,83,0.458,24,41,0.585,14,42,0.333,22,25,0.88,112,40,89,0.449,21,42,0.5,19,47,0.404,12,12,1,111
1056,2021/1/11,TOR,@,POR,L 111-112,240,40,89,0.449,21,42,0.5,19,47,0.404,12,12,1,111,38,83,0.458,24,41,0.585,14,42,0.333,22,25,0.88,112
1057,2021/1/11,IND,@,SAC,L 122-127,240,47,97,0.485,34,58,0.586,13,39,0.333,15,18,0.833,122,47,84,0.56,32,52,0.615,15,32,0.469,18,23,0.783,127
1058,2021/1/11,SAC,,IND,W 127-122,240,47,84,0.56,32,52,0.615,15,32,0.469,18,23,0.783,127,47,97,0.485,34,58,0.586,13,39,0.333,15,18,0.833,122
1059,2021/1/11,PHO,@,WAS,L 107-128,240,39,87,0.448,35,60,0.583,4,27,0.148,25,30,0.833,107,48,92,0.522,33,58,0.569,15,34,0.441,17,28,0.607,128
1060,2021/1/11,WAS,,PHO,W 128-107,240,48,92,0.522,33,58,0.569,15,34,0.441,17,28,0.607,128,39,87,0.448,35,60,0.583,4,27,0.148,25,30,0.833,107
1061,2021/1/10,BRK,,OKC,L 116-129,240,43,85,0.506,33,51,0.647,10,34,0.294,20,24,0.833,116,49,90,0.544,34,51,0.667,15,39,0.385,16,17,0.941,129
1062,2021/1/10,OKC,@,BRK,W 129-116,240,49,90,0.544,34,51,0.667,15,39,0.385,16,17,0.941,129,43,85,0.506,33,51,0.647,10,34,0.294,20,24,0.833,116
1063,2021/1/10,DET,,UTA,L 86-96,240,29,87,0.333,19,45,0.422,10,42,0.238,18,21,0.857,86,35,82,0.427,24,47,0.511,11,35,0.314,15,22,0.682,96
1064,2021/1/10,UTA,@,DET,W 96-86,240,35,82,0.427,24,47,0.511,11,35,0.314,15,22,0.682,96,29,87,0.333,19,45,0.422,10,42,0.238,18,21,0.857,86
1065,2021/1/10,GSW,,TOR,W 106-105,240,38,93,0.409,25,47,0.532,13,46,0.283,17,19,0.895,106,39,96,0.406,26,58,0.448,13,38,0.342,14,22,0.636,105
1066,2021/1/10,TOR,@,GSW,L 105-106,240,39,96,0.406,26,58,0.448,13,38,0.342,14,22,0.636,105,38,93,0.409,25,47,0.532,13,46,0.283,17,19,0.895,106
1067,2021/1/10,HOU,,LAL,L 102-120,240,37,90,0.411,25,49,0.51,12,41,0.293,16,23,0.696,102,46,91,0.505,36,62,0.581,10,29,0.345,18,24,0.75,120
1068,2021/1/10,LAL,@,HOU,W 120-102,240,46,91,0.505,36,62,0.581,10,29,0.345,18,24,0.75,120,37,90,0.411,25,49,0.51,12,41,0.293,16,23,0.696,102
1069,2021/1/10,CHI,@,LAC,L 127-130,240,47,77,0.61,29,44,0.659,18,33,0.545,15,17,0.882,127,45,92,0.489,25,54,0.463,20,38,0.526,20,25,0.8,130
1070,2021/1/10,LAC,,CHI,W 130-127,240,45,92,0.489,25,54,0.463,20,38,0.526,20,25,0.8,130,47,77,0.61,29,44,0.659,18,33,0.545,15,17,0.882,127
1071,2021/1/10,MIN,,SAS,W 96-88,240,34,81,0.42,25,55,0.455,9,26,0.346,19,23,0.826,96,36,94,0.383,28,64,0.438,8,30,0.267,8,14,0.571,88
1072,2021/1/10,SAS,@,MIN,L 88-96,240,36,94,0.383,28,64,0.438,8,30,0.267,8,14,0.571,88,34,81,0.42,25,55,0.455,9,26,0.346,19,23,0.826,96
1073,2021/1/10,DEN,@,NYK,W 114-89,240,45,84,0.536,30,49,0.612,15,35,0.429,9,12,0.75,114,32,74,0.432,26,53,0.491,6,21,0.286,19,25,0.76,89
1074,2021/1/10,NYK,,DEN,L 89-114,240,32,74,0.432,26,53,0.491,6,21,0.286,19,25,0.76,89,45,84,0.536,30,49,0.612,15,35,0.429,9,12,0.75,114
1075,2021/1/9,ATL,@,CHO,L 105-113,240,34,89,0.382,20,44,0.455,14,45,0.311,23,28,0.821,105,40,77,0.519,25,44,0.568,15,33,0.455,18,24,0.75,113
1076,2021/1/9,CHO,,ATL,W 113-105,240,40,77,0.519,25,44,0.568,15,33,0.455,18,24,0.75,113,34,89,0.382,20,44,0.455,14,45,0.311,23,28,0.821,105
1077,2021/1/9,DAL,,ORL,W 112-98,240,39,79,0.494,19,39,0.487,20,40,0.5,14,18,0.778,112,38,89,0.427,32,58,0.552,6,31,0.194,16,22,0.727,98
1078,2021/1/9,ORL,@,DAL,L 98-112,240,38,89,0.427,32,58,0.552,6,31,0.194,16,22,0.727,98,39,79,0.494,19,39,0.487,20,40,0.5,14,18,0.778,112
1079,2021/1/9,IND,,PHO,L 117-125,240,44,92,0.478,32,63,0.508,12,29,0.414,17,24,0.708,117,46,94,0.489,30,53,0.566,16,41,0.39,17,17,1,125
1080,2021/1/9,PHO,@,IND,W 125-117,240,46,94,0.489,30,53,0.566,16,41,0.39,17,17,1,125,44,92,0.478,32,63,0.508,12,29,0.414,17,24,0.708,117
1081,2021/1/9,CLE,@,MIL,L 90-100,240,36,87,0.414,29,61,0.475,7,26,0.269,11,16,0.688,90,37,84,0.44,25,48,0.521,12,36,0.333,14,18,0.778,100
1082,2021/1/9,MIL,,CLE,W 100-90,240,37,84,0.44,25,48,0.521,12,36,0.333,14,18,0.778,100,36,87,0.414,29,61,0.475,7,26,0.269,11,16,0.688,90
1083,2021/1/9,MIN,,SAS,L 122-125 (OT),265,48,96,0.5,33,66,0.5,15,30,0.5,11,17,0.647,122,44,101,0.436,31,69,0.449,13,32,0.406,24,29,0.828,125
1084,2021/1/9,SAS,@,MIN,W 125-122 (OT),265,44,101,0.436,31,69,0.449,13,32,0.406,24,29,0.828,125,48,96,0.5,33,66,0.5,15,30,0.5,11,17,0.647,122
1085,2021/1/9,DEN,@,PHI,W 115-103,240,45,90,0.5,33,57,0.579,12,33,0.364,13,15,0.867,115,43,103,0.417,32,68,0.471,11,35,0.314,6,10,0.6,103
1086,2021/1/9,PHI,,DEN,L 103-115,240,43,103,0.417,32,68,0.471,11,35,0.314,6,10,0.6,103,45,90,0.5,33,57,0.579,12,33,0.364,13,15,0.867,115
1087,2021/1/9,POR,@,SAC,W 125-99,240,44,100,0.44,27,59,0.458,17,41,0.415,20,23,0.87,125,33,81,0.407,25,51,0.49,8,30,0.267,25,35,0.714,99
1088,2021/1/9,SAC,,POR,L 99-125,240,33,81,0.407,25,51,0.49,8,30,0.267,25,35,0.714,99,44,100,0.44,27,59,0.458,17,41,0.415,20,23,0.87,125
1089,2021/1/9,MIA,@,WAS,W 128-124,240,46,93,0.495,30,50,0.6,16,43,0.372,20,26,0.769,128,44,99,0.444,29,59,0.492,15,40,0.375,21,28,0.75,124
1090,2021/1/9,WAS,,MIA,L 124-128,240,44,99,0.444,29,59,0.492,15,40,0.375,21,28,0.75,124,46,93,0.495,30,50,0.6,16,43,0.372,20,26,0.769,128
1091,2021/1/8,BOS,,WAS,W 116-107,240,41,86,0.477,29,54,0.537,12,32,0.375,22,30,0.733,116,41,88,0.466,30,59,0.508,11,29,0.379,14,16,0.875,107
1092,2021/1/8,WAS,@,BOS,L 107-116,240,41,88,0.466,30,59,0.508,11,29,0.379,14,16,0.875,107,41,86,0.477,29,54,0.537,12,32,0.375,22,30,0.733,116
1093,2021/1/8,DET,,PHO,W 110-105 (OT),265,37,90,0.411,26,56,0.464,11,34,0.324,25,29,0.862,110,41,91,0.451,24,39,0.615,17,52,0.327,6,13,0.462,105
1094,2021/1/8,PHO,@,DET,L 105-110 (OT),265,41,91,0.451,24,39,0.615,17,52,0.327,6,13,0.462,105,37,90,0.411,26,56,0.464,11,34,0.324,25,29,0.862,110
1095,2021/1/8,GSW,,LAC,W 115-105,240,40,82,0.488,20,41,0.488,20,41,0.488,15,18,0.833,115,40,83,0.482,26,52,0.5,14,31,0.452,11,13,0.846,105
1096,2021/1/8,LAC,@,GSW,L 105-115,240,40,83,0.482,26,52,0.5,14,31,0.452,11,13,0.846,105,40,82,0.488,20,41,0.488,20,41,0.488,15,18,0.833,115
1097,2021/1/8,HOU,,ORL,W 132-90,240,51,91,0.56,29,44,0.659,22,47,0.468,8,11,0.727,132,34,89,0.382,26,60,0.433,8,29,0.276,14,16,0.875,90
1098,2021/1/8,ORL,@,HOU,L 90-132,240,34,89,0.382,26,60,0.433,8,29,0.276,14,16,0.875,90,51,91,0.56,29,44,0.659,22,47,0.468,8,11,0.727,132
1099,2021/1/8,CHI,@,LAL,L 115-117,240,46,91,0.505,36,65,0.554,10,26,0.385,13,14,0.929,115,41,81,0.506,29,52,0.558,12,29,0.414,23,27,0.852,117
1100,2021/1/8,LAL,,CHI,W 117-115,240,41,81,0.506,29,52,0.558,12,29,0.414,23,27,0.852,117,46,91,0.505,36,65,0.554,10,26,0.385,13,14,0.929,115
