Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1614,2020/3/6,WAS,,ATL,W 118-112,240,36,76,0.474,21,45,0.467,15,31,0.484,31,35,0.886,118,46,86,0.535,34,54,0.63,12,32,0.375,8,12,0.667,112
1615,2020/3/5,CHO,,DEN,L 112-114,240,38,77,0.494,25,44,0.568,13,33,0.394,23,28,0.821,112,44,83,0.53,36,57,0.632,8,26,0.308,18,20,0.9,114
1616,2020/3/5,DEN,@,CHO,W 114-112,240,44,83,0.53,36,57,0.632,8,26,0.308,18,20,0.9,114,38,77,0.494,25,44,0.568,13,33,0.394,23,28,0.821,112
1617,2020/3/5,GSW,,TOR,L 113-121,240,40,98,0.408,26,46,0.565,14,52,0.269,19,25,0.76,113,40,84,0.476,27,43,0.628,13,41,0.317,28,31,0.903,121
1618,2020/3/5,TOR,@,GSW,W 121-113,240,40,84,0.476,27,43,0.628,13,41,0.317,28,31,0.903,121,40,98,0.408,26,46,0.565,14,52,0.269,19,25,0.76,113
1619,2020/3/5,HOU,,LAC,L 105-120,240,35,97,0.361,28,55,0.509,7,42,0.167,28,36,0.778,105,39,84,0.464,26,44,0.591,13,40,0.325,29,39,0.744,120
1620,2020/3/5,LAC,@,HOU,W 120-105,240,39,84,0.464,26,44,0.591,13,40,0.325,29,39,0.744,120,35,97,0.361,28,55,0.509,7,42,0.167,28,36,0.778,105
1621,2020/3/5,PHI,@,SAC,W 125-108,240,47,96,0.49,30,59,0.508,17,37,0.459,14,17,0.824,125,42,79,0.532,31,50,0.62,11,29,0.379,13,18,0.722,108
1622,2020/3/5,SAC,,PHI,L 108-125,240,42,79,0.532,31,50,0.62,11,29,0.379,13,18,0.722,108,47,96,0.49,30,59,0.508,17,37,0.459,14,17,0.824,125
1623,2020/3/4,BRK,,MEM,L 79-118,240,30,90,0.333,23,48,0.479,7,42,0.167,12,17,0.706,79,43,100,0.43,23,56,0.411,20,44,0.455,12,14,0.857,118
1624,2020/3/4,MEM,@,BRK,W 118-79,240,43,100,0.43,23,56,0.411,20,44,0.455,12,14,0.857,118,30,90,0.333,23,48,0.479,7,42,0.167,12,17,0.706,79
1625,2020/3/4,BOS,@,CLE,W 112-106,240,40,86,0.465,29,56,0.518,11,30,0.367,21,26,0.808,112,39,89,0.438,26,51,0.51,13,38,0.342,15,20,0.75,106
1626,2020/3/4,CLE,,BOS,L 106-112,240,39,89,0.438,26,51,0.51,13,38,0.342,15,20,0.75,106,40,86,0.465,29,56,0.518,11,30,0.367,21,26,0.808,112
1627,2020/3/4,DAL,,NOP,W 127-123 (OT),265,44,95,0.463,22,45,0.489,22,50,0.44,17,24,0.708,127,50,114,0.439,33,68,0.485,17,46,0.37,6,11,0.545,123
1628,2020/3/4,NOP,@,DAL,L 123-127 (OT),265,50,114,0.439,33,68,0.485,17,46,0.37,6,11,0.545,123,44,95,0.463,22,45,0.489,22,50,0.44,17,24,0.708,127
1629,2020/3/4,DET,,OKC,L 107-114,240,40,86,0.465,22,43,0.512,18,43,0.419,9,15,0.6,107,46,75,0.613,36,51,0.706,10,24,0.417,12,17,0.706,114
1630,2020/3/4,OKC,@,DET,W 114-107,240,46,75,0.613,36,51,0.706,10,24,0.417,12,17,0.706,114,40,86,0.465,22,43,0.512,18,43,0.419,9,15,0.6,107
1631,2020/3/4,MIA,,ORL,W 116-113,240,41,79,0.519,19,35,0.543,22,44,0.5,12,15,0.8,116,44,84,0.524,31,54,0.574,13,30,0.433,12,14,0.857,113
1632,2020/3/4,ORL,@,MIA,L 113-116,240,44,84,0.524,31,54,0.574,13,30,0.433,12,14,0.857,113,41,79,0.519,19,35,0.543,22,44,0.5,12,15,0.8,116
1633,2020/3/4,IND,@,MIL,L 100-119,240,42,97,0.433,35,70,0.5,7,27,0.259,9,11,0.818,100,43,94,0.457,30,48,0.625,13,46,0.283,20,22,0.909,119
1634,2020/3/4,MIL,,IND,W 119-100,240,43,94,0.457,30,48,0.625,13,46,0.283,20,22,0.909,119,42,97,0.433,35,70,0.5,7,27,0.259,9,11,0.818,100
1635,2020/3/4,CHI,@,MIN,L 108-115,240,45,94,0.479,34,64,0.531,11,30,0.367,7,11,0.636,108,40,81,0.494,21,38,0.553,19,43,0.442,16,25,0.64,115
1636,2020/3/4,MIN,,CHI,W 115-108,240,40,81,0.494,21,38,0.553,19,43,0.442,16,25,0.64,115,45,94,0.479,34,64,0.531,11,30,0.367,7,11,0.636,108
1637,2020/3/4,NYK,,UTA,L 104-112,240,41,85,0.482,34,65,0.523,7,20,0.35,15,18,0.833,104,41,81,0.506,31,45,0.689,10,36,0.278,20,25,0.8,112
1638,2020/3/4,UTA,@,NYK,W 112-104,240,41,81,0.506,31,45,0.689,10,36,0.278,20,25,0.8,112,41,85,0.482,34,65,0.523,7,20,0.35,15,18,0.833,104
1639,2020/3/4,POR,,WAS,W 125-104,240,42,81,0.519,29,50,0.58,13,31,0.419,28,32,0.875,125,40,103,0.388,29,68,0.426,11,35,0.314,13,21,0.619,104
1640,2020/3/4,WAS,@,POR,L 104-125,240,40,103,0.388,29,68,0.426,11,35,0.314,13,21,0.619,104,42,81,0.519,29,50,0.58,13,31,0.419,28,32,0.875,125
1641,2020/3/3,BOS,,BRK,L 120-129 (OT),265,44,103,0.427,29,54,0.537,15,49,0.306,17,23,0.739,120,43,100,0.43,29,51,0.569,14,49,0.286,29,38,0.763,129
1642,2020/3/3,BRK,@,BOS,W 129-120 (OT),265,43,100,0.43,29,51,0.569,14,49,0.286,29,38,0.763,129,44,103,0.427,29,54,0.537,15,49,0.306,17,23,0.739,120
1643,2020/3/3,CHO,,SAS,L 103-104,240,39,82,0.476,27,53,0.509,12,29,0.414,13,18,0.722,103,38,80,0.475,27,48,0.563,11,32,0.344,17,20,0.85,104
1644,2020/3/3,SAS,@,CHO,W 104-103,240,38,80,0.475,27,48,0.563,11,32,0.344,17,20,0.85,104,39,82,0.476,27,53,0.509,12,29,0.414,13,18,0.722,103
1645,2020/3/3,DEN,,GSW,L 100-116,240,39,87,0.448,36,67,0.537,3,20,0.15,19,26,0.731,100,42,82,0.512,24,41,0.585,18,41,0.439,14,22,0.636,116
1646,2020/3/3,GSW,@,DEN,W 116-100,240,42,82,0.512,24,41,0.585,18,41,0.439,14,22,0.636,116,39,87,0.448,36,67,0.537,3,20,0.15,19,26,0.731,100
1647,2020/3/3,LAL,,PHI,W 120-107,240,46,86,0.535,33,53,0.623,13,33,0.394,15,18,0.833,120,38,85,0.447,22,45,0.489,16,40,0.4,15,20,0.75,107
1648,2020/3/3,PHI,@,LAL,L 107-120,240,38,85,0.447,22,45,0.489,16,40,0.4,15,20,0.75,107,46,86,0.535,33,53,0.623,13,33,0.394,15,18,0.833,120
1649,2020/3/3,MIN,@,NOP,W 139-134,240,54,97,0.557,40,63,0.635,14,34,0.412,17,20,0.85,139,52,100,0.52,38,61,0.623,14,39,0.359,16,27,0.593,134
1650,2020/3/3,NOP,,MIN,L 134-139,240,52,100,0.52,38,61,0.623,14,39,0.359,16,27,0.593,134,54,97,0.557,40,63,0.635,14,34,0.412,17,20,0.85,139
1651,2020/3/3,LAC,@,OKC,W 109-94,240,38,84,0.452,27,48,0.563,11,36,0.306,22,26,0.846,109,34,81,0.42,25,53,0.472,9,28,0.321,17,26,0.654,94
1652,2020/3/3,OKC,,LAC,L 94-109,240,34,81,0.42,25,53,0.472,9,28,0.321,17,26,0.654,94,38,84,0.452,27,48,0.563,11,36,0.306,22,26,0.846,109
1653,2020/3/3,PHO,,TOR,L 114-123,240,39,85,0.459,24,46,0.522,15,39,0.385,21,25,0.84,114,40,86,0.465,26,52,0.5,14,34,0.412,29,35,0.829,123
1654,2020/3/3,TOR,@,PHO,W 123-114,240,40,86,0.465,26,52,0.5,14,34,0.412,29,35,0.829,123,39,85,0.459,24,46,0.522,15,39,0.385,21,25,0.84,114
1655,2020/3/3,SAC,,WAS,W 133-126,240,50,89,0.562,37,60,0.617,13,29,0.448,20,24,0.833,133,41,80,0.513,25,42,0.595,16,38,0.421,28,34,0.824,126
1656,2020/3/3,WAS,@,SAC,L 126-133,240,41,80,0.513,25,42,0.595,16,38,0.421,28,34,0.824,126,50,89,0.562,37,60,0.617,13,29,0.448,20,24,0.833,133
1657,2020/3/2,ATL,,MEM,L 88-127,240,32,99,0.323,23,64,0.359,9,35,0.257,15,16,0.938,88,46,92,0.5,32,60,0.533,14,32,0.438,21,31,0.677,127
1658,2020/3/2,MEM,@,ATL,W 127-88,240,46,92,0.5,32,60,0.533,14,32,0.438,21,31,0.677,127,32,99,0.323,23,64,0.359,9,35,0.257,15,16,0.938,88
1659,2020/3/2,CHI,,DAL,W 109-107,240,44,94,0.468,34,58,0.586,10,36,0.278,11,17,0.647,109,40,84,0.476,28,42,0.667,12,42,0.286,15,20,0.75,107
1660,2020/3/2,DAL,@,CHI,L 107-109,240,40,84,0.476,28,42,0.667,12,42,0.286,15,20,0.75,107,44,94,0.468,34,58,0.586,10,36,0.278,11,17,0.647,109
1661,2020/3/2,CLE,,UTA,L 113-126,240,42,91,0.462,25,50,0.5,17,41,0.415,12,18,0.667,113,47,83,0.566,27,42,0.643,20,41,0.488,12,14,0.857,126
1662,2020/3/2,UTA,@,CLE,W 126-113,240,47,83,0.566,27,42,0.643,20,41,0.488,12,14,0.857,126,42,91,0.462,25,50,0.5,17,41,0.415,12,18,0.667,113
1663,2020/3/2,MIA,,MIL,W 105-89,240,37,86,0.43,19,49,0.388,18,37,0.486,13,18,0.722,105,35,86,0.407,28,52,0.538,7,34,0.206,12,19,0.632,89
1664,2020/3/2,MIL,@,MIA,L 89-105,240,35,86,0.407,28,52,0.538,7,34,0.206,12,19,0.632,89,37,86,0.43,19,49,0.388,18,37,0.486,13,18,0.722,105
1665,2020/3/2,HOU,@,NYK,L 123-125,240,39,94,0.415,19,38,0.5,20,56,0.357,25,27,0.926,123,47,97,0.485,35,67,0.522,12,30,0.4,19,30,0.633,125
1666,2020/3/2,NYK,,HOU,W 125-123,240,47,97,0.485,35,67,0.522,12,30,0.4,19,30,0.633,125,39,94,0.415,19,38,0.5,20,56,0.357,25,27,0.926,123
1667,2020/3/2,ORL,,POR,L 107-130,240,37,96,0.385,23,53,0.434,14,43,0.326,19,22,0.864,107,49,88,0.557,33,55,0.6,16,33,0.485,16,16,1,130
1668,2020/3/2,POR,@,ORL,W 130-107,240,49,88,0.557,33,55,0.6,16,33,0.485,16,16,1,130,37,96,0.385,23,53,0.434,14,43,0.326,19,22,0.864,107
1669,2020/3/2,IND,@,SAS,W 116-111,240,39,78,0.5,24,47,0.511,15,31,0.484,23,26,0.885,116,40,77,0.519,24,45,0.533,16,32,0.5,15,19,0.789,111
1670,2020/3/2,SAS,,IND,L 111-116,240,40,77,0.519,24,45,0.533,16,32,0.5,15,19,0.789,111,39,78,0.5,24,47,0.511,15,31,0.484,23,26,0.885,116
1671,2020/3/1,CHO,,MIL,L 85-93,240,34,96,0.354,26,61,0.426,8,35,0.229,9,10,0.9,85,35,87,0.402,28,56,0.5,7,31,0.226,16,21,0.762,93
1672,2020/3/1,MIL,@,CHO,W 93-85,240,35,87,0.402,28,56,0.5,7,31,0.226,16,21,0.762,93,34,96,0.354,26,61,0.426,8,35,0.229,9,10,0.9,85
1673,2020/3/1,DEN,,TOR,W 133-118,240,47,83,0.566,29,47,0.617,18,36,0.5,21,30,0.7,133,41,89,0.461,31,51,0.608,10,38,0.263,26,29,0.897,118
1674,2020/3/1,TOR,@,DEN,L 118-133,240,41,89,0.461,31,51,0.608,10,38,0.263,26,29,0.897,118,47,83,0.566,29,47,0.617,18,36,0.5,21,30,0.7,133
1675,2020/3/1,GSW,,WAS,L 110-124,240,42,89,0.472,33,61,0.541,9,28,0.321,17,24,0.708,110,40,82,0.488,20,52,0.385,20,30,0.667,24,27,0.889,124
1676,2020/3/1,WAS,@,GSW,W 124-110,240,40,82,0.488,20,52,0.385,20,30,0.667,24,27,0.889,124,42,89,0.472,33,61,0.541,9,28,0.321,17,24,0.708,110
1677,2020/3/1,LAC,,PHI,W 136-130,240,45,76,0.592,32,52,0.615,13,24,0.542,33,41,0.805,136,48,95,0.505,27,52,0.519,21,43,0.488,13,20,0.65,130
1678,2020/3/1,PHI,@,LAC,L 130-136,240,48,95,0.505,27,52,0.519,21,43,0.488,13,20,0.65,130,45,76,0.592,32,52,0.615,13,24,0.542,33,41,0.805,136
1679,2020/3/1,DAL,@,MIN,W 111-91,240,44,94,0.468,33,54,0.611,11,40,0.275,12,19,0.632,111,36,99,0.364,23,57,0.404,13,42,0.31,6,15,0.4,91
1680,2020/3/1,MIN,,DAL,L 91-111,240,36,99,0.364,23,57,0.404,13,42,0.31,6,15,0.4,91,44,94,0.468,33,54,0.611,11,40,0.275,12,19,0.632,111
1681,2020/3/1,LAL,@,NOP,W 122-114,240,50,97,0.515,37,62,0.597,13,35,0.371,9,10,0.9,122,40,95,0.421,33,63,0.524,7,32,0.219,27,33,0.818,114
1682,2020/3/1,NOP,,LAL,L 114-122,240,40,95,0.421,33,63,0.524,7,32,0.219,27,33,0.818,114,50,97,0.515,37,62,0.597,13,35,0.371,9,10,0.9,122
1683,2020/3/1,DET,@,SAC,L 100-106,240,33,80,0.413,15,38,0.395,18,42,0.429,16,24,0.667,100,37,91,0.407,28,56,0.5,9,35,0.257,23,26,0.885,106
1684,2020/3/1,SAC,,DET,W 106-100,240,37,91,0.407,28,56,0.5,9,35,0.257,23,26,0.885,106,33,80,0.413,15,38,0.395,18,42,0.429,16,24,0.667,100
1685,2020/2/29,ATL,,POR,W 129-117,240,46,84,0.548,28,42,0.667,18,42,0.429,19,22,0.864,129,47,94,0.5,39,66,0.591,8,28,0.286,15,21,0.714,117
1686,2020/2/29,POR,@,ATL,L 117-129,240,47,94,0.5,39,66,0.591,8,28,0.286,15,21,0.714,117,46,84,0.548,28,42,0.667,18,42,0.429,19,22,0.864,129
1687,2020/2/29,BOS,,HOU,L 110-111 (OT),265,39,100,0.39,26,58,0.448,13,42,0.31,19,25,0.76,110,41,98,0.418,26,43,0.605,15,55,0.273,14,18,0.778,111
1688,2020/2/29,HOU,@,BOS,W 111-110 (OT),265,41,98,0.418,26,43,0.605,15,55,0.273,14,18,0.778,111,39,100,0.39,26,58,0.448,13,42,0.31,19,25,0.76,110
1689,2020/2/29,CLE,,IND,L 104-113,240,41,85,0.482,36,63,0.571,5,22,0.227,17,20,0.85,104,47,87,0.54,39,64,0.609,8,23,0.348,11,14,0.786,113
1690,2020/2/29,IND,@,CLE,W 113-104,240,47,87,0.54,39,64,0.609,8,23,0.348,11,14,0.786,113,41,85,0.482,36,63,0.571,5,22,0.227,17,20,0.85,104
1691,2020/2/29,LAL,@,MEM,L 88-105,240,36,87,0.414,27,52,0.519,9,35,0.257,7,12,0.583,88,43,95,0.453,33,64,0.516,10,31,0.323,9,11,0.818,105
1692,2020/2/29,MEM,,LAL,W 105-88,240,43,95,0.453,33,64,0.516,10,31,0.323,9,11,0.818,105,36,87,0.414,27,52,0.519,9,35,0.257,7,12,0.583,88
1693,2020/2/29,BRK,@,MIA,L 113-116,240,40,86,0.465,24,42,0.571,16,44,0.364,17,23,0.739,113,41,91,0.451,27,53,0.509,14,38,0.368,20,24,0.833,116
1694,2020/2/29,MIA,,BRK,W 116-113,240,41,91,0.451,27,53,0.509,14,38,0.368,20,24,0.833,116,40,86,0.465,24,42,0.571,16,44,0.364,17,23,0.739,113
1695,2020/2/29,CHI,@,NYK,L 115-125,240,41,89,0.461,24,54,0.444,17,35,0.486,16,23,0.696,115,47,85,0.553,39,65,0.6,8,20,0.4,23,33,0.697,125
1696,2020/2/29,NYK,,CHI,W 125-115,240,47,85,0.553,39,65,0.6,8,20,0.4,23,33,0.697,125,41,89,0.461,24,54,0.444,17,35,0.486,16,23,0.696,115
1697,2020/2/29,GSW,@,PHO,W 115-99,240,41,87,0.471,32,57,0.561,9,30,0.3,24,32,0.75,115,34,83,0.41,22,54,0.407,12,29,0.414,19,23,0.826,99
1698,2020/2/29,PHO,,GSW,L 99-115,240,34,83,0.41,22,54,0.407,12,29,0.414,19,23,0.826,99,41,87,0.471,32,57,0.561,9,30,0.3,24,32,0.75,115
1699,2020/2/29,ORL,@,SAS,L 113-114,240,41,84,0.488,26,47,0.553,15,37,0.405,16,23,0.696,113,44,84,0.524,30,53,0.566,14,31,0.452,12,16,0.75,114
1700,2020/2/29,SAS,,ORL,W 114-113,240,44,84,0.524,30,53,0.566,14,31,0.452,12,16,0.75,114,41,84,0.488,26,47,0.553,15,37,0.405,16,23,0.696,113
