Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1118,2021/1/7,MEM,,CLE,L 90-94,240,36,83,0.434,25,52,0.481,11,31,0.355,7,8,0.875,90,36,79,0.456,23,49,0.469,13,30,0.433,9,16,0.563,94
1119,2021/1/7,MIN,@,POR,L 117-135,240,39,93,0.419,25,52,0.481,14,41,0.341,25,33,0.758,117,49,90,0.544,31,49,0.633,18,41,0.439,19,23,0.826,135
1120,2021/1/7,POR,,MIN,W 135-117,240,49,90,0.544,31,49,0.633,18,41,0.439,19,23,0.826,135,39,93,0.419,25,52,0.481,14,41,0.341,25,33,0.758,117
1121,2021/1/6,ATL,,CHO,L 94-102,240,36,96,0.375,29,56,0.518,7,40,0.175,15,18,0.833,94,32,85,0.376,21,49,0.429,11,36,0.306,27,33,0.818,102
1122,2021/1/6,CHO,@,ATL,W 102-94,240,32,85,0.376,21,49,0.429,11,36,0.306,27,33,0.818,102,36,96,0.375,29,56,0.518,7,40,0.175,15,18,0.833,94
1123,2021/1/6,GSW,,LAC,L 101-108,240,39,86,0.453,31,56,0.554,8,30,0.267,15,19,0.789,101,36,81,0.444,25,47,0.532,11,34,0.324,25,25,1,108
1124,2021/1/6,LAC,@,GSW,W 108-101,240,36,81,0.444,25,47,0.532,11,34,0.324,25,25,1,108,39,86,0.453,31,56,0.554,8,30,0.267,15,19,0.789,101
1125,2021/1/6,HOU,@,IND,L 107-114,240,39,81,0.481,31,51,0.608,8,30,0.267,21,26,0.808,107,42,89,0.472,33,66,0.5,9,23,0.391,21,26,0.808,114
1126,2021/1/6,IND,,HOU,W 114-107,240,42,89,0.472,33,66,0.5,9,23,0.391,21,26,0.808,114,39,81,0.481,31,51,0.608,8,30,0.267,21,26,0.808,107
1127,2021/1/6,BOS,@,MIA,W 107-105,240,42,99,0.424,30,64,0.469,12,35,0.343,11,12,0.917,107,35,81,0.432,22,45,0.489,13,36,0.361,22,26,0.846,105
1128,2021/1/6,MIA,,BOS,L 105-107,240,35,81,0.432,22,45,0.489,13,36,0.361,22,26,0.846,105,42,99,0.424,30,64,0.469,12,35,0.343,11,12,0.917,107
1129,2021/1/6,DET,@,MIL,L 115-130,240,38,97,0.392,25,56,0.446,13,41,0.317,26,30,0.867,115,49,90,0.544,30,47,0.638,19,43,0.442,13,21,0.619,130
1130,2021/1/6,MIL,,DET,W 130-115,240,49,90,0.544,30,47,0.638,19,43,0.442,13,21,0.619,130,38,97,0.392,25,56,0.446,13,41,0.317,26,30,0.867,115
1131,2021/1/6,NOP,,OKC,L 110-111,240,44,89,0.494,40,67,0.597,4,22,0.182,18,23,0.783,110,40,87,0.46,21,41,0.512,19,46,0.413,12,16,0.75,111
1132,2021/1/6,OKC,@,NOP,W 111-110,240,40,87,0.46,21,41,0.512,19,46,0.413,12,16,0.75,111,44,89,0.494,40,67,0.597,4,22,0.182,18,23,0.783,110
1133,2021/1/6,NYK,,UTA,W 112-100,240,45,87,0.517,37,65,0.569,8,22,0.364,14,19,0.737,112,40,91,0.44,26,47,0.553,14,44,0.318,6,11,0.545,100
1134,2021/1/6,UTA,@,NYK,L 100-112,240,40,91,0.44,26,47,0.553,14,44,0.318,6,11,0.545,100,45,87,0.517,37,65,0.569,8,22,0.364,14,19,0.737,112
1135,2021/1/6,CLE,@,ORL,L 94-105,240,36,85,0.424,32,59,0.542,4,26,0.154,18,26,0.692,94,40,81,0.494,28,52,0.538,12,29,0.414,13,18,0.722,105
1136,2021/1/6,ORL,,CLE,W 105-94,240,40,81,0.494,28,52,0.538,12,29,0.414,13,18,0.722,105,36,85,0.424,32,59,0.542,4,26,0.154,18,26,0.692,94
1137,2021/1/6,PHI,,WAS,W 141-136,240,50,81,0.617,32,52,0.615,18,29,0.621,23,33,0.697,141,47,94,0.5,31,57,0.544,16,37,0.432,26,35,0.743,136
1138,2021/1/6,WAS,@,PHI,L 136-141,240,47,94,0.5,31,57,0.544,16,37,0.432,26,35,0.743,136,50,81,0.617,32,52,0.615,18,29,0.621,23,33,0.697,141
1139,2021/1/6,PHO,,TOR,W 123-115,240,40,83,0.482,19,43,0.442,21,40,0.525,22,24,0.917,123,39,79,0.494,25,44,0.568,14,35,0.4,23,32,0.719,115
1140,2021/1/6,TOR,@,PHO,L 115-123,240,39,79,0.494,25,44,0.568,14,35,0.4,23,32,0.719,115,40,83,0.482,19,43,0.442,21,40,0.525,22,24,0.917,123
1141,2021/1/6,CHI,@,SAC,L 124-128,240,49,93,0.527,35,53,0.66,14,40,0.35,12,15,0.8,124,47,91,0.516,33,54,0.611,14,37,0.378,20,27,0.741,128
1142,2021/1/6,SAC,,CHI,W 128-124,240,47,91,0.516,33,54,0.611,14,37,0.378,20,27,0.741,128,49,93,0.527,35,53,0.66,14,40,0.35,12,15,0.8,124
1143,2021/1/5,BRK,,UTA,W 130-96,240,52,93,0.559,38,57,0.667,14,36,0.389,12,16,0.75,130,33,86,0.384,22,52,0.423,11,34,0.324,19,27,0.704,96
1144,2021/1/5,UTA,@,BRK,L 96-130,240,33,86,0.384,22,52,0.423,11,34,0.324,19,27,0.704,96,52,93,0.559,38,57,0.667,14,36,0.389,12,16,0.75,130
1145,2021/1/5,DEN,,MIN,W 123-116,240,41,79,0.519,33,54,0.611,8,25,0.32,33,45,0.733,123,42,91,0.462,31,57,0.544,11,34,0.324,21,27,0.778,116
1146,2021/1/5,MIN,@,DEN,L 116-123,240,42,91,0.462,31,57,0.544,11,34,0.324,21,27,0.778,116,41,79,0.519,33,54,0.611,8,25,0.32,33,45,0.733,123
1147,2021/1/5,LAC,,SAS,L 113-116,240,43,86,0.5,28,51,0.549,15,35,0.429,12,13,0.923,113,44,96,0.458,24,56,0.429,20,40,0.5,8,11,0.727,116
1148,2021/1/5,SAS,@,LAC,W 116-113,240,44,96,0.458,24,56,0.429,20,40,0.5,8,11,0.727,116,43,86,0.5,28,51,0.549,15,35,0.429,12,13,0.923,113
1149,2021/1/5,LAL,@,MEM,W 94-92,240,38,87,0.437,29,56,0.518,9,31,0.29,9,11,0.818,94,36,87,0.414,26,61,0.426,10,26,0.385,10,13,0.769,92
1150,2021/1/5,MEM,,LAL,L 92-94,240,36,87,0.414,26,61,0.426,10,26,0.385,10,13,0.769,92,38,87,0.437,29,56,0.518,9,31,0.29,9,11,0.818,94
1151,2021/1/5,CHI,@,POR,W 111-108,240,40,91,0.44,24,50,0.48,16,41,0.39,15,18,0.833,111,39,94,0.415,20,43,0.465,19,51,0.373,11,17,0.647,108
1152,2021/1/5,POR,,CHI,L 108-111,240,39,94,0.415,20,43,0.465,19,51,0.373,11,17,0.647,108,40,91,0.44,24,50,0.48,16,41,0.39,15,18,0.833,111
1153,2021/1/4,ATL,,NYK,L 108-113,240,40,87,0.46,30,56,0.536,10,31,0.323,18,23,0.783,108,43,85,0.506,36,64,0.563,7,21,0.333,20,25,0.8,113
1154,2021/1/4,NYK,@,ATL,W 113-108,240,43,85,0.506,36,64,0.563,7,21,0.333,20,25,0.8,113,40,87,0.46,30,56,0.536,10,31,0.323,18,23,0.783,108
1155,2021/1/4,GSW,,SAC,W 137-106,240,51,97,0.526,28,54,0.519,23,43,0.535,12,14,0.857,137,34,90,0.378,24,55,0.436,10,35,0.286,28,39,0.718,106
1156,2021/1/4,SAC,@,GSW,L 106-137,240,34,90,0.378,24,55,0.436,10,35,0.286,28,39,0.718,106,51,97,0.526,28,54,0.519,23,43,0.535,12,14,0.857,137
1157,2021/1/4,DAL,@,HOU,W 113-100,240,39,82,0.476,23,43,0.535,16,39,0.41,19,20,0.95,113,30,77,0.39,19,37,0.514,11,40,0.275,29,36,0.806,100
1158,2021/1/4,HOU,,DAL,L 100-113,240,30,77,0.39,19,37,0.514,11,40,0.275,29,36,0.806,100,39,82,0.476,23,43,0.535,16,39,0.41,19,20,0.95,113
1159,2021/1/4,MIA,,OKC,W 118-90,240,46,81,0.568,30,47,0.638,16,34,0.471,10,18,0.556,118,29,79,0.367,16,31,0.516,13,48,0.271,19,27,0.704,90
1160,2021/1/4,OKC,@,MIA,L 90-118,240,29,79,0.367,16,31,0.516,13,48,0.271,19,27,0.704,90,46,81,0.568,30,47,0.638,16,34,0.471,10,18,0.556,118
1161,2021/1/4,DET,@,MIL,L 115-125,240,43,98,0.439,26,58,0.448,17,40,0.425,12,12,1,115,49,85,0.576,35,51,0.686,14,34,0.412,13,16,0.813,125
1162,2021/1/4,MIL,,DET,W 125-115,240,49,85,0.576,35,51,0.686,14,34,0.412,13,16,0.813,125,43,98,0.439,26,58,0.448,17,40,0.425,12,12,1,115
1163,2021/1/4,IND,@,NOP,W 118-116 (OT),265,45,93,0.484,26,48,0.542,19,45,0.422,9,13,0.692,118,44,101,0.436,35,74,0.473,9,27,0.333,19,24,0.792,116
1164,2021/1/4,NOP,,IND,L 116-118 (OT),265,44,101,0.436,35,74,0.473,9,27,0.333,19,24,0.792,116,45,93,0.484,26,48,0.542,19,45,0.422,9,13,0.692,118
1165,2021/1/4,CLE,@,ORL,L 83-103,240,33,85,0.388,23,57,0.404,10,28,0.357,7,12,0.583,83,38,88,0.432,23,54,0.426,15,34,0.441,12,13,0.923,103
1166,2021/1/4,ORL,,CLE,W 103-83,240,38,88,0.432,23,54,0.426,15,34,0.441,12,13,0.923,103,33,85,0.388,23,57,0.404,10,28,0.357,7,12,0.583,83
1167,2021/1/4,CHO,@,PHI,L 101-118,240,36,86,0.419,23,47,0.489,13,39,0.333,16,22,0.727,101,46,95,0.484,35,63,0.556,11,32,0.344,15,23,0.652,118
1168,2021/1/4,PHI,,CHO,W 118-101,240,46,95,0.484,35,63,0.556,11,32,0.344,15,23,0.652,118,36,86,0.419,23,47,0.489,13,39,0.333,16,22,0.727,101
1169,2021/1/4,BOS,@,TOR,W 126-114,240,41,84,0.488,26,55,0.473,15,29,0.517,29,34,0.853,126,36,90,0.4,23,53,0.434,13,37,0.351,29,38,0.763,114
1170,2021/1/4,TOR,,BOS,L 114-126,240,36,90,0.4,23,53,0.434,13,37,0.351,29,38,0.763,114,41,84,0.488,26,55,0.473,15,29,0.517,29,34,0.853,126
1171,2021/1/3,BRK,,WAS,L 122-123,240,40,81,0.494,26,49,0.531,14,32,0.438,28,31,0.903,122,43,104,0.413,31,71,0.437,12,33,0.364,25,34,0.735,123
1172,2021/1/3,WAS,@,BRK,W 123-122,240,43,104,0.413,31,71,0.437,12,33,0.364,25,34,0.735,123,40,81,0.494,26,49,0.531,14,32,0.438,28,31,0.903,122
1173,2021/1/3,CHI,,DAL,W 118-108,240,39,85,0.459,26,48,0.542,13,37,0.351,27,30,0.9,118,39,89,0.438,28,47,0.596,11,42,0.262,19,27,0.704,108
1174,2021/1/3,DAL,@,CHI,L 108-118,240,39,89,0.438,28,47,0.596,11,42,0.262,19,27,0.704,108,39,85,0.459,26,48,0.542,13,37,0.351,27,30,0.9,118
1175,2021/1/3,BOS,@,DET,W 122-120,240,49,87,0.563,34,54,0.63,15,33,0.455,9,13,0.692,122,41,86,0.477,25,50,0.5,16,36,0.444,22,25,0.88,120
1176,2021/1/3,DET,,BOS,L 120-122,240,41,86,0.477,25,50,0.5,16,36,0.444,22,25,0.88,120,49,87,0.563,34,54,0.63,15,33,0.455,9,13,0.692,122
1177,2021/1/3,GSW,,POR,W 137-122,240,49,88,0.557,36,54,0.667,13,34,0.382,26,34,0.765,137,41,98,0.418,27,55,0.491,14,43,0.326,26,33,0.788,122
1178,2021/1/3,POR,@,GSW,L 122-137,240,41,98,0.418,27,55,0.491,14,43,0.326,26,33,0.788,122,49,88,0.557,36,54,0.667,13,34,0.382,26,34,0.765,137
1179,2021/1/3,LAL,@,MEM,W 108-94,240,41,89,0.461,29,54,0.537,12,35,0.343,14,19,0.737,108,39,95,0.411,30,62,0.484,9,33,0.273,7,8,0.875,94
1180,2021/1/3,MEM,,LAL,L 94-108,240,39,95,0.411,30,62,0.484,9,33,0.273,7,8,0.875,94,41,89,0.461,29,54,0.537,12,35,0.343,14,19,0.737,108
1181,2021/1/3,DEN,@,MIN,W 124-109,240,45,92,0.489,26,47,0.553,19,45,0.422,15,21,0.714,124,44,85,0.518,34,54,0.63,10,31,0.323,11,16,0.688,109
1182,2021/1/3,MIN,,DEN,L 109-124,240,44,85,0.518,34,54,0.63,10,31,0.323,11,16,0.688,109,45,92,0.489,26,47,0.553,19,45,0.422,15,21,0.714,124
1183,2021/1/3,LAC,@,PHO,W 112-107,240,40,83,0.482,23,54,0.426,17,29,0.586,15,19,0.789,112,37,75,0.493,27,42,0.643,10,33,0.303,23,28,0.821,107
1184,2021/1/3,PHO,,LAC,L 107-112,240,37,75,0.493,27,42,0.643,10,33,0.303,23,28,0.821,107,40,83,0.482,23,54,0.426,17,29,0.586,15,19,0.789,112
1185,2021/1/3,SAS,,UTA,L 109-130,240,44,105,0.419,38,86,0.442,6,19,0.316,15,21,0.714,109,49,89,0.551,28,48,0.583,21,41,0.512,11,19,0.579,130
1186,2021/1/3,UTA,@,SAS,W 130-109,240,49,89,0.551,28,48,0.583,21,41,0.512,11,19,0.579,130,44,105,0.419,38,86,0.442,6,19,0.316,15,21,0.714,109
1187,2021/1/2,ATL,,CLE,L 91-96,240,35,85,0.412,24,53,0.453,11,32,0.344,10,19,0.526,91,38,91,0.418,31,62,0.5,7,29,0.241,13,17,0.765,96
1188,2021/1/2,CLE,@,ATL,W 96-91,240,38,91,0.418,31,62,0.5,7,29,0.241,13,17,0.765,96,35,85,0.412,24,53,0.453,11,32,0.344,10,19,0.526,91
1189,2021/1/2,HOU,,SAC,W 102-94,240,36,81,0.444,23,40,0.575,13,41,0.317,17,23,0.739,102,35,90,0.389,26,62,0.419,9,28,0.321,15,21,0.714,94
1190,2021/1/2,SAC,@,HOU,L 94-102,240,35,90,0.389,26,62,0.419,9,28,0.321,15,21,0.714,94,36,81,0.444,23,40,0.575,13,41,0.317,17,23,0.739,102
1191,2021/1/2,IND,,NYK,L 102-106,240,34,84,0.405,15,34,0.441,19,50,0.38,15,18,0.833,102,42,83,0.506,30,56,0.536,12,27,0.444,10,13,0.769,106
1192,2021/1/2,NYK,@,IND,W 106-102,240,42,83,0.506,30,56,0.536,12,27,0.444,10,13,0.769,106,34,84,0.405,15,34,0.441,19,50,0.38,15,18,0.833,102
1193,2021/1/2,NOP,,TOR,W 120-116,240,35,83,0.422,21,45,0.467,14,38,0.368,36,47,0.766,120,38,91,0.418,24,43,0.558,14,48,0.292,26,27,0.963,116
1194,2021/1/2,TOR,@,NOP,L 116-120,240,38,91,0.418,24,43,0.558,14,48,0.292,26,27,0.963,116,35,83,0.422,21,45,0.467,14,38,0.368,36,47,0.766,120
1195,2021/1/2,OKC,@,ORL,W 108-99,240,38,86,0.442,25,45,0.556,13,41,0.317,19,21,0.905,108,40,108,0.37,30,70,0.429,10,38,0.263,9,12,0.75,99
1196,2021/1/2,ORL,,OKC,L 99-108,240,40,108,0.37,30,70,0.429,10,38,0.263,9,12,0.75,99,38,86,0.442,25,45,0.556,13,41,0.317,19,21,0.905,108
1197,2021/1/2,CHO,@,PHI,L 112-127,240,38,92,0.413,25,57,0.439,13,35,0.371,23,26,0.885,112,47,79,0.595,31,44,0.705,16,35,0.457,17,24,0.708,127
1198,2021/1/2,PHI,,CHO,W 127-112,240,47,79,0.595,31,44,0.705,16,35,0.457,17,24,0.708,127,38,92,0.413,25,57,0.439,13,35,0.371,23,26,0.885,112
1199,2021/1/1,ATL,@,BRK,W 114-96,240,43,93,0.462,27,54,0.5,16,39,0.41,12,14,0.857,114,35,86,0.407,28,49,0.571,7,37,0.189,19,23,0.826,96
1200,2021/1/1,BRK,,ATL,L 96-114,240,35,86,0.407,28,49,0.571,7,37,0.189,19,23,0.826,96,43,93,0.462,27,54,0.5,16,39,0.41,12,14,0.857,114
